snum	redshift	ID	hostHalo	numSubStruct	Mvir	npart	Xc	Yc	Zc	VXc	VYc	VZc	Rvir	Rmax	r2	mbp_offset	com_offset	Vmax	v_esc	sigV	lambda	lambdaE	Lx	Ly	Lz	b	c	Eax	Eay	Eaz	Ebx	Eby	Ebz	Ecx	Ecy	Ecz	ovdens	nbins	fMhires	Ekin	Epot	SurfP	Phi0	cNFW	mbp_Vx	mbp_Vy	mbp_Vz	mbp_x	mbp_y	mbp_z	com_x	com_y	com_z	n_gas	M_gas	lambda_gas	lambdaE_gas	Lx_gas	Ly_gas	Lz_gas	b_gas	c_gas	Eax_gas	Eay_gas	Eaz_gas	Ebx_gas	Eby_gas	Ebz_gas	Ecx_gas	Ecy_gas	Ecz_gas	Ekin_gas	Epot_gas	n_star	M_star	lambda_star	lambdaE_star	Lx_star	Ly_star	Lz_star	b_star	c_star	Eax_star	Eay_star	Eaz_star	Ebx_star	Eby_star	Ebz_star	Ecx_star	Ecy_star	Ecz_star	Ekin_star	Epot_star	Rstar0.5	Rstar0.75	Rstar0.9	Rstar0.95	Rstar0.99	cAnalytic
600	0.0	0	-1	885	7.03787e+11	37902291	62088.7000326	65031.1862837	61938.6774417	173.17	384.43	199.25	180.68	29.31	0.08711	0.01202	12.51076	149.94	182.933971	157.44	0.066547	0.066386	-0.8031	-0.2786	-0.5267	0.930779	0.86604	0.656305	-0.450154	-0.605496	0.74675	0.272853	0.60656	0.107833	0.850243	-0.515227	102.5	43	1.0	8.7125e+15	-1.45653e+16	-7.08803e+14	153401.0	8.34943	25.22	331.93	26.34	62.088689	65.031188	61.938673	62098.761	65029.282	61945.866	9432363	49113000000.0	0.100256	0.026743	-0.865689	-0.192538	-0.462074	0.920166	0.84385	0.833946	-0.473189	-0.283948	0.419356	0.208936	0.883451	0.358713	0.855826	-0.372676	6.2692e+14	-1.04539e+15	4379238	16638900000.0	0.017067	0.005521	-0.848428	-0.288088	-0.444044	0.463448	0.23217	0.957924	-0.27193	0.091842	0.177496	0.812704	0.554984	-0.225558	-0.515331	0.826775	1.57059e+14	-7.72437e+14	3.25509543443	6.65770543155	10.8405750282	14.60741963	22.985213496	11.1171215789
599	0.0001593	0	-1	895	7.03787e+11	37902156	62088.4294861	65030.5564648	61938.3723627	173.17	384.44	199.25	180.7	29.18	0.08724	0.01383	12.49583	150.01	182.943665	157.49	0.066558	0.066389	-0.8032	-0.2787	-0.5265	0.930507	0.866059	0.651194	-0.451457	-0.610027	0.751414	0.270844	0.601682	0.106411	0.850194	-0.515603	102.52	43	1.0	8.71835e+15	-1.45706e+16	-7.0431e+14	153328.0	8.36585	180.65	444.63	147.31	62.088431	65.030554	61.938359	62098.48	65028.668	61945.553	9432182	49111300000.0	0.100246	0.026731	-0.865636	-0.192904	-0.462021	0.920393	0.844045	0.832601	-0.473931	-0.286643	0.421753	0.207024	0.88276	0.359026	0.85588	-0.372251	6.27233e+14	-1.04547e+15	4378660	16636900000.0	0.017072	0.005523	-0.848276	-0.287291	-0.444851	0.464372	0.232519	0.957958	-0.271992	0.091306	0.177691	0.812306	0.555505	-0.225261	-0.515926	0.826485	1.56868e+14	-7.72413e+14	3.26019450429	6.65824357193	10.8513764464	14.6048409734	23.0214146108	11.1154875521
598	0.0003186	0	-1	902	7.03787e+11	37901932	62088.1582054	65029.9086746	61938.0682841	173.16	384.45	199.25	180.71	34.74	0.10362	0.03302	12.47823	148.45	182.953276	157.55	0.066569	0.066388	-0.8032	-0.2788	-0.5265	0.930252	0.866061	0.645952	-0.4527	-0.614661	0.756181	0.269149	0.596447	0.104576	0.850072	-0.51618	102.53	43	1.0	8.72505e+15	-1.45758e+16	-7.0093e+14	152953.0	7.9383	265.49	121.27	270.12	62.088166	65.029941	61.938066	62098.199	65028.049	61945.24	9431982	49109500000.0	0.100236	0.026709	-0.865559	-0.193279	-0.462007	0.920631	0.844265	0.831222	-0.474622	-0.289489	0.424419	0.205426	0.881855	0.35908	0.855882	-0.372194	6.27861e+14	-1.04553e+15	4378072	16635000000.0	0.017079	0.005525	-0.848021	-0.286323	-0.44596	0.465411	0.23286	0.958035	-0.271897	0.09078	0.177791	0.812039	0.555862	-0.224854	-0.516395	0.826303	1.56772e+14	-7.72295e+14	3.26381630558	6.65810123181	10.8633268785	14.6061421941	23.0484097283	11.1138548546
597	0.0004779	0	-1	905	7.03787e+11	37901608	62087.8844997	65029.2555179	61937.758293	173.16	384.45	199.25	180.72	34.53	0.09387	0.02102	12.46464	148.54	182.962977	157.6	0.066577	0.066389	-0.8032	-0.2788	-0.5264	0.930034	0.866074	0.640662	-0.453944	-0.619264	0.760932	0.26755	0.5911	0.102642	0.849913	-0.516829	102.55	43	1.0	8.73083e+15	-1.45809e+16	-7.06745e+14	152757.0	7.96218	37.26	671.55	22.97	62.087881	65.029236	61.937766	62097.919	65027.431	61944.924	9431725	49107500000.0	0.100221	0.026699	-0.865478	-0.193683	-0.461991	0.920902	0.844479	0.829857	-0.475239	-0.292377	0.427123	0.203886	0.880907	0.35903	0.855908	-0.372182	6.28046e+14	-1.0456e+15	4377381	16632300000.0	0.017085	0.005526	-0.847772	-0.285168	-0.44717	0.466503	0.23319	0.958124	-0.271745	0.090294	0.177837	0.811821	0.556166	-0.224438	-0.516818	0.826152	1.56611e+14	-7.72188e+14	3.26788050999	6.65828061094	10.8733316944	14.6116165522	23.0706768731	11.1122242353
596	0.0006373	0	-1	897	7.03787e+11	37901532	62087.6111908	65028.6104208	61937.4466731	173.16	384.46	199.25	180.74	34.51	0.09142	0.01461	12.45225	148.59	182.972791	157.66	0.066588	0.066386	-0.8032	-0.2789	-0.5263	0.92978	0.86608	0.635471	-0.455127	-0.623728	0.765504	0.265806	0.585961	0.100896	0.849827	-0.517314	102.56	43	1.0	8.7376e+15	-1.45861e+16	-7.07091e+14	152780.0	7.97337	150.26	473.02	236.13	62.087616	65.028623	61.937453	62097.637	65026.813	61944.609	9431865	49107700000.0	0.100207	0.026683	-0.865424	-0.194053	-0.461937	0.921156	0.844687	0.828549	-0.475884	-0.295027	0.42962	0.20242	0.88003	0.359073	0.855897	-0.372164	6.28553e+14	-1.04578e+15	4376516	16628800000.0	0.017093	0.005528	-0.847544	-0.284094	-0.448285	0.467548	0.233571	0.958199	-0.271632	0.089841	0.177841	0.811464	0.556685	-0.224116	-0.517438	0.825851	1.56622e+14	-7.72055e+14	3.27371615871	6.6593478135	10.8926536368	14.614755802	23.0894404797	11.110587674
595	0.0007968	0	-1	878	7.03787e+11	37901402	62087.3420178	65027.9610884	61937.13389	173.15	384.47	199.25	180.75	34.46	0.08515	0.02309	12.43637	148.65	182.982773	157.71	0.066597	0.066386	-0.8033	-0.279	-0.5262	0.929507	0.866076	0.630199	-0.456321	-0.628188	0.770079	0.264047	0.580739	0.099132	0.849736	-0.517805	102.57	43	1.0	8.74376e+15	-1.45915e+16	-7.08272e+14	152793.0	7.9868	145.86	541.57	332.71	62.087351	65.02794	61.937132	62097.357	65026.194	61944.293	9431884	49107600000.0	0.100192	0.026669	-0.86535	-0.194474	-0.461897	0.921443	0.844912	0.827123	-0.476534	-0.297963	0.432366	0.200815	0.879052	0.359063	0.855914	-0.372136	6.29023e+14	-1.04597e+15	4375653	16624800000.0	0.017097	0.005529	-0.847272	-0.283084	-0.449437	0.468641	0.233949	0.958271	-0.271528	0.089381	0.177862	0.811119	0.557182	-0.223789	-0.518033	0.825566	1.56555e+14	-7.71963e+14	3.27827542645	6.65773544004	10.9122221033	14.6179052911	23.1118332646	11.1089486774
594	0.0009563	0	-1	875	7.03787e+11	37901145	62087.0689374	65027.3120488	61936.8187798	173.15	384.48	199.24	180.76	34.26	0.09361	0.00996	12.42551	148.74	182.992633	157.78	0.066607	0.066382	-0.8033	-0.2791	-0.5262	0.929254	0.866076	0.624988	-0.457419	-0.632581	0.774537	0.262265	0.575595	0.097384	0.849697	-0.5182	102.59	43	1.0	8.75063e+15	-1.45967e+16	-7.03816e+14	152626.0	8.00844	262.85	329.53	194.1	62.087079	65.027312	61.936818	62097.076	65025.575	61943.977	9431610	49105700000.0	0.100178	0.026641	-0.865295	-0.19488	-0.46183	0.921748	0.845129	0.825761	-0.477187	-0.300685	0.4349	0.199236	0.878161	0.35914	0.855919	-0.37205	6.29826e+14	-1.04609e+15	4374970	16622200000.0	0.017101	0.00553	-0.847017	-0.281968	-0.450617	0.469714	0.234355	0.958352	-0.271379	0.088966	0.177808	0.810755	0.557728	-0.223485	-0.518681	0.825242	1.566e+14	-7.71946e+14	3.28099188361	6.65522253183	10.9338120433	14.6203870039	23.134439018	11.1073117607
593	0.0011159	0	-1	878	7.03787e+11	37901046	62086.8034443	65026.6687124	61936.507597	173.15	384.48	199.24	180.77	34.21	0.07322	0.02311	12.40784	148.79	183.00262	157.83	0.066617	0.066382	-0.8033	-0.2792	-0.5261	0.928932	0.866063	0.619753	-0.458494	-0.636938	0.778942	0.260422	0.570464	0.095682	0.849685	-0.518537	102.6	43	1.0	8.75697e+15	-1.4602e+16	-7.073e+14	152408.0	8.02038	210.12	417.46	184.52	62.086793	65.026657	61.936491	62096.795	65024.957	61943.662	9431467	49104400000.0	0.100169	0.026624	-0.865202	-0.195265	-0.46184	0.922	0.845358	0.824246	-0.477914	-0.303672	0.437602	0.197305	0.877254	0.359336	0.855961	-0.371765	6.30393e+14	-1.04623e+15	4374328	16619700000.0	0.017105	0.005531	-0.846885	-0.280905	-0.451528	0.470788	0.234745	0.958407	-0.271343	0.088482	0.17789	0.810367	0.558265	-0.223184	-0.519305	0.824931	1.56576e+14	-7.71938e+14	3.28515807934	6.6526011691	10.9540910475	14.6219662187	23.1568673936	11.1056741613
592	0.0012755	0	-1	880	7.03787e+11	37900939	62086.5276903	65026.0097421	61936.2041359	173.14	384.49	199.24	180.79	34.05	0.10093	0.01584	12.39196	148.87	183.01234	157.89	0.066626	0.066379	-0.8033	-0.2793	-0.526	0.928652	0.866027	0.614645	-0.459486	-0.641158	0.783238	0.259121	0.565151	0.093541	0.849546	-0.519154	102.62	43	1.0	8.76384e+15	-1.46075e+16	-7.05042e+14	152724.0	8.03978	77.32	407.61	291.21	62.086521	65.026023	61.936198	62096.514	65024.338	61943.348	9431286	49102300000.0	0.100155	0.026601	-0.865086	-0.195723	-0.461865	0.922269	0.845565	0.822904	-0.478399	-0.306534	0.440364	0.196091	0.876144	0.359038	0.855969	-0.372034	6.31057e+14	-1.04635e+15	4373797	16618500000.0	0.017113	0.005533	-0.84661	-0.279851	-0.452698	0.471875	0.235112	0.958521	-0.271107	0.087969	0.177898	0.810199	0.558507	-0.222687	-0.519692	0.824822	1.56669e+14	-7.72051e+14	3.29002293861	6.65101389921	10.9766950318	14.6319985814	23.1819571227	11.1040386411
591	0.0014352	0	-1	865	7.03787e+11	37900613	62086.2630865	65025.3611188	61935.8817412	173.14	384.5	199.24	180.8	34.17	0.08938	0.02746	12.37873	148.88	183.02192	157.95	0.066634	0.066374	-0.8033	-0.2794	-0.526	0.928366	0.866027	0.609358	-0.460541	-0.645434	0.787563	0.257316	0.55994	0.091795	0.849524	-0.519502	102.63	43	1.0	8.77079e+15	-1.46128e+16	-7.01994e+14	152681.0	8.04053	18.85	526.39	477.71	62.086242	65.025353	61.935898	62096.234	65023.719	61943.031	9430882	49099500000.0	0.100147	0.026572	-0.865027	-0.196062	-0.461831	0.922581	0.845812	0.821459	-0.47905	-0.30938	0.442959	0.194333	0.875227	0.359155	0.856006	-0.371836	6.31999e+14	-1.04649e+15	4373302	16616900000.0	0.017115	0.005533	-0.846488	-0.278624	-0.453682	0.473039	0.235518	0.958582	-0.271016	0.087588	0.177843	0.809746	0.55918	-0.222471	-0.520443	0.824406	1.56682e+14	-7.72134e+14	3.29318119375	6.64957448181	11.0007439587	14.6312104455	23.2045777414	11.1024059394
590	0.0015949	0	-1	867	7.03787e+11	37900382	62085.9911593	65024.7089681	61935.5790897	173.14	384.51	199.24	180.81	34.1	0.07982	0.02454	12.36052	148.94	183.03166	158.01	0.066644	0.066376	-0.8033	-0.2795	-0.5259	0.928037	0.865981	0.604275	-0.461566	-0.649468	0.791717	0.256126	0.554601	0.089639	0.849327	-0.520201	102.64	43	1.0	8.777e+15	-1.46184e+16	-7.04833e+14	152940.0	8.05396	356.96	337.39	327.76	62.086012	65.024712	61.935591	62095.953	65023.1	61942.717	9430658	49097700000.0	0.100129	0.026556	-0.864927	-0.196454	-0.461852	0.922815	0.846017	0.819961	-0.479645	-0.312417	0.445782	0.19269	0.874156	0.359085	0.856044	-0.371815	6.32468e+14	-1.04669e+15	4372704	16614800000.0	0.017121	0.005535	-0.846283	-0.27779	-0.454574	0.474128	0.23593	0.958666	-0.270897	0.087029	0.177943	0.809476	0.55954	-0.222026	-0.520926	0.824221	1.56736e+14	-7.72217e+14	3.29735408662	6.64750032304	11.0270115296	14.6395966333	23.2297399529	11.1007718145
589	0.0031949	0	-1	877	7.03787e+11	37898665	62083.3082678	65018.2044361	61932.4555998	173.11	384.58	199.23	180.94	33.73	0.06242	0.01355	12.20452	149.36	183.126896	158.59	0.066749	0.066372	-0.8035	-0.2804	-0.5251	0.924263	0.865535	0.554408	-0.47041	-0.686547	0.829441	0.244655	0.502167	0.068257	0.847855	-0.525816	102.78	43	1.0	8.84257e+15	-1.46718e+16	-7.03295e+14	153234.0	8.14797	425.79	482.28	38.67	62.083321	65.018208	61.932454	62093.146	65016.903	61939.56	9432173	49099700000.0	0.100005	0.026351	-0.863884	-0.200602	-0.462021	0.925285	0.848203	0.804227	-0.485519	-0.342769	0.473242	0.174255	0.863526	0.359529	0.856683	-0.369909	6.39916e+14	-1.04926e+15	4364694	16583800000.0	0.01717	0.005545	-0.845146	-0.270366	-0.461118	0.485468	0.23995	0.959407	-0.269762	0.082258	0.178321	0.806211	0.564115	-0.218494	-0.526548	0.821589	1.57271e+14	-7.72213e+14	3.30351361832	6.64138953621	11.2969637627	14.6773391527	23.3971936932	11.084458523
588	0.0048	0	-1	892	7.03787e+11	37894634	62080.6701668	65011.7486487	61929.2719509	173.08	384.65	199.22	181.06	31.68	0.06069	0.01824	12.05397	150.18	183.219382	159.15	0.066838	0.066355	-0.8038	-0.2813	-0.5242	0.919367	0.864736	0.507213	-0.477445	-0.717482	0.860663	0.237469	0.450409	0.044666	0.845964	-0.531367	102.92	43	1.0	8.90603e+15	-1.47231e+16	-7.08245e+14	151528.0	8.35093	112.84	352.0	250.07	62.080665	65.011731	61.929275	62090.343	65010.708	61936.389	9433684	49099800000.0	0.09995	0.026178	-0.862017	-0.203662	-0.464164	0.927537	0.850275	0.786932	-0.49071	-0.374088	0.500671	0.153445	0.851929	0.360648	0.857705	-0.366435	6.47109e+14	-1.05198e+15	4355452	16547500000.0	0.017249	0.005564	-0.845618	-0.278512	-0.455369	0.498165	0.245101	0.959703	-0.270211	0.077172	0.179761	0.801386	0.570496	-0.215999	-0.533635	0.817667	1.57044e+14	-7.71226e+14	3.25820761042	6.65130639724	11.5190165904	14.6941378239	23.5851111277	11.068187706
587	0.0064103	0	-1	912	7.03787e+11	37888033	62078.0370591	65005.2701003	61926.1051987	173.07	384.72	199.2	181.18	30.82	0.09193	0.02194	11.87538	150.67	183.310401	159.73	0.066935	0.066347	-0.8041	-0.2821	-0.5233	0.913501	0.863574	-0.464701	0.482915	0.74219	0.885312	0.237645	0.399685	0.016636	0.842803	-0.537964	103.06	43	1.0	8.97147e+15	-1.47765e+16	-7.17286e+14	151719.0	8.46509	157.59	397.09	30.6	62.078037	65.005255	61.926089	62087.522	65004.475	61933.206	9431871	49083400000.0	0.099826	0.025962	-0.860966	-0.204818	-0.465604	0.929345	0.852483	0.766257	-0.495655	-0.408873	0.530323	0.128584	0.837988	0.362778	0.858949	-0.361385	6.55014e+14	-1.05463e+15	4347449	16516500000.0	0.017354	0.005593	-0.845405	-0.294646	-0.445504	0.511125	0.25062	0.959852	-0.271349	0.071094	0.182469	0.796489	0.576464	-0.213049	-0.540347	0.814024	1.58143e+14	-7.71835e+14	3.22504144183	6.68799644413	11.6713855766	14.7260298465	23.8046699668	11.051940941
586	0.0080257	0	-1	925	7.03787e+11	37879891	62075.3799509	64998.8222705	61923.0058405	173.05	384.8	199.17	181.3	31.3	0.08188	0.01697	11.69285	150.8	183.399649	160.28	0.067048	0.066361	-0.8046	-0.283	-0.522	0.907463	0.862186	-0.428074	0.487991	0.760669	0.903564	0.247905	0.349451	-0.018045	0.836904	-0.547053	103.2	43	1.0	9.03406e+15	-1.48277e+16	-7.23713e+14	152929.0	8.48225	101.19	406.85	167.74	62.075381	64.998834	61.922994	62084.698	64998.252	61930.047	9428980	49061300000.0	0.099662	0.025852	-0.860461	-0.205788	-0.466109	0.930528	0.854713	0.743294	-0.499455	-0.445038	0.560189	0.101083	0.822175	0.365653	0.860423	-0.354923	6.58137e+14	-1.05607e+15	4339777	16488400000.0	0.017547	0.005647	-0.838454	-0.311165	-0.447404	0.523675	0.256413	0.959954	-0.272759	0.06396	0.186238	0.79184	0.58164	-0.209294	-0.546436	0.810928	1.6022e+14	-7.72699e+14	3.2497324597	6.75792892407	11.7521855527	14.7674832759	23.9873026316	11.0357158462
585	0.0096463	0	-1	903	7.03787e+11	37877275	62072.6950835	64992.3482826	61919.9772444	173.03	384.88	199.15	181.42	31.47	0.12139	0.02687	11.49215	151.02	183.497575	160.8	0.067189	0.066382	-0.8051	-0.2841	-0.5207	0.901033	0.860269	-0.396058	0.491614	0.775535	0.915991	0.270416	0.29637	0.064018	-0.827763	0.557414	103.34	43	1.0	9.09417e+15	-1.48742e+16	-7.319e+14	153672.0	8.51881	283.91	418.27	27.08	62.072704	64.992337	61.919954	62081.87	64992.016	61926.89	9430145	49063200000.0	0.099472	0.025758	-0.859547	-0.208617	-0.466538	0.931141	0.85676	0.720216	-0.501257	-0.479614	0.588135	0.07449	0.805325	0.367948	0.862086	-0.348455	6.58225e+14	-1.05528e+15	4330340	16447900000.0	0.017848	0.005725	-0.826889	-0.329187	-0.45595	0.536991	0.263049	0.959907	-0.274855	0.055078	0.191915	0.787586	0.585557	-0.204322	-0.55151	0.808758	1.59899e+14	-7.69119e+14	3.27490842342	6.84279941745	11.814442433	14.8501466635	24.1807226236	11.0193031694
584	0.0112721	0	-1	896	7.03787e+11	37872183	62070.0106897	64985.7383652	61916.916826	173.0	384.96	199.14	181.55	32.77	0.07996	0.02489	11.28613	150.84	183.592295	161.35	0.067321	0.066386	-0.8055	-0.2848	-0.5196	0.894536	0.857862	-0.367384	0.494394	0.787784	0.921654	0.307207	0.237019	0.124832	-0.813141	0.568524	103.49	43	1.0	9.1576e+15	-1.49222e+16	-7.45239e+14	152899.0	8.44867	-72.12	407.69	74.83	62.070013	64.985763	61.916915	62079.032	64985.728	61923.698	9427554	49043500000.0	0.09931	0.025607	-0.858213	-0.212268	-0.467346	0.931396	0.858771	0.694616	-0.501371	-0.515884	0.617277	0.047131	0.785333	0.369429	0.863948	-0.342222	6.58312e+14	-1.05244e+15	4323452	16422300000.0	0.018209	0.005825	-0.812386	-0.346404	-0.469077	0.552422	0.270662	0.959738	-0.27729	0.044863	0.198976	0.78385	0.588208	-0.19827	-0.555599	0.807465	1.59437e+14	-7.66001e+14	3.29712007743	6.93116622192	11.8680706272	15.0887403526	24.4072499105	11.0029415116
583	0.0129032	0	-1	905	7.03787e+11	37869728	62067.3438737	64979.1259367	61913.8525186	172.96	385.04	199.14	181.68	84.46	0.06439	0.02611	11.07783	147.91	183.692362	161.94	0.06748	0.066419	-0.806	-0.2859	-0.5182	0.887848	0.854779	-0.342484	0.496497	0.797619	0.91779	0.358349	0.171021	0.200914	-0.790618	0.578409	103.63	43	1.0	9.22638e+15	-1.49768e+16	-7.52035e+14	152613.0	7.63163	304.6	379.88	168.17	62.067329	64.97914	61.913868	62076.195	64979.441	61920.507	9425134	49025200000.0	0.09924	0.02547	-0.856302	-0.219124	-0.467688	0.931142	0.860723	0.667854	-0.49983	-0.55149	0.645399	0.01985	0.763587	0.370717	0.865896	-0.335847	6.59725e+14	-1.05071e+15	4316999	16399400000.0	0.018549	0.005919	-0.797984	-0.356382	-0.486017	0.568787	0.278983	0.959234	-0.28063	0.033409	0.207651	0.780051	0.590255	-0.191704	-0.559255	0.806525	1.59791e+14	-7.64223e+14	3.33161121129	7.02451560755	11.8732429268	15.545350736	24.6164489709	10.9864619804
582	0.0145396	0	-1	912	7.03787e+11	37866866	62064.6993807	64972.4556815	61910.7867507	172.93	385.11	199.14	181.8	83.75	0.08707	0.02078	10.85158	148.7	183.790919	162.57	0.067654	0.066463	-0.8067	-0.2863	-0.5169	0.881541	0.85112	-0.319621	0.499231	0.805364	0.900397	0.42479	0.094016	-0.295175	0.755196	-0.585278	103.77	43	1.0	9.29901e+15	-1.50345e+16	-7.71777e+14	150743.0	7.8234	441.86	625.95	175.05	62.064687	64.972441	61.910794	62073.361	64973.124	61917.29	9423868	49012900000.0	0.09915	0.025257	-0.853733	-0.224704	-0.469732	0.930292	0.862645	0.640828	-0.496387	-0.58561	0.671863	-0.00641	0.740648	0.371402	0.868077	-0.329397	6.63678e+14	-1.04931e+15	4309841	16372500000.0	0.018785	0.005983	-0.788363	-0.354638	-0.502708	0.587649	0.288632	0.9579	-0.286449	0.019348	0.220104	0.775968	0.591125	-0.184341	-0.56198	0.806348	1.57907e+14	-7.60663e+14	3.39112728286	7.13002961423	11.8800743621	16.0680472265	24.7864445455	10.9699983979
581	0.0161812	0	-1	911	7.03787e+11	37859253	62062.0698542	64965.6661974	61907.6173582	172.9	385.17	199.14	181.92	80.78	0.06184	0.03244	10.66726	149.62	183.883563	163.27	0.067783	0.066464	-0.8072	-0.2864	-0.5161	0.875907	0.846788	-0.298352	0.501689	0.81197	0.867214	0.497812	0.011069	-0.398655	0.707454	-0.583595	103.91	43	1.0	9.38028e+15	-1.51003e+16	-7.87704e+14	149641.0	8.05097	252.84	445.87	152.29	62.0621	64.965672	61.907608	62070.519	64966.755	61914.038	9418085	48976100000.0	0.099077	0.024983	-0.850897	-0.227962	-0.473294	0.928985	0.864526	0.610062	-0.491947	-0.621138	0.699264	-0.034394	0.714035	0.372631	0.869946	-0.323019	6.69885e+14	-1.04816e+15	4304702	16356800000.0	0.019006	0.006046	-0.77857	-0.35209	-0.519481	0.608475	0.298527	0.956219	-0.292617	0.004599	0.233367	0.771894	0.591371	-0.176595	-0.564407	0.806386	1.57622e+14	-7.596e+14	3.48013872083	7.26706145773	11.8552428713	16.505252194	24.8263602258	10.9536432896
580	0.0178282	0	-1	933	7.03787e+11	37849861	62059.4580576	64958.8689615	61904.4759868	172.85	385.23	199.14	182.04	79.4	0.07434	0.02497	10.47836	150.49	183.974935	164.07	0.067973	0.066528	-0.8078	-0.2865	-0.5152	0.871014	0.841752	-0.280194	0.505179	0.816263	0.81672	0.572291	-0.073835	-0.50444	0.64597	-0.572942	104.05	43	1.0	9.47302e+15	-1.51777e+16	-8.22637e+14	150187.0	8.26736	194.54	248.19	446.73	62.059451	64.958847	61.904485	62067.686	64960.378	61910.787	9410315	48927400000.0	0.099014	0.024594	-0.84784	-0.229616	-0.477959	0.926928	0.866385	0.579179	-0.485868	-0.654586	0.724005	-0.062459	0.686961	0.374658	0.871798	-0.315596	6.829e+14	-1.05032e+15	4300364	16346200000.0	0.019283	0.006139	-0.766087	-0.346395	-0.541407	0.630563	0.308993	0.953433	-0.301319	-0.013095	0.250588	0.767252	0.590365	-0.167841	-0.566155	0.80703	1.57415e+14	-7.61068e+14	3.57765884961	7.3686272516	11.7908637204	16.8073920898	24.7009101854	10.9373065507
579	0.0194805	0	-1	926	7.03664e+11	37834712	62056.8663698	64952.0426635	61901.2623712	172.81	385.32	199.16	182.15	76.1	0.09258	0.01262	10.31031	151.47	184.054526	164.96	0.068173	0.066604	-0.8088	-0.2867	-0.5135	0.867401	0.836245	-0.264425	0.508094	0.819707	0.75829	0.634706	-0.148809	-0.595882	0.582227	-0.553115	104.2	43	1.0	9.57413e+15	-1.52623e+16	-8.53543e+14	150635.0	8.51807	12.68	377.19	400.95	62.056872	64.952036	61.901271	62064.835	64953.992	61907.508	9402482	48879600000.0	0.098976	0.024204	-0.844647	-0.230375	-0.483216	0.924134	0.86811	0.547864	-0.47865	-0.686105	0.745766	-0.092165	0.659802	0.379049	0.873155	-0.306467	6.97766e+14	-1.05414e+15	4295361	16331800000.0	0.019579	0.006241	-0.753252	-0.34012	-0.562966	0.65378	0.319379	0.949492	-0.312066	-0.032864	0.270588	0.761229	0.589332	-0.158893	-0.568459	0.807222	1.5767e+14	-7.63178e+14	3.57393002084	7.4173782286	11.7015932546	16.8973092878	24.3846013064	10.9211853208
578	0.0211382	0	-1	904	7.03576e+11	37819479	62054.2679383	64945.2497871	61898.1076804	172.77	385.39	199.16	182.25	73.62	0.09713	0.00583	10.13073	152.56	184.137811	165.93	0.068328	0.066641	-0.8095	-0.2872	-0.512	0.864333	0.830403	-0.250171	0.510058	0.822955	0.700822	0.681858	-0.209564	-0.668029	0.524318	-0.528042	104.34	43	1.0	9.68619e+15	-1.53594e+16	-8.70875e+14	153662.0	8.79713	167.09	305.76	275.9	62.054272	64.945246	61.898106	62061.985	64947.586	61904.242	9392353	48818800000.0	0.099023	0.023856	-0.840729	-0.231211	-0.489608	0.92061	0.869793	0.519087	-0.470251	-0.713732	0.761987	-0.123683	0.635672	0.387201	0.873823	-0.294122	7.13492e+14	-1.05963e+15	4290826	16319800000.0	0.019722	0.006297	-0.747861	-0.330237	-0.575888	0.676673	0.329722	0.943599	-0.326208	-0.056643	0.295802	0.753747	0.586827	-0.148733	-0.570485	0.807728	1.61378e+14	-7.69349e+14	3.46249773565	7.42790604894	11.6681341415	16.9442014356	24.1032334324	10.9049842885
577	0.0228013	0	-1	912	7.03275e+11	37793941	62051.6799935	64938.5075853	61895.0318799	172.71	385.48	199.17	182.35	72.42	0.05809	0.00791	9.89778	153.6	184.203142	166.96	0.068498	0.066694	-0.8103	-0.2882	-0.5102	0.862674	0.824915	-0.239031	0.512974	0.824452	0.646785	0.717403	-0.258848	0.724247	-0.471371	0.503266	104.49	43	1.0	9.80219e+15	-1.54576e+16	-8.73976e+14	152182.0	9.07246	46.97	561.14	283.94	62.051678	64.938504	61.895039	62059.138	64941.174	61900.968	9379157	48741000000.0	0.099148	0.023489	-0.836575	-0.231615	-0.496484	0.916514	0.871387	-0.493837	0.461247	0.737141	0.77222	-0.157086	0.61563	0.399751	0.873256	-0.27861	7.31244e+14	-1.06608e+15	4286544	16309600000.0	0.019777	0.006325	-0.747587	-0.318746	-0.582679	0.698834	0.340097	0.934595	-0.345285	-0.085507	0.328087	0.743847	0.582281	-0.137448	-0.57225	0.808479	1.6388e+14	-7.74054e+14	3.38731095726	7.38100037012	11.7670034224	17.0042564054	23.9604172314	10.8891293254
