snum	redshift	ID	hostHalo	numSubStruct	Mvir	npart	Xc	Yc	Zc	VXc	VYc	VZc	Rvir	Rmax	r2	mbp_offset	com_offset	Vmax	v_esc	sigV	lambda	lambdaE	Lx	Ly	Lz	b	c	Eax	Eay	Eaz	Ebx	Eby	Ebz	Ecx	Ecy	Ecz	ovdens	nbins	fMhires	Ekin	Epot	SurfP	Phi0	cNFW	mbp_Vx	mbp_Vy	mbp_Vz	mbp_x	mbp_y	mbp_z	com_x	com_y	com_z	n_gas	M_gas	lambda_gas	lambdaE_gas	Lx_gas	Ly_gas	Lz_gas	b_gas	c_gas	Eax_gas	Eay_gas	Eaz_gas	Ebx_gas	Eby_gas	Ebz_gas	Ecx_gas	Ecy_gas	Ecz_gas	Ekin_gas	Epot_gas	n_star	M_star	lambda_star	lambdaE_star	Lx_star	Ly_star	Lz_star	b_star	c_star	Eax_star	Eay_star	Eaz_star	Ebx_star	Eby_star	Ebz_star	Ecx_star	Ecy_star	Ecz_star	Ekin_star	Epot_star	Rstar0.5	Rstar0.75	Rstar0.9	Rstar0.95	Rstar0.99	cAnalytic	sRstar0.5
174	1.97169805	0	-1	411	352707000000.0	20761145	29121.40876767	31438.01188871	31382.19096011	-135.46	145.73	103.55	181.34	96.45	0.72206	0.08027000000000001	13.50895	168.8	222.99130699999998	185.24	0.039388	0.034201	-0.9962	-0.060820000000000006	-0.06267	0.799849	0.719209	0.165156	0.48463100000000003	0.858986	0.6668970000000001	0.58678	-0.459279	0.726617	-0.648708	0.226289	169.73	41	1.0	6051440000000000.0	-9356490000000000.0	-905804000000000.0	134704.0	5.3096	-157.34	60.53	-39.35	29.121478000000003	31.437986	31.38216	29124.386000000002	31425.49	31378.089	6250821	32278600000.0	0.038603	0.012343999999999999	-0.991828	0.031942	-0.123521	0.82924	0.6983060000000001	0.07988300000000001	0.41261400000000004	0.9073969999999999	0.987728	0.0898	-0.12779000000000001	-0.134212	0.9064690000000001	-0.400376	512781000000000.0	-961041000000000.0	1826490	7174250000.0	0.008790000000000001	0.002309	-0.9865139999999999	-0.137417	0.088918	0.6827979999999999	0.609059	0.286644	0.730866	0.6194109999999999	-0.660172	-0.317849	0.6805479999999999	0.694268	-0.603993	0.391387	71226900000000.0	-373813000000000.0	6.157761774631788	10.844375758633356	16.641754482758163	19.96150183110452	25.22698437536011	4.26374417434856	7.983292734865717
173	1.98578203	0	-1	435	348364000000.0	20486102	29125.52512066	31427.5831967	31378.95560229	-135.17	145.08	101.94	180.63	98.62	4.93574	0.07269	11.99543	167.46	222.576119	183.84	0.039994	0.034819	-0.9948	-0.07812999999999999	-0.0649	0.81293	0.714252	0.175284	0.505067	0.845094	0.76581	0.46950200000000003	-0.439435	0.618717	-0.7242069999999999	0.304489	169.84	41	1.0	5887000000000000.0	-9156450000000000.0	-848822000000000.0	125637.0	5.0879900000000005	-337.44	139.48	-132.8	29.125459999999997	31.427590000000002	31.378988	29130.727000000003	31417.53	31374.984	6202352	32012800000.0	0.039122000000000004	0.012438	-0.995649	-0.001181	-0.093174	0.8622690000000001	0.692343	0.037312	0.44444399999999995	0.8950290000000001	0.988247	0.11645699999999999	-0.099027	-0.14824400000000001	0.8882040000000001	-0.434875	508568000000000.0	-944580000000000.0	1751735	6846670000.0	0.008796	0.002248	-0.98069	-0.188396	0.05248	0.690204	0.5751	0.266241	0.688978	0.67411	-0.835772	-0.18340499999999998	0.51754	0.480209	-0.7011930000000001	0.526999	64747800000000.0	-346450000000000.0	6.531533561460285	10.512095167142043	15.50837214529797	19.23728121848952	25.140080768916015	4.25255836386171	8.010017846098707
172	2.0	0	-1	415	346037000000.0	20338286	29129.6048781	31416.55741248	31375.76414542	-134.87	144.66	101.19	180.27	100.94	1.34191	0.047369999999999995	11.09112	166.39	222.596056	182.83	0.039728	0.034335000000000004	-0.9940000000000001	-0.08682999999999999	-0.0666	0.826993	0.703621	0.18854500000000002	0.49737200000000004	0.846801	0.798589	0.42420699999999995	-0.42696999999999996	0.5715819999999999	-0.756749	0.317214	169.94	41	1.0	5783690000000000.0	-8984240000000000.0	-830031000000000.0	118631.0	4.85519	-377.11	-66.65	44.19	29.129637	31.416553000000004	31.375729999999997	29136.842	31409.534	31371.148999999998	6172843	31840700000.0	0.038501	0.011742	-0.997868	0.007506999999999999	-0.064837	0.8781620000000001	0.685403	0.004951	0.4177	0.9085709999999999	0.985856	0.150172	-0.074411	-0.167523	0.8960889999999999	-0.411049	519456000000000.0	-917985000000000.0	1714716	6699010000.0	0.008138	0.002026	-0.957335	-0.281873	0.063693	0.7166319999999999	0.562983	0.24866999999999997	0.610071	0.752314	0.835784	0.257395	-0.48498800000000003	0.489519	-0.749374	0.445881	61960000000000.0	-327595000000000.0	6.89873107229725	10.75181318300976	15.845766307553435	20.172410251071625	25.238910656050145	4.2396803772701785	7.4997162275766724
171	2.01449275	0	-1	397	343593000000.0	20192555	29136.72936318	31409.55598256	31371.06301989	-134.61	144.35	100.83	179.89	109.3	2.34986	0.09068999999999999	10.89064	165.29	222.598029	182.15	0.0398	0.034281	-0.9952	-0.07402	-0.06479	0.8359260000000001	0.698954	0.205577	0.486284	0.849274	0.791959	0.42715	-0.436284	0.574926	-0.7622800000000001	0.29730500000000004	170.04	41	1.0	5700090000000000.0	-8856190000000000.0	-830051000000000.0	118483.0	4.61568	-70.83	131.3	-33.93	29.136685999999997	31.409487	31.371024	29143.547000000002	31402.217999999997	31366.789	6145511	31675100000.0	0.038333	0.011224	-0.9973639999999999	0.013672	-0.07126299999999999	0.8829239999999999	0.675841	0.00466	0.39735	0.9176549999999999	0.9853860000000001	0.15443099999999998	-0.071873	-0.170274	0.9045790000000001	-0.390824	536571000000000.0	-901306000000000.0	1683822	6582450000.0	0.008388	0.002078	-0.9592729999999999	-0.269995	0.083054	0.718512	0.5484	0.241508	0.547734	0.801038	0.8375319999999999	0.299266	-0.457143	0.490116	-0.781299	0.386469	56139600000000.0	-317281000000000.0	7.014932255964053	11.770923543491644	17.288160297732027	20.748064501770607	25.362060948441076	4.226799980653701	7.596218700072063
170	2.02912617	0	-1	380	341703000000.0	20069977	29142.83655471	31400.46452346	31366.7210052	-134.25	144.04	100.8	179.6	110.92	2.56848	0.08182	10.31516	164.64	222.716529	181.59	0.038883	0.033319999999999995	-0.9955	-0.0678	-0.066	0.8457469999999999	0.690329	0.212993	0.461082	0.861416	0.784621	0.444669	-0.432018	-0.582241	0.7679020000000001	-0.267063	170.15	41	1.0	5634010000000000.0	-8743720000000000.0	-860225000000000.0	114083.0	4.45301	-148.15	377.75	-144.13	29.142809000000003	31.400449	31.366796	29149.881	31394.467	31362.16	6120137	31518900000.0	0.037566	0.010643000000000001	-0.9976809999999999	0.018941	-0.06538200000000001	0.886921	0.669842	-0.010737	0.36035900000000004	0.932752	0.9820770000000001	0.17934	-0.057981	-0.188174	0.9154120000000001	-0.35582600000000003	543926000000000.0	-883813000000000.0	1651889	6460740000.0	0.008345	0.002038	-0.9531360000000001	-0.289869	0.08665	0.732705	0.536193	0.229988	0.478357	0.847514	0.833023	0.35349400000000003	-0.425576	-0.5031680000000001	0.803876	-0.317183	49579800000000.0	-302075000000000.0	7.9584546647236385	12.662823125190348	18.086236016247533	21.449037235974053	25.519676256747786	4.213487681095123	7.665067753010091
169	2.0439024	0	-1	378	339767000000.0	19938578	29148.74706192	31390.89826327	31362.31071502	-133.82	143.95	100.89	179.3	116.52	21.98409	0.14413	9.84722	163.72	222.827869	181.33	0.037543	0.031979	-0.9953	-0.06514	-0.07139	0.854841	0.680656	0.21490399999999998	0.432935	0.875433	0.776716	0.46763599999999994	-0.42193500000000006	-0.592055	0.770638	-0.235771	170.25	41	1.0	5585590000000000.0	-8643290000000000.0	-916421000000000.0	110132.0	4.230659999999999	-36.43	170.26	-12.6	29.148840000000003	31.390904	31.362201000000002	29156.127	31386.662999999997	31357.354	6082881	31306700000.0	0.036831	0.010062999999999999	-0.998657	0.01662	-0.049069999999999996	0.8889469999999999	0.665856	-0.046538	0.312053	0.948924	0.977369	0.21046700000000002	-0.021279	-0.206357	0.926459	-0.314786	549097000000000.0	-863699000000000.0	1623125	6350940000.0	0.008498	0.0020570000000000002	-0.9498790000000001	-0.293437	0.10781600000000001	0.7440260000000001	0.52422	0.20989899999999997	0.400505	0.8919299999999999	0.836361	0.398942	-0.37596	-0.506402	0.824888	-0.251228	44307000000000.0	-291138000000000.0	8.346677895058868	13.004198184078842	18.2687003078101	21.8452215437532	25.75945122202322	4.200259154379308	7.69531706631499
168	2.05882359	0	-1	376	337057000000.0	19777084	29155.3577762	31381.91040006	31357.7347817	-133.04	143.96	101.21	178.86	72.35	2.46596	0.11124	9.251380000000001	166.32	222.757937	181.3	0.036384	0.030929	-0.9953	-0.06166	-0.07457000000000001	0.862966	0.6747350000000001	0.19685999999999998	0.39806199999999997	0.8959870000000001	0.770027	0.5029060000000001	-0.392612	-0.6068819999999999	0.767223	-0.207517	170.35	41	1.0	5539540000000000.0	-8558630000000000.0	-957450000000000.0	109852.0	4.82161	-137.56	257.19	-115.85	29.155309999999997	31.381967	31.357652	29162.316000000003	31378.932999999997	31352.414	6039296	31067700000.0	0.035705	0.009608	-0.9992719999999999	0.021195	-0.031733	0.8880120000000001	0.663049	-0.09377	0.26055500000000004	0.960895	0.9721200000000001	0.23230900000000002	0.031873	-0.214919	0.9370930000000001	-0.275074	547130000000000.0	-849688000000000.0	1602227	6275930000.0	0.008863	0.002134	-0.962189	-0.240785	0.127338	0.744279	0.510702	0.18551700000000002	0.322381	0.9282530000000001	0.842825	0.433467	-0.318986	-0.505202	0.841533	-0.191295	44908200000000.0	-287079000000000.0	7.92271966506512	12.798678903978965	18.809729845943192	22.368548053305005	25.760379217413238	4.187731785294701	7.710902372838656
167	2.07389164	0	-1	378	333726000000.0	19588352	29163.15082939	31374.21469501	31353.89397236	-132.07	143.99	101.14	178.3	67.51	2.98057	0.05952999999999999	8.53352	167.39	222.55510299999997	181.66	0.036085	0.030729000000000003	-0.9969	-0.03678	-0.06989	0.870833	0.6709510000000001	0.177841	0.359439	0.916065	0.760029	0.541149	-0.359881	-0.6250829999999999	0.760238	-0.176946	170.46	41	1.0	5506530000000000.0	-8500540000000000.0	-958207000000000.0	111652.0	5.0887400000000005	-56.57	161.57	194.93	29.163106	31.374242	31.353921999999997	29168.752999999997	31371.636000000002	31347.996	5992429	30815100000.0	0.03451	0.009239	-0.998548	0.048137	-0.024171	0.883067	0.662733	-0.12734600000000001	0.20779899999999998	0.9698469999999999	0.9683729999999999	0.23757199999999998	0.07625	-0.21456399999999998	0.948883	-0.231481	551434000000000.0	-847375000000000.0	1582407	6211660000.0	0.009476	0.002287	-0.9783940000000001	-0.159251	0.131849	0.727079	0.493075	0.159831	0.249229	0.9551639999999999	0.8520059999999999	0.45383999999999997	-0.260988	-0.49853800000000004	0.8555200000000001	-0.139807	47032900000000.0	-287429000000000.0	7.664550810789982	12.401262054300792	18.601263907354703	21.6087160355986	25.303143684644393	4.175774089210291	7.88444147072929
166	2.08910894	0	-1	364	329228000000.0	19339162	29171.03787646	31367.14979098	31350.12702908	-130.84	144.27	100.71	177.54	64.12	1.09087	0.07463	7.88008	168.08	222.066521	182.18	0.036182	0.030899	-0.9984	-0.007404000000000001	-0.05554	0.8773690000000001	0.666018	0.151632	0.314312	0.937132	0.7366520000000001	0.59622	-0.319164	-0.659054	0.738735	-0.141132	170.56	41	1.0	5463210000000000.0	-8420780000000000.0	-941395000000000.0	114102.0	5.31706	-142.33	138.76	33.58	29.171008	31.36709	31.35016	29174.892000000003	31364.553	31343.763	5946169	30569700000.0	0.033349000000000004	0.009032	-0.9970459999999999	0.07519400000000001	-0.015673	0.850614	0.664916	-0.142368	0.160276	0.976751	0.963169	0.249852	0.09938999999999999	-0.22811399999999998	0.9549270000000001	-0.189944	555181000000000.0	-852626000000000.0	1546089	6074530000.0	0.010315000000000001	0.002487	-0.9854290000000001	-0.122545	0.117951	0.6667649999999999	0.45778800000000003	0.107322	0.18023699999999998	0.977751	0.787723	0.584609	-0.19422999999999999	-0.6066090000000001	0.791042	-0.079235	48719400000000.0	-284492000000000.0	7.511574655510389	11.8860679110183	17.046742613966142	19.712494068376387	24.653388487391137	4.164853826002036	7.525014698081505
165	2.10447764	0	-1	376	324342000000.0	19074045	29179.31061557	31359.82067724	31346.16905864	-129.8	144.63	100.05	176.69	61.85	1.3918700000000002	0.11914000000000001	7.5568800000000005	168.58	221.45976299999998	182.09	0.035629	0.030722000000000003	-0.9990000000000001	0.022369999999999998	-0.03923	0.8827450000000001	0.66082	0.126372	0.27534699999999995	0.953003	0.709692	0.646137	-0.28079299999999996	0.693086	-0.7118220000000001	0.113758	170.66	41	1.0	5377230000000000.0	-8332390000000000.0	-940447000000000.0	114076.0	5.52151	-236.04	258.51	33.55	29.17926	31.359804999999998	31.346276	29180.994	31357.182999999997	31339.29	5901801	30328000000.0	0.033312	0.009757	-0.992674	0.120825	-0.00040300000000000004	0.809279	0.662338	-0.13521	0.11869500000000001	0.983682	0.953508	0.285461	0.096617	-0.269335	0.9510120000000001	-0.151774	519151000000000.0	-860114000000000.0	1508061	5942970000.0	0.010993000000000001	0.002657	-0.987175	-0.12111199999999998	0.10400999999999999	0.605861	0.398864	0.073736	0.120394	0.989984	0.647411	0.7492939999999999	-0.139344	0.758566	-0.651201	0.022695	48361700000000.0	-280595000000000.0	7.179633262492231	11.440388816280198	15.771276351185989	19.417749368713935	24.60402470490943	4.154316949759175	7.5525039253960555
