snum	redshift	ID	hostHalo	numSubStruct	Mvir	npart	Xc	Yc	Zc	VXc	VYc	VZc	Rvir	Rmax	r2	mbp_offset	com_offset	Vmax	v_esc	sigV	lambda	lambdaE	Lx	Ly	Lz	b	c	Eax	Eay	Eaz	Ebx	Eby	Ebz	Ecx	Ecy	Ecz	ovdens	nbins	fMhires	Ekin	Epot	SurfP	Phi0	cNFW	mbp_Vx	mbp_Vy	mbp_Vz	mbp_x	mbp_y	mbp_z	com_x	com_y	com_z	n_gas	M_gas	lambda_gas	lambdaE_gas	Lx_gas	Ly_gas	Lz_gas	b_gas	c_gas	Eax_gas	Eay_gas	Eaz_gas	Ebx_gas	Eby_gas	Ebz_gas	Ecx_gas	Ecy_gas	Ecz_gas	Ekin_gas	Epot_gas	n_star	M_star	lambda_star	lambdaE_star	Lx_star	Ly_star	Lz_star	b_star	c_star	Eax_star	Eay_star	Eaz_star	Ebx_star	Eby_star	Ebz_star	Ecx_star	Ecy_star	Ecz_star	Ekin_star	Epot_star	MDM(5.0Rstar0.5)	Mgas(5.0Rstar0.5)	MlowresDM(5.0Rstar0.5)	Mstar(5.0Rstar0.5)	Rstar0.5	Rstar0.75	Rstar0.9	Rstar0.95	Rstar0.99	Vc(5.0Rstar0.5)	cAnalytic
600	0.0	0	-1	726	9.1678e+11	57738189	27558.2602959	29210.2454008	27511.5780307	-78.39	-27.44	-103.92	200.87	16.24	0.0258	0.0258	4.31969	235.67	198.131001	207.14	0.043514	0.061691	-0.07495	-0.3003	0.9509	0.876551	0.869647	0.975319	0.220561	0.010251	-0.15683	0.659327	0.735317	-0.155424	0.718777	-0.677645	97.29	44	1.0	1.9669e+16	-3.77536e+16	-9.7074e+14	444981.0	33.762	-140.84	296.76	-337.19	27.558251	29.210222	27.511573	27560.061	29214.171	27511.475	9012641	50016400000.0	0.030489	0.009189	0.472659	-0.531416	0.702987	0.946997	0.928025	0.981909	0.122168	0.144671	-0.177574	0.859368	0.479535	-0.065742	-0.49655	0.865515	1.14758e+15	-1.96477e+15	16473124	70222200000.0	0.016196	0.013666	0.297443	0.110122	0.948368	0.790189	0.54344	0.979875	0.189125	-0.063844	-0.165715	0.949058	0.268007	0.111278	-0.252034	0.961299	2.7395e+15	-9.14508e+15	73693334669.3	12090983143.6	0.0	63261416055.3	1.96525709188	4.85692160044	8.75640719633	11.9681529991	22.3849291668	255.40841087	10.43669726
599	0.0001593	0	-1	727	9.16712e+11	57733607	27558.3878003	29210.2812924	27511.7416205	-78.39	-27.44	-103.92	200.88	16.36	0.06524	0.01972	4.32285	235.37	198.134841	207.14	0.043531	0.061718	-0.07516	-0.3004	0.9509	0.876502	0.869589	0.97537	0.220361	0.009678	-0.157556	0.665332	0.729732	-0.154365	0.713284	-0.683664	97.3	44	1.0	1.96661e+16	-3.77517e+16	-9.69122e+14	443601.0	33.6262	-321.68	-199.63	469.91	27.558387	29.210263	27.511749	27560.182	29214.213	27511.638	9012466	50016900000.0	0.030492	0.0092	0.472477	-0.531202	0.703271	0.947106	0.928073	0.981949	0.122199	0.144372	-0.177523	0.858854	0.480474	-0.065281	-0.497431	0.865044	1.14521e+15	-1.96418e+15	16471080	70211800000.0	0.016193	0.013663	0.297337	0.110133	0.948399	0.790162	0.543445	0.979995	0.188403	-0.064149	-0.164987	0.949305	0.267582	0.11131	-0.251645	0.961397	2.73771e+15	-9.14317e+15	73680368691.2	12076501720.9	0.0	63246818901.6	1.9649936138	4.85538667925	8.75563598887	11.9749843192	22.3747957966	255.409845359	10.4353424759
598	0.0003186	0	-1	724	9.16653e+11	57729524	27558.5161773	29210.323899	27511.9073428	-78.38	-27.45	-103.93	200.89	16.19	0.09447	0.01743	4.32078	235.83	198.139335	207.14	0.043547	0.061744	-0.07537	-0.3004	0.9508	0.876445	0.869526	0.975423	0.220152	0.009146	-0.158148	0.670596	0.724769	-0.153426	0.708402	-0.688932	97.31	44	1.0	1.96653e+16	-3.77518e+16	-9.68606e+14	444162.0	33.8329	184.97	-356.02	71.7	27.558509	29.210313	27.511919	27560.304	29214.256	27511.8	9012306	50016000000.0	0.030492	0.009214	0.472383	-0.53095	0.703524	0.947209	0.928111	0.981969	0.122456	0.144017	-0.177629	0.858388	0.481268	-0.064688	-0.498172	0.864662	1.14196e+15	-1.96342e+15	16469177	70203600000.0	0.016193	0.013663	0.297244	0.110167	0.948425	0.790173	0.543475	0.980144	0.1875	-0.064503	-0.164074	0.949587	0.267142	0.111341	-0.251255	0.961496	2.73872e+15	-9.14386e+15	73671527128.9	12063757617.1	0.0	63234576630.1	1.96495011791	4.85577540702	8.75394350869	11.9788356356	22.369229249	255.404014965	10.4339777251
597	0.0004779	0	-1	707	9.1659e+11	57725355	27558.6357083	29210.3669454	27512.0737094	-78.38	-27.45	-103.93	200.9	16.45	0.04277	0.01821	4.32128	235.17	198.143573	207.15	0.043562	0.061769	-0.07555	-0.3005	0.9508	0.876386	0.869451	0.975465	0.219986	0.008663	-0.158653	0.67513	0.720437	-0.152637	0.704135	-0.693466	97.33	44	1.0	1.96667e+16	-3.77546e+16	-9.68154e+14	445115.0	33.5314	413.72	-411.71	141.76	27.558653	29.210365	27.512078	27560.424	29214.299	27511.963	9012152	50015800000.0	0.030493	0.009227	0.472246	-0.530725	0.703786	0.947335	0.928171	0.981971	0.122611	0.143875	-0.17776	0.85785	0.482177	-0.064303	-0.499059	0.864179	1.13924e+15	-1.9629e+15	16467364	70195400000.0	0.016191	0.013662	0.297154	0.110186	0.948451	0.790131	0.54353	0.980268	0.186727	-0.064862	-0.163287	0.949849	0.26669	0.111407	-0.250837	0.961597	2.74063e+15	-9.14673e+15	73689062070.8	12046423155.5	0.0	63223683837.9	1.96525752256	4.85659421899	8.75386200518	11.9829557024	22.3561788812	255.395207159	10.4326181848
596	0.0006373	0	-1	714	9.16523e+11	57720948	27558.764537	29210.4125757	27512.2361131	-78.38	-27.45	-103.94	200.91	16.47	0.07219	0.01365	4.31639	235.14	198.147523	207.19	0.04358	0.061791	-0.07574	-0.3006	0.9508	0.876332	0.869382	0.975515	0.219781	0.008209	-0.15905	0.679195	0.716518	-0.151902	0.700279	-0.697521	97.34	44	1.0	1.96719e+16	-3.77579e+16	-9.68985e+14	445023.0	33.5143	-619.91	-222.22	-269.34	27.558761	29.210426	27.512235	27560.545	29214.343	27512.125	9011999	50014800000.0	0.030497	0.009234	0.472078	-0.530495	0.704072	0.947431	0.928209	0.981994	0.122746	0.143599	-0.177796	0.857406	0.482952	-0.063842	-0.499788	0.863792	1.1379e+15	-1.96265e+15	16465450	70187500000.0	0.016192	0.013663	0.297089	0.110234	0.948465	0.790112	0.54358	0.980374	0.186053	-0.065202	-0.162603	0.9501	0.266213	0.111478	-0.250386	0.961706	2.74404e+15	-9.14998e+15	73677528524.5	12016409269.4	0.0	63213188623.3	1.96552335378	4.85797441183	8.75355906262	11.9901556224	22.3476256312	255.353660124	10.4312629515
595	0.0007968	0	-1	706	9.16459e+11	57716525	27558.8885029	29210.4515338	27512.4002904	-78.38	-27.46	-103.95	200.92	16.42	0.03462	0.02008	4.31851	235.29	198.151651	207.21	0.043595	0.061814	-0.07593	-0.3006	0.9507	0.87627	0.869304	0.975561	0.21959	0.007775	-0.159549	0.683602	0.712203	-0.151078	0.696038	-0.701931	97.35	44	1.0	1.96742e+16	-3.77604e+16	-9.67569e+14	445440.0	33.5799	-80.72	238.38	-797.05	27.558902	29.210458	27.512414	27560.666	29214.386	27512.288	9011472	50011300000.0	0.030499	0.00924	0.471876	-0.530297	0.704356	0.947557	0.928248	0.982009	0.123073	0.143218	-0.17793	0.857063	0.483512	-0.06324	-0.500295	0.863542	1.13569e+15	-1.96136e+15	16463787	70182100000.0	0.016189	0.013662	0.297029	0.110285	0.948478	0.790027	0.543578	0.98047	0.185408	-0.065594	-0.161923	0.950323	0.265832	0.111623	-0.250019	0.961785	2.74645e+15	-9.15305e+15	73706226556.2	11978791161.9	0.0	63206348666.5	1.96593792835	4.85941959775	8.75285733524	11.9945261116	22.3372308957	255.333569829	10.4299033097
594	0.0009563	0	-1	709	9.16396e+11	57712321	27559.0123493	29210.4939339	27512.5672623	-78.38	-27.46	-103.95	200.93	16.47	0.01725	0.00421	4.31792	235.18	198.155892	207.21	0.04361	0.061836	-0.07611	-0.3007	0.9507	0.876215	0.869227	0.975606	0.219408	0.007245	-0.15982	0.687246	0.708626	-0.1505	0.692498	-0.705547	97.37	44	1.0	1.96728e+16	-3.77591e+16	-9.6747e+14	446368.0	33.5299	235.42	-142.8	-576.79	27.559013	29.21049	27.512566	27560.787	29214.429	27512.451	9011725	50014200000.0	0.030499	0.009253	0.471702	-0.530067	0.704646	0.947654	0.928287	0.982044	0.12325	0.142825	-0.177951	0.856553	0.484408	-0.062634	-0.501126	0.863105	1.13327e+15	-1.96121e+15	16461536	70170800000.0	0.016189	0.013661	0.296992	0.110344	0.948483	0.789894	0.543597	0.980579	0.184664	-0.066067	-0.16112	0.95055	0.26551	0.111831	-0.249708	0.961842	2.74633e+15	-9.152e+15	73716130093.8	11944572427.4	0.0	63190867506.2	1.96616747222	4.86122939339	8.75241408492	11.9979304469	22.3246485942	255.304882977	10.4285426529
593	0.0011159	0	-1	708	9.16334e+11	57708153	27559.1380919	29210.541845	27512.7300877	-78.38	-27.47	-103.96	200.94	16.4	0.03668	0.01801	4.31311	235.36	198.160162	207.2	0.043624	0.061854	-0.07628	-0.3008	0.9506	0.876144	0.869144	0.975658	0.219191	0.006808	-0.160133	0.690885	0.705007	0.149828	-0.688936	0.709168	97.38	44	1.0	1.96695e+16	-3.77542e+16	-9.69033e+14	447440.0	33.609	-437.96	-485.36	-199.64	27.559129	29.210554	27.512739	27560.909	29214.473	27512.614	9011866	50016800000.0	0.0305	0.009254	0.471542	-0.529861	0.704908	0.947753	0.92834	0.982042	0.123658	0.142484	-0.178171	0.856217	0.48492	-0.062033	-0.501598	0.862874	1.13371e+15	-1.96188e+15	16459396	70159100000.0	0.016188	0.01366	0.296931	0.110398	0.948496	0.789748	0.543545	0.980702	0.183884	-0.066417	-0.160326	0.950804	0.26508	0.111893	-0.249316	0.961936	2.74129e+15	-9.14693e+15	73667254530.4	11896520046.1	0.0	63167673479.7	1.96537319079	4.86293575323	8.75175896459	12.0034433787	22.3138232064	255.273759821	10.4271800791
592	0.0012755	0	-1	712	9.16269e+11	57703966	27559.2609428	29210.5778065	27512.8975377	-78.38	-27.47	-103.96	200.95	16.48	0.05689	0.01452	4.31861	235.16	198.164241	207.18	0.043639	0.06187	-0.07642	-0.3009	0.9506	0.876078	0.869061	0.975705	0.218999	0.006301	-0.160604	0.695384	0.700463	0.149019	-0.684457	0.713661	97.39	44	1.0	1.96652e+16	-3.77462e+16	-9.69061e+14	445295.0	33.5172	-21.25	276.17	-150.7	27.559263	29.210592	27.5129	27561.029	29214.516	27512.777	9011948	50018100000.0	0.030501	0.009261	0.471297	-0.529671	0.705214	0.947861	0.928401	0.982042	0.123905	0.142273	-0.178334	0.855749	0.485686	-0.061571	-0.502336	0.862477	1.13198e+15	-1.96123e+15	16457397	70149200000.0	0.016189	0.013659	0.296878	0.110455	0.948506	0.789564	0.543572	0.980807	0.18313	-0.066938	-0.159485	0.950996	0.264899	0.112169	-0.249139	0.96195	2.73602e+15	-9.13931e+15	73649225646.5	11841636041.4	0.0	63150712060.1	1.96520409631	4.86398527314	8.75259355056	12.0070517819	22.3012952951	255.227941641	10.4258214699
591	0.0014352	0	-1	713	9.16198e+11	57699534	27559.3863571	29210.624389	27513.0618691	-78.38	-27.47	-103.97	200.96	16.49	0.07036	0.00868	4.31366	235.17	198.167939	207.17	0.043654	0.061888	-0.07659	-0.3009	0.9506	0.876037	0.869009	0.975749	0.218817	0.005822	-0.160927	0.699067	0.696712	0.148383	-0.680753	0.717327	97.41	44	1.0	1.96615e+16	-3.77398e+16	-9.67058e+14	443433.0	33.518	9.86	-37.38	545.15	27.559379	29.210622	27.513067	27561.15	29214.559	27512.94	9011724	50017300000.0	0.030502	0.009264	0.471154	-0.529463	0.705466	0.947995	0.928466	0.98207	0.12399	0.142003	-0.178356	0.855071	0.486871	-0.061056	-0.503468	0.861854	1.12941e+15	-1.95908e+15	16455690	70141100000.0	0.016188	0.013656	0.296812	0.110506	0.948521	0.789374	0.543605	0.980972	0.182035	-0.067502	-0.158307	0.951253	0.264681	0.112393	-0.248959	0.961971	2.73299e+15	-9.13477e+15	73658808121.8	11784904903.3	0.0	63138319729.7	1.96538545062	4.86469869452	8.75276308389	12.0117243054	22.2882619506	255.18539328	10.4244696566
590	0.0015949	0	-1	707	9.16129e+11	57695084	27559.5173199	29210.6633314	27513.2264367	-78.38	-27.48	-103.97	200.97	16.53	0.06305	0.01368	4.31403	235.09	198.171717	207.19	0.043668	0.061906	-0.07677	-0.301	0.9505	0.876005	0.868947	0.975777	0.2187	0.00537	-0.1615	0.703576	0.692025	0.147568	-0.676129	0.721854	97.42	44	1.0	1.96634e+16	-3.774e+16	-9.66266e+14	443556.0	33.4807	204.01	-66.55	-683.71	27.55953	29.210669	27.513229	27561.273	29214.602	27513.103	9011184	50013700000.0	0.030505	0.009269	0.470946	-0.529311	0.705719	0.948083	0.928532	0.982125	0.123997	0.141613	-0.178216	0.854673	0.48762	-0.060569	-0.504141	0.861495	1.12699e+15	-1.95743e+15	16454211	70135800000.0	0.016187	0.013655	0.296773	0.110564	0.948526	0.789226	0.543558	0.981115	0.181094	-0.067964	-0.157296	0.951462	0.264535	0.11257	-0.248849	0.961978	2.7356e+15	-9.13633e+15	73652016418.9	11728303313.8	0.0	63126584230.5	1.96534594835	4.86492632274	8.75244223054	12.0159236025	22.2775490355	255.143774821	10.4231155835
589	0.0031949	0	-1	701	9.15515e+11	57653632	27560.7775264	29211.0773188	27514.871953	-78.4	-27.54	-103.99	201.07	16.36	0.04249	0.02002	4.31647	235.69	198.215355	207.44	0.043766	0.062023	-0.07817	-0.302	0.9501	0.875441	0.868154	0.976101	0.217311	0.001552	-0.164359	0.733543	0.65947	0.142171	-0.643964	0.75173	97.55	44	1.0	1.96972e+16	-3.77567e+16	-9.66841e+14	447204.0	33.7284	-448.06	307.2	173.0	27.560794	29.211089	27.514873	27562.494	29215.035	27514.737	9010552	50012600000.0	0.030511	0.009289	0.469138	-0.527207	0.708493	0.949128	0.928949	0.982175	0.126502	0.139034	-0.179914	0.846887	0.500412	-0.054443	-0.516506	0.854551	1.12432e+15	-1.95776e+15	16434637	70047600000.0	0.016179	0.013644	0.2963	0.110894	0.948635	0.788971	0.543867	0.982421	0.172114	-0.072289	-0.147958	0.954023	0.260668	0.11383	-0.24539	0.962718	2.75915e+15	-9.15378e+15	72607131459.1	11194377682.5	0.0	62810849043.1	1.9438944779	4.87136436957	8.79221943272	12.0606176156	22.0681420126	255.109546396	10.40946596
588	0.0048	0	-1	696	9.14945e+11	57614104	27562.040896	29211.5076464	27516.5147958	-78.39	-27.59	-104.04	201.17	16.59	0.04811	0.0189	4.31242	235.33	198.262427	207.29	0.043822	0.062082	-0.07924	-0.3027	0.9498	0.874682	0.867206	0.976344	0.216221	-0.000654	-0.166255	0.752651	0.637084	0.138243	-0.621905	0.770794	97.68	44	1.0	1.9658e+16	-3.77031e+16	-9.67365e+14	444840.0	33.5411	-277.78	290.29	-320.5	27.562022	29.211507	27.516518	27563.739	29215.469	27516.381	9008105	49998400000.0	0.030524	0.009306	0.467454	-0.525406	0.71094	0.950301	0.929384	0.982415	0.128013	0.135915	-0.180316	0.839369	0.512783	-0.04844	-0.528274	0.847691	1.11937e+15	-1.95502e+15	16417078	69973200000.0	0.01618	0.01364	0.295594	0.111619	0.94877	0.787081	0.543993	0.982989	0.166707	-0.077079	-0.141795	0.955572	0.258412	0.116734	-0.243087	0.962955	2.72269e+15	-9.11298e+15	73591286246.9	11032970700.4	0.0	62766974211.7	1.9695944309	4.87619145586	8.87945585383	12.1264691404	21.8872414348	254.315212174	10.3957390293
587	0.0064103	0	-1	724	9.14432e+11	57577250	27563.3289422	29211.9591797	27518.1573716	-78.38	-27.61	-104.07	201.27	16.63	0.03503	0.02626	4.29212	235.48	198.313976	207.49	0.043864	0.06211	-0.08033	-0.303	0.9496	0.873999	0.866179	0.976649	0.214832	-0.002045	-0.167227	0.76614	0.620536	0.134877	-0.605704	0.784175	97.82	44	1.0	1.96835e+16	-3.77099e+16	-9.64679e+14	445120.0	33.5799	162.54	-458.51	-332.35	27.56331	29.211944	27.518166	27564.997	29215.912	27518.037	9006195	49990000000.0	0.030519	0.009312	0.466312	-0.523108	0.71338	0.951465	0.929784	0.98252	0.129702	0.133535	-0.181071	0.832372	0.523803	-0.043212	-0.538826	0.841308	1.118e+15	-1.95499e+15	16399313	69893100000.0	0.016177	0.013632	0.294563	0.111641	0.949089	0.78437	0.543561	0.983703	0.160024	-0.081979	-0.134068	0.956632	0.258613	0.119808	-0.243408	0.962496	2.73497e+15	-9.11858e+15	72585249827.4	10717921487.4	0.0	62452736849.0	1.95142194281	4.90093269705	8.97348925881	12.1972192767	21.92486533	254.278788977	10.3819181329
586	0.0080257	0	-1	694	9.13977e+11	57542878	27564.6405191	29212.3710444	27519.7937071	-78.37	-27.65	-104.07	201.38	16.63	0.04218	0.0136	4.30199	235.71	198.370062	207.64	0.043874	0.062081	-0.08126	-0.303	0.9495	0.873265	0.865056	0.976876	0.213796	-0.001984	-0.169263	0.778997	0.603749	0.130624	-0.589452	0.797172	97.95	44	1.0	1.97029e+16	-3.77056e+16	-9.65245e+14	445490.0	33.653	-470.61	274.92	227.16	27.564651	29.212373	27.519802	27566.265	29216.354	27519.698	9002642	49969600000.0	0.030516	0.009279	0.465315	-0.521127	0.715478	0.952635	0.930205	0.982578	0.131723	0.13111	-0.182019	0.824566	0.535686	-0.037546	-0.550218	0.834177	1.12665e+15	-1.95804e+15	16383361	69825500000.0	0.016181	0.013626	0.293263	0.111659	0.949489	0.780597	0.542247	0.984972	0.149163	-0.087066	-0.121946	0.957601	0.261015	0.122308	-0.246475	0.9614	2.73488e+15	-9.1106e+15	73045233338.2	10627408826.5	0.0	62429505867.2	1.96490355985	4.89441433799	9.05248591126	12.2231396021	22.1016264488	253.909288983	10.3680033639
585	0.0096463	0	-1	707	9.13528e+11	57508892	27565.952485	29212.7193807	27521.4456822	-78.4	-27.71	-104.03	201.49	16.65	0.04854	0.02519	4.36564	235.81	198.42692	207.8	0.043877	0.062056	-0.08216	-0.3028	0.9495	0.872611	0.863876	0.977133	0.212627	-0.001372	-0.171328	0.79113	0.587163	0.125932	-0.573501	0.809468	98.08	44	1.0	1.9724e+16	-3.77109e+16	-9.66179e+14	443786.0	33.6709	-220.2	148.14	268.28	27.565938	29.212739	27.52144	27567.539	29216.786	27521.361	8997945	49938200000.0	0.030522	0.009214	0.464187	-0.519751	0.71721	0.953851	0.930488	0.982735	0.13301	0.128607	-0.182185	0.816838	0.547343	-0.032249	-0.561324	0.826968	1.14499e+15	-1.96447e+15	16368598	69767000000.0	0.016188	0.013635	0.291852	0.111899	0.949895	0.778208	0.540755	0.987141	0.130876	-0.091778	-0.102554	0.958942	0.264411	0.122615	-0.251599	0.960033	2.72137e+15	-9.10072e+15	72913103846.5	10714103813.2	0.0	62393284102.5	1.96182906295	4.90462255019	9.07431042489	12.245824505	22.4805536735	254.241274257	10.3540587187
584	0.0112721	0	-1	712	9.13114e+11	57476127	27567.2000861	29213.0739028	27523.1270349	-78.48	-27.76	-104.04	201.6	16.74	0.05587	0.01723	4.44462	235.75	198.486488	208.0	0.043849	0.061994	-0.08286	-0.3026	0.9495	0.871979	0.862564	0.977288	0.211915	0.000172	-0.173436	0.799366	0.575269	0.121771	-0.562233	0.817964	98.22	44	1.0	1.97531e+16	-3.77294e+16	-9.68139e+14	446265.0	33.6083	-1.52	447.02	71.66	27.56721	29.21306	27.523127	27568.801	29217.219	27523.034	8997712	49935700000.0	0.030528	0.009215	0.462662	-0.518283	0.719254	0.955148	0.930796	0.982937	0.132999	0.127069	-0.18166	0.810393	0.557012	-0.028894	-0.570591	0.820726	1.15826e+15	-1.97771e+15	16349346	69683100000.0	0.016188	0.013632	0.290362	0.112643	0.950264	0.779536	0.540592	0.989072	0.113009	-0.094687	-0.084715	0.961247	0.262349	0.120665	-0.251461	0.960316	2.71955e+15	-9.09647e+15	73699385459.1	11429744176.8	0.0	62557961581.8	1.97846058494	4.90709327639	9.02156031805	12.2073537446	22.8043864691	254.815995339	10.3400485721
583	0.0129032	0	-1	717	9.12785e+11	57447506	27568.4081367	29213.4886001	27524.8239421	-78.57	-27.8	-104.06	201.72	16.74	0.10555	0.02102	4.48291	235.81	198.552596	208.37	0.043771	0.061869	-0.08341	-0.3021	0.9496	0.871193	0.861081	0.977304	0.211822	0.002834	-0.176084	0.804831	0.566782	0.117776	-0.554418	0.823863	98.35	44	1.0	1.98154e+16	-3.77892e+16	-9.73606e+14	446488.0	33.6008	334.16	-171.69	-358.8	27.568401	29.213485	27.524843	27570.053	29217.657	27524.703	8999214	49934800000.0	0.030525	0.009192	0.460933	-0.516125	0.721911	0.956563	0.93122	0.983028	0.133371	0.125969	-0.181558	0.805785	0.563691	-0.026324	-0.576995	0.816324	1.17895e+15	-1.99472e+15	16329206	69601600000.0	0.016176	0.013623	0.289564	0.112444	0.950531	0.783613	0.541719	0.990427	0.099348	-0.095832	-0.071791	0.963713	0.257106	0.117897	-0.247765	0.96162	2.7453e+15	-9.12618e+15	72628395663.3	12140153104.8	0.0	62496200691.2	1.95384799119	4.91393729064	8.93599841946	12.1042460594	22.9937420194	256.255439464	10.3259105863
582	0.0145396	0	-1	695	9.12419e+11	57417272	27569.6424649	29213.9338129	27526.521604	-78.67	-27.81	-104.07	201.84	17.01	0.03106	0.01422	4.50275	235.13	198.616298	208.39	0.04374	0.061814	-0.08399	-0.3018	0.9497	0.87062	0.859872	0.97755	0.210654	0.004651	-0.177642	0.812082	0.555847	0.113314	-0.544194	0.831272	98.49	44	1.0	1.98118e+16	-3.77835e+16	-9.77503e+14	447029.0	33.2635	-554.53	398.9	-362.32	27.569647	29.213941	27.526533	27571.325	29218.108	27526.382	9006229	49971900000.0	0.030529	0.009227	0.459921	-0.512933	0.724826	0.958014	0.931704	0.982736	0.135368	0.126114	-0.183397	0.802612	0.567608	-0.024384	-0.580938	0.813582	1.19012e+15	-2.01218e+15	16303568	69485800000.0	0.016154	0.013597	0.288408	0.111569	0.950985	0.78717	0.543817	0.990718	0.0956	-0.096634	-0.068789	0.965754	0.250176	0.117241	-0.241207	0.963366	2.72961e+15	-9.10492e+15	73507365496.9	13073243282.7	0.0	62590425721.6	1.97317125344	4.89191364714	8.86688080628	12.0341925926	22.9281011509	256.849940062	10.3117960675
581	0.0161812	0	-1	701	9.12004e+11	57385103	27570.9111031	29214.4046443	27528.2205176	-78.75	-27.85	-104.02	201.95	16.6	0.05664	0.00892	4.50203	236.14	198.676746	208.59	0.043725	0.061771	-0.08473	-0.3015	0.9497	0.870125	0.858925	0.977749	0.209664	0.006859	-0.179421	0.818875	0.545208	0.108693	-0.534307	0.838273	98.62	44	1.0	1.98405e+16	-3.78017e+16	-9.84094e+14	448803.0	33.6814	78.61	192.04	-605.01	27.570909	29.214402	27.528212	27572.613	29218.57	27528.074	9015117	50021000000.0	0.030525	0.009232	0.459456	-0.509632	0.727444	0.959311	0.932171	0.982285	0.138949	0.125734	-0.18619	0.799555	0.571003	-0.021191	-0.584298	0.811262	1.20164e+15	-2.02484e+15	16276082	69356600000.0	0.01612	0.013565	0.286912	0.110559	0.951556	0.789092	0.545929	0.990714	0.094044	-0.098189	-0.06756	0.967235	0.244728	0.117987	-0.235822	0.964607	2.73673e+15	-9.10973e+15	73051457007.8	13497596964.6	0.0	62483152638.2	1.96558609159	4.91474006344	8.81518033876	12.054626034	22.7394223814	257.433294605	10.2977208297
580	0.0178282	0	-1	697	9.11565e+11	57352222	27572.2129946	29214.8424305	27529.9090383	-78.84	-27.89	-103.99	202.06	16.75	0.02605	0.01232	4.52113	235.75	198.735754	208.62	0.043719	0.061729	-0.08549	-0.3013	0.9497	0.869712	0.857974	0.978026	0.208319	0.008298	-0.179996	0.823629	0.537808	0.105201	-0.527483	0.843027	98.76	44	1.0	1.98358e+16	-3.77792e+16	-9.88335e+14	447702.0	33.4784	-259.61	-76.87	331.47	27.572224	29.214848	27.529905	27573.911	29219.03	27529.762	9022602	50065800000.0	0.030531	0.009231	0.458378	-0.507053	0.729923	0.960608	0.932631	0.981727	0.143906	0.124513	-0.189584	0.796163	0.574615	-0.016442	-0.587721	0.808897	1.20942e+15	-2.03221e+15	16250262	69231800000.0	0.016096	0.013531	0.285631	0.110202	0.951982	0.79102	0.548251	0.990699	0.092378	-0.099908	-0.066104	0.968514	0.240023	0.118935	-0.231186	0.965613	2.73568e+15	-9.09629e+15	72410987081.0	13803730560.2	0.0	62291816372.5	1.95513044964	4.94334826148	8.79734382879	12.1067458574	22.8080568153	257.873822029	10.2836523535
579	0.0194805	0	-1	706	9.11097e+11	57318131	27573.520896	29215.2553777	27531.6077143	-78.92	-27.93	-103.95	202.16	16.72	0.05516	0.02913	4.56537	235.84	198.793069	208.44	0.04372	0.061697	-0.08621	-0.3014	0.9496	0.869481	0.857011	0.978389	0.206528	0.010077	-0.180216	0.827817	0.531264	0.101379	-0.521599	0.847146	98.89	44	1.0	1.97928e+16	-3.77184e+16	-9.90445e+14	446176.0	33.4852	-567.93	-511.6	-84.8	27.573549	29.215254	27.531617	27575.221	29219.49	27531.455	9028211	50094800000.0	0.03053	0.00926	0.457144	-0.504644	0.732361	0.961729	0.932964	0.981269	0.148735	0.122431	-0.192334	0.792392	0.578898	-0.010911	-0.591603	0.806156	1.20077e+15	-2.02884e+15	16226232	69122100000.0	0.016077	0.013503	0.284604	0.110006	0.952313	0.791403	0.550035	0.990429	0.091973	-0.102912	-0.065399	0.969332	0.236891	0.121544	-0.227894	0.96607	2.71081e+15	-9.0602e+15	73090725398.7	13887139539.5	0.0	62219231277.6	1.97470814328	4.95191532734	8.85727829113	12.192919758	23.0929771568	257.396889599	10.269597862
578	0.0211382	0	-1	692	9.10611e+11	57283429	27574.8260815	29215.6950974	27533.3118734	-79.0	-27.97	-103.93	202.27	16.79	0.05573	0.02017	4.59173	235.6	198.84937	208.39	0.043717	0.061664	-0.08694	-0.3013	0.9496	0.869308	0.856114	0.978798	0.204482	0.011929	-0.1801	0.831423	0.525642	0.097567	-0.516646	0.850622	99.03	44	1.0	1.97716e+16	-3.76811e+16	-9.92627e+14	448069.0	33.3486	-440.37	-386.18	-506.89	27.574827	29.215715	27.533315	27576.537	29219.953	27533.155	9031613	50114300000.0	0.030528	0.009327	0.455904	-0.502474	0.734623	0.962865	0.933284	0.981185	0.15172	0.119405	-0.192986	0.789062	0.583213	-0.005733	-0.595283	0.803496	1.17739e+15	-2.01771e+15	16204502	69021400000.0	0.016064	0.013475	0.28362	0.109776	0.952633	0.792123	0.55164	0.990235	0.090833	-0.105757	-0.064022	0.970173	0.233808	0.12384	-0.224754	0.966514	2.7233e+15	-9.05711e+15	71608133713.4	13147283871.2	0.0	61836976635.7	1.94790483166	4.93320981117	8.94879045048	12.2401106424	23.3193969152	257.098308472	10.2555430967
