snum	redshift	ID	hostHalo	numSubStruct	Mvir	npart	Xc	Yc	Zc	VXc	VYc	VZc	Rvir	Rmax	r2	mbp_offset	com_offset	Vmax	v_esc	sigV	lambda	lambdaE	Lx	Ly	Lz	b	c	Eax	Eay	Eaz	Ebx	Eby	Ebz	Ecx	Ecy	Ecz	ovdens	nbins	fMhires	Ekin	Epot	SurfP	Phi0	cNFW	mbp_Vx	mbp_Vy	mbp_Vz	mbp_x	mbp_y	mbp_z	com_x	com_y	com_z	n_gas	M_gas	lambda_gas	lambdaE_gas	Lx_gas	Ly_gas	Lz_gas	b_gas	c_gas	Eax_gas	Eay_gas	Eaz_gas	Ebx_gas	Eby_gas	Ebz_gas	Ecx_gas	Ecy_gas	Ecz_gas	Ekin_gas	Epot_gas	n_star	M_star	lambda_star	lambdaE_star	Lx_star	Ly_star	Lz_star	b_star	c_star	Eax_star	Eay_star	Eaz_star	Ebx_star	Eby_star	Ebz_star	Ecx_star	Ecy_star	Ecz_star	Ekin_star	Epot_star	Rstar0.5	Rstar0.75	Rstar0.9	Rstar0.95	Rstar0.99	cAnalytic	sRstar0.5
600	0.0	0	-1	133	1.06257e+11	4848529	30379.4696774	27175.1018205	27618.5558045	79.32	-118.62	-84.06	95.2	19.91	2.11356	0.03968	1.30487	88.41	96.385096	85.24	0.091908	0.100026	-0.8992	-0.1198	0.4209	0.953459	0.783625	0.485229	-0.549808	0.6799	0.278265	0.834245	0.476029	0.828927	0.04179	-0.557793	102.5	37	1.0	3.73547e+14	-6.56375e+14	-4.14317e+13	33403.1	13.6591	76.35	-141.45	-91.56	30.379434	27.175111	27.61857	30379.878	27175.644	27617.441	853736	4375420000.0	0.106655	0.026651	-0.850555	-0.174229	0.496187	0.978243	0.821309	-0.523571	0.624774	-0.57925	0.1451	0.735342	0.66198	0.839535	0.262545	-0.475659	1.72747e+13	-3.21844e+13	316032	1132240000.0	0.016006	0.003571	-0.860334	-0.241081	0.449116	0.776349	0.412218	-0.032716	0.906121	0.421753	0.500281	-0.350464	0.791766	0.865245	0.236898	-0.44185	3.4724e+12	-1.53575e+13	2.44648051335	4.10877887222	7.56478918187	10.2139145366	13.359844517	13.6168766005	2.44648051335
599	0.0001593	0	-1	135	1.06257e+11	4848541	30379.3458586	27175.3210183	27618.6885423	79.32	-118.62	-84.07	95.2	19.8	0.41864	0.04458	1.2929	88.46	96.390452	85.24	0.091912	0.099999	-0.8992	-0.1197	0.4209	0.953221	0.783355	0.485394	-0.549345	0.680157	0.277737	0.834537	0.475827	0.829008	0.042059	-0.557652	102.52	37	1.0	3.73509e+14	-6.56191e+14	-4.14256e+13	33247.5	13.6867	77.24	-140.86	-91.08	30.379315	27.175338	27.618716	30379.753	27175.838	27617.576	853702	4375180000.0	0.106683	0.026602	-0.850622	-0.174146	0.496101	0.978191	0.821245	-0.523876	0.623527	-0.580317	0.144562	0.736488	0.660823	0.839438	0.262297	-0.475967	1.73249e+13	-3.21736e+13	315960	1131930000.0	0.016015	0.003571	-0.860211	-0.241249	0.449262	0.774035	0.410788	-0.032907	0.906026	0.421941	0.499967	-0.350629	0.791891	0.865419	0.237015	-0.441445	3.41667e+12	-1.52917e+13	2.49214689317	4.15692632048	7.60795013909	10.2378267864	13.3629897461	13.6148663769	2.49294525529
598	0.0003186	0	-1	141	1.06257e+11	4848437	30379.214556	27175.5149477	27618.8195393	79.31	-118.62	-84.08	95.21	19.72	0.53959	0.01939	1.28979	88.51	96.395409	85.23	0.091919	0.099971	-0.8991	-0.1197	0.421	0.953004	0.783053	0.48569	-0.548536	0.680598	0.277088	0.835058	0.475289	0.829052	0.042257	-0.557572	102.53	37	1.0	3.73482e+14	-6.55997e+14	-4.14207e+13	33114.8	13.7158	115.26	-15.94	-53.57	30.379232	27.175516	27.61881	30379.626	27176.027	27617.709	853609	4374670000.0	0.106697	0.026566	-0.850676	-0.174101	0.496023	0.978003	0.82112	-0.525189	0.616426	-0.586681	0.139819	0.74255	0.655034	0.839421	0.261988	-0.476168	1.7365e+13	-3.21712e+13	315870	1131540000.0	0.01603	0.003571	-0.860148	-0.241454	0.449272	0.771637	0.409311	-0.033264	0.906284	0.421357	0.499849	-0.349992	0.792248	0.865474	0.236969	-0.441363	3.36898e+12	-1.52223e+13	2.54137435573	4.21080420713	7.65434575358	10.2713149242	13.3729941754	13.612857805	2.55702013348
597	0.0004779	0	-1	132	1.06257e+11	4848377	30379.0781745	27175.7291906	27618.9518385	79.31	-118.62	-84.08	95.22	19.86	0.49661	0.05488	1.28303	88.54	96.400526	85.23	0.091923	0.09994	-0.8991	-0.1196	0.421	0.95281	0.782784	0.486136	-0.547449	0.681155	0.276137	0.835752	0.474623	0.829108	0.042639	-0.55746	102.55	37	1.0	3.73461e+14	-6.55811e+14	-4.14393e+13	32970.0	13.7329	123.26	-207.85	-156.14	30.379075	27.175679	27.618929	30379.498	27176.22	27617.843	853510	4374070000.0	0.10673	0.026543	-0.850728	-0.174091	0.495938	0.977934	0.821036	-0.526029	0.612876	-0.589641	0.13735	0.745433	0.652276	0.839302	0.262129	-0.476298	1.73885e+13	-3.21619e+13	315801	1131270000.0	0.016045	0.003572	-0.859989	-0.241679	0.449455	0.769171	0.407819	-0.033531	0.906454	0.42097	0.499756	-0.34956	0.792497	0.865517	0.236956	-0.441285	3.32209e+12	-1.51591e+13	2.58822820449	4.26085295276	7.69709278405	10.2987578008	13.3739009823	13.6108496279	2.6068628856
596	0.0006373	0	-1	135	1.06257e+11	4848361	30378.9495709	27175.9321304	27619.0990032	79.3	-118.62	-84.09	95.23	19.7	0.25614	0.03914	1.28744	88.6	96.406151	85.23	0.091932	0.099913	-0.8991	-0.1195	0.4211	0.952537	0.782456	0.486343	-0.547021	0.681351	0.275573	0.836014	0.474489	0.829174	0.043003	-0.557333	102.56	37	1.0	3.7345e+14	-6.55638e+14	-4.14664e+13	32827.6	13.7643	-22.52	-204.58	-76.86	30.378928	27.175911	27.619074	30379.373	27176.41	27617.981	853416	4373480000.0	0.106753	0.026557	-0.850785	-0.174065	0.495849	0.977901	0.82092	-0.527073	0.607521	-0.594233	0.133445	0.749738	0.64814	0.839278	0.26232	-0.476237	1.73751e+13	-3.21598e+13	315711	1130900000.0	0.016065	0.003572	-0.859863	-0.242059	0.449492	0.766699	0.406302	-0.033774	0.906617	0.4206	0.499616	-0.349167	0.792759	0.865589	0.236913	-0.441167	3.28176e+12	-1.50932e+13	2.63880651303	4.314292891	7.7386613944	10.3280455364	13.3709049497	13.6088273216	2.70814025447
595	0.0007968	0	-1	128	1.06257e+11	4848299	30378.8186359	27176.1508922	27619.2313988	79.3	-118.62	-84.09	95.23	19.62	2.05325	0.05697	1.2783	88.65	96.411096	85.23	0.091938	0.099888	-0.899	-0.1195	0.4212	0.952349	0.782209	0.486707	-0.546151	0.681788	0.27462	0.836556	0.474087	0.829277	0.043508	-0.557141	102.57	37	1.0	3.73439e+14	-6.55481e+14	-4.1439e+13	32692.0	13.7919	76.27	-81.52	-6.94	30.378803	27.176204	27.619218	30379.246	27176.604	27618.115	853391	4373320000.0	0.10678	0.026546	-0.850895	-0.174009	0.495679	0.977894	0.820709	-0.527461	0.604976	-0.59648	0.131412	0.751736	0.646238	0.839354	0.262481	-0.476013	1.73937e+13	-3.21609e+13	315612	1130450000.0	0.016089	0.003574	-0.859804	-0.242221	0.449517	0.763839	0.404533	-0.033539	0.906555	0.420753	0.498967	-0.349582	0.792984	0.865972	0.236537	-0.440616	3.24002e+12	-1.50312e+13	2.69077146657	4.36859023539	7.77969265089	10.3584984594	13.3828416084	13.6068307279	2.81623372035
594	0.0009563	0	-1	126	1.06257e+11	4848293	30378.6888187	27176.3530808	27619.3707728	79.3	-118.62	-84.1	95.24	19.58	1.11386	0.02946	1.27893	88.7	96.416869	85.22	0.091947	0.099867	-0.899	-0.1194	0.4213	0.952104	0.781919	0.486824	-0.545873	0.681927	0.274136	0.83672	0.474078	0.829368	0.043852	-0.556979	102.59	37	1.0	3.73424e+14	-6.55332e+14	-4.1412e+13	32555.1	13.8195	74.64	-159.36	-23.0	30.378667	27.176368	27.619358	30379.12	27176.794	27618.251	853280	4372670000.0	0.106798	0.026556	-0.850977	-0.173955	0.495559	0.977905	0.820658	-0.528238	0.600862	-0.599941	0.12858	0.755022	0.642969	0.839304	0.2625	-0.476091	1.73846e+13	-3.21603e+13	315567	1130310000.0	0.016114	0.003576	-0.859735	-0.242556	0.449468	0.761598	0.40305	-0.033522	0.906569	0.420723	0.499291	-0.349475	0.792827	0.865786	0.236641	-0.440927	3.20436e+12	-1.49719e+13	2.74176304424	4.42357112587	7.82117983698	10.3873816142	13.3877538071	13.6048079736	2.87399987559
593	0.0011159	0	-1	125	1.06257e+11	4848358	30378.5534987	27176.5633942	27619.500895	79.29	-118.62	-84.11	95.25	19.61	1.71915	0.02297	1.27245	88.74	96.422505	85.23	0.091956	0.09984	-0.899	-0.1194	0.4214	0.95188	0.781625	0.487246	-0.5448	0.682484	0.273255	0.837403	0.47338	0.829411	0.04416	-0.556891	102.6	37	1.0	3.73454e+14	-6.55194e+14	-4.14272e+13	32442.7	13.8426	-5.58	-32.4	-35.88	30.378545	27.176558	27.619521	30378.994	27176.987	27618.385	853286	4372680000.0	0.106811	0.026545	-0.851037	-0.17393	0.495464	0.977754	0.820584	-0.528859	0.59801	-0.602239	0.126758	0.75729	0.640659	0.839191	0.26248	-0.476302	1.74042e+13	-3.21664e+13	315485	1129950000.0	0.016145	0.003579	-0.859685	-0.242743	0.449463	0.75892	0.401467	-0.033589	0.906597	0.420659	0.499233	-0.349405	0.792895	0.865816	0.23664	-0.440867	3.17033e+12	-1.49128e+13	2.79038489149	4.482421946	7.8627735888	10.4138592236	13.4005938893	13.6027711035	2.93080429022
592	0.0012755	0	-1	127	1.06257e+11	4848525	30378.436759	27176.7613132	27619.6423221	79.29	-118.62	-84.11	95.25	19.71	1.8379	0.05465	1.27021	88.79	96.428274	85.23	0.091967	0.099813	-0.899	-0.1193	0.4214	0.951598	0.781313	0.487497	-0.544131	0.682839	0.27262	0.837823	0.473002	0.829473	0.044431	-0.556777	102.62	37	1.0	3.73513e+14	-6.55087e+14	-4.14502e+13	32301.2	13.8658	57.28	-16.8	-128.44	30.378419	27.176811	27.619626	30378.87	27177.176	27618.523	853342	4372900000.0	0.106798	0.026553	-0.851104	-0.173873	0.495369	0.977727	0.820523	-0.529606	0.593156	-0.60637	0.123225	0.761069	0.636859	0.839246	0.262564	-0.476158	1.74025e+13	-3.21796e+13	315375	1129500000.0	0.016177	0.00358	-0.859877	-0.243013	0.448951	0.756285	0.399851	-0.033612	0.906592	0.420668	0.499167	-0.349421	0.79293	0.865854	0.236635	-0.440796	3.14264e+12	-1.48506e+13	2.84183997896	4.54320642205	7.90206677053	10.4392856138	13.4167549179	13.6007213683	2.98549322072
591	0.0014352	0	-1	128	1.06257e+11	4848636	30378.3070673	27176.9809468	27619.7781561	79.28	-118.62	-84.12	95.26	20.0	0.77397	0.03367	1.26432	88.82	96.434028	85.23	0.091975	0.099788	-0.8989	-0.1193	0.4215	0.951384	0.781096	0.487729	-0.543557	0.683129	0.271991	0.838178	0.472736	0.829543	0.044762	-0.556646	102.63	37	1.0	3.73564e+14	-6.54988e+14	-4.14466e+13	32200.0	13.8837	49.85	-96.49	-173.24	30.378339	27.176978	27.619769	30378.743	27177.37	27618.657	853399	4373220000.0	0.106816	0.026534	-0.851202	-0.173855	0.495207	0.977678	0.820394	-0.530266	0.591099	-0.607799	0.121964	0.762613	0.635253	0.839013	0.262724	-0.47648	1.74369e+13	-3.21896e+13	315302	1129190000.0	0.016209	0.003584	-0.859936	-0.243213	0.44873	0.753124	0.398241	-0.033406	0.90642	0.421054	0.499138	-0.349858	0.792755	0.865878	0.236647	-0.440742	3.111e+12	-1.47975e+13	2.88936592032	4.60460654445	7.9446839632	10.4725788399	13.4389957988	13.5986840696	3.03801537017
590	0.0015949	0	-1	133	1.06257e+11	4848567	30378.1758401	27177.2027961	27619.9190014	79.28	-118.62	-84.13	95.27	19.84	0.60008	0.05068	1.2631	88.88	96.438946	85.24	0.091987	0.099763	-0.8989	-0.1192	0.4216	0.951235	0.780832	0.488128	-0.542104	0.683999	0.270773	0.839101	0.471797	0.829707	0.045089	-0.556376	102.64	37	1.0	3.73633e+14	-6.54873e+14	-4.14523e+13	32109.8	13.915	75.9	-142.48	-57.74	30.378172	27.177253	27.619922	30378.616	27177.565	27618.792	853316	4372800000.0	0.106844	0.026505	-0.851303	-0.173845	0.495037	0.977702	0.820229	-0.531058	0.587695	-0.610404	0.119295	0.765061	0.632811	0.838896	0.263241	-0.476401	1.74769e+13	-3.21919e+13	315246	1128950000.0	0.016244	0.003588	-0.859904	-0.243521	0.448623	0.75057	0.397955	-0.03304	0.906271	0.421404	0.500292	-0.350012	0.791959	0.865226	0.236992	-0.441836	3.0802e+12	-1.4747e+13	2.93288994521	4.66650791004	7.98167555665	10.5021867392	13.4419846521	13.596686975	3.08799970095
589	0.0031949	0	-1	135	1.06257e+11	4850780	30376.8382409	27179.4587567	27621.2928463	79.22	-118.52	-84.2	95.34	19.1	1.22466	0.04837	1.26979	89.32	96.495688	85.26	0.092138	0.099721	-0.8984	-0.1183	0.4229	0.948744	0.778103	0.492101	-0.53378	0.687689	0.261945	0.844141	0.467773	0.830194	0.050054	-0.555223	102.78	37	1.0	3.73954e+14	-6.54488e+14	-4.14505e+13	31416.8	14.1545	40.02	-53.95	-74.0	30.376813	27.1795	27.621294	30377.351	27179.517	27620.133	854906	4381180000.0	0.107004	0.026619	-0.852146	-0.174033	0.493518	0.977202	0.819138	-0.534555	0.573359	-0.620894	0.109976	0.775615	0.621551	0.837947	0.26397	-0.477665	1.75216e+13	-3.23428e+13	314627	1127350000.0	0.016793	0.003679	-0.856669	-0.244342	0.45433	0.723078	0.382009	-0.0286	0.902949	0.428795	0.499872	-0.358561	0.788392	0.865627	0.236891	-0.441104	2.84997e+12	-1.43435e+13	3.3326186116	5.38134805358	8.36691744623	10.762785855	13.5342389911	13.5763163602	3.20155543269
588	0.0048	0	-1	133	1.06257e+11	4847100	30375.2169838	27183.6469616	27623.1903381	79.15	-118.51	-84.37	95.39	20.28	0.77622	0.04159	2.59421	88.68	96.523412	85.01	0.092802	0.09987	-0.8972	-0.1185	0.4254	0.949589	0.77781	0.497348	-0.527646	0.688647	0.244644	0.846868	0.472191	0.832343	0.06637	-0.550273	102.92	37	1.0	3.71522e+14	-6.489e+14	-4.13977e+13	36229.0	13.7449	56.63	-171.79	-89.52	30.375237	27.183648	27.623227	30376.022	27181.85	27621.502	855477	4382650000.0	0.109524	0.029917	-0.853798	-0.17594	0.489973	0.981157	0.814178	-0.478148	0.788548	-0.386738	0.26882	0.5506	0.790301	0.836128	0.273918	-0.475246	1.43434e+13	-3.22136e+13	312160	1117550000.0	0.019509	0.004316	-0.841939	-0.24694	0.47975	0.66037	0.34623	-0.045029	0.913488	0.404367	0.498536	-0.330223	0.801508	0.865699	0.237683	-0.440537	2.5052e+12	-1.42296e+13	3.09943117748	7.53023564548	9.54453975299	11.3084691745	13.5748170621	13.5571662922	3.30925711841
587	0.0064103	0	-1	128	1.06257e+11	4851533	30374.3253988	27183.4695126	27624.0984726	79.14	-118.47	-84.34	95.49	17.98	0.84292	0.04591	1.34401	90.52	96.613249	85.14	0.092419	0.100061	-0.8971	-0.1167	0.4261	0.943131	0.772888	0.500289	-0.519182	0.692937	0.248142	0.85269	0.459722	0.82954	0.058048	-0.555422	103.06	37	1.0	3.73221e+14	-6.54874e+14	-4.17633e+13	30041.9	14.8358	72.98	-161.84	-120.97	30.374338	27.18351	27.624081	30374.846	27183.314	27622.869	856917	4390620000.0	0.10686	0.02913	-0.853141	-0.173396	0.49202	0.974734	0.817843	0.544929	-0.49467	0.677018	0.059363	0.828168	0.557328	0.836378	0.263514	-0.480658	1.42471e+13	-3.21021e+13	309699	1104770000.0	0.0181	0.003893	-0.843957	-0.247924	0.475679	0.677164	0.35791	-0.001821	0.8842	0.467105	0.498576	-0.404106	0.76689	0.866844	0.234284	-0.440105	2.31482e+12	-1.34302e+13	4.17674535988	6.67329595096	9.23239786998	11.3159695122	13.6440304328	13.5354278858	3.40613476492
586	0.0080257	0	-1	126	1.06257e+11	4850780	30373.0743322	27185.4736158	27625.5222273	79.12	-118.46	-84.39	95.56	17.53	2.44165	0.08595	1.40637	91.18	96.666827	85.42	0.092625	0.100025	-0.8965	-0.115	0.428	0.940127	0.770232	0.5049	-0.510571	0.695984	0.240679	0.857599	0.454531	0.828945	0.061984	-0.555885	103.2	37	1.0	3.7576e+14	-6.56336e+14	-4.18715e+13	29691.4	15.223	60.49	-68.52	-69.36	30.373146	27.185493	27.625479	30373.594	27185.213	27624.242	855180	4381640000.0	0.107165	0.028933	-0.853034	-0.173068	0.492322	0.972597	0.816634	0.547131	-0.453425	0.7036	0.03282	0.851549	0.523248	0.836403	0.263193	-0.48079	1.4377e+13	-3.19149e+13	309439	1103950000.0	0.018402	0.003956	-0.843161	-0.24851	0.476783	0.658853	0.34871	0.016519	0.870287	0.492268	0.498164	-0.43404	0.750628	0.866926	0.23283	-0.440715	2.17125e+12	-1.32906e+13	4.36405887782	7.2140697176	9.59965779769	11.5029434053	13.6778916388	13.5152007177	3.48924264352
585	0.0096463	0	-1	134	1.06257e+11	4846687	30371.6261655	27189.7508851	27627.8116577	79.05	-118.47	-84.56	95.61	18.79	1.62782	0.0441	3.11196	90.02	96.700555	85.82	0.09343	0.099298	-0.8953	-0.1165	0.4299	0.942124	0.769488	0.506139	-0.516894	0.690394	0.229383	0.852348	0.469985	0.831389	0.079513	-0.549973	103.34	37	1.0	3.79076e+14	-6.50925e+14	-4.19313e+13	31536.3	14.4731	31.97	-122.34	-49.81	30.371661	27.18973	27.62783	30372.291	27187.567	27625.697	852235	4366540000.0	0.110248	0.029079	-0.853973	-0.175327	0.489888	0.984781	0.814876	-0.529353	0.636057	-0.561441	0.149784	0.721434	0.67609	0.835075	0.273795	-0.477165	1.45813e+13	-3.13243e+13	309248	1103590000.0	0.020306	0.004424	-0.829003	-0.254102	0.498183	0.60335	0.318015	0.013452	0.873092	0.48737	0.499666	-0.428064	0.753057	0.866114	0.233392	-0.442012	2.07237e+12	-1.34981e+13	3.40947761833	9.16062071188	10.9727170475	12.0581562445	13.7607278257	13.4957786703	3.55436242473
584	0.0112721	0	-1	131	1.06257e+11	4848156	30370.4209071	27191.7743168	27629.3678121	79.02	-118.45	-84.62	95.7	18.39	1.3896	0.04864	3.29036	90.51	96.773118	86.25	0.093581	0.099032	-0.8946	-0.1158	0.4315	0.939167	0.766607	0.506908	-0.516576	0.690067	0.225713	0.852154	0.472109	0.831924	0.083559	-0.548562	103.49	37	1.0	3.83221e+14	-6.53365e+14	-4.21684e+13	31607.0	14.738	50.4	-55.16	-96.5	30.370413	27.191792	27.629323	30371.052	27189.466	27627.11	850549	4357800000.0	0.110538	0.028843	-0.854341	-0.175111	0.489324	0.983956	0.814273	0.543144	-0.557118	0.628183	0.094179	0.78386	0.613754	0.834341	0.274195	-0.478218	1.48777e+13	-3.13021e+13	308895	1102360000.0	0.020388	0.004438	-0.822392	-0.258499	0.506804	0.590878	0.311226	0.033019	0.856963	0.514319	0.500104	-0.45971	0.733868	0.865335	0.232981	-0.44375	2.07217e+12	-1.35003e+13	3.44082111486	9.33002570412	11.3610529612	12.300869585	13.8370190837	13.4747292797	3.597340997
583	0.0129032	0	-1	139	1.06257e+11	4848890	30369.2383834	27193.7610942	27630.9263431	78.99	-118.42	-84.68	95.78	18.29	0.87376	0.04343	3.44529	91.05	96.83972	86.78	0.09373	0.09875	-0.8937	-0.1154	0.4335	0.935771	0.763682	0.509791	-0.510956	0.692125	0.219115	0.855102	0.469882	0.831927	0.087887	-0.547881	103.63	37	1.0	3.88216e+14	-6.56502e+14	-4.23359e+13	32065.3	15.0387	88.25	-145.09	-163.02	30.369277	27.193779	27.630937	30369.819	27191.358	27628.527	848852	4348930000.0	0.110761	0.028505	-0.854762	-0.174731	0.488724	0.982018	0.813381	0.55083	-0.478717	0.683678	0.041689	0.833911	0.550323	0.833576	0.274632	-0.4793	1.54234e+13	-3.1432e+13	308564	1101310000.0	0.020586	0.004481	-0.816853	-0.262655	0.513579	0.582268	0.307008	0.055696	0.837841	0.543066	0.49877	-0.49453	0.711807	0.864943	0.23122	-0.445433	2.12169e+12	-1.35728e+13	3.44536528094	9.35777153829	11.6647188682	12.5218629692	13.8794471257	13.4538949108	3.62274608713
582	0.0145396	0	-1	134	1.06257e+11	4849315	30368.0583249	27195.6594526	27632.4782093	78.95	-118.39	-84.73	95.86	18.25	1.42365	0.06076	3.54581	91.58	96.904494	87.37	0.093867	0.098554	-0.8926	-0.1148	0.436	0.932001	0.7607	0.514623	-0.498591	0.697546	0.208251	0.861867	0.462404	0.831742	0.092699	-0.547369	103.77	37	1.0	3.93698e+14	-6.60645e+14	-4.26662e+13	32591.2	15.3402	103.33	-172.51	14.78	30.368098	27.195668	27.632523	30368.586	27193.222	27629.958	847086	4339590000.0	0.110739	0.0282	-0.85511	-0.174263	0.488283	0.978352	0.812217	0.553073	-0.415137	0.722337	0.000463	0.867167	0.498018	0.833132	0.275106	-0.479799	1.59929e+13	-3.16965e+13	308239	1100300000.0	0.021051	0.004586	-0.812201	-0.26748	0.518445	0.578074	0.305862	0.080514	0.814501	0.574548	0.496773	-0.532518	0.685304	0.864138	0.230243	-0.447497	2.21294e+12	-1.37054e+13	3.45125712253	9.35231690327	11.8460838659	12.6809572593	13.9422420565	13.4331437257	3.64032076121
581	0.0161812	0	-1	135	1.06257e+11	4849828	30366.8440794	27197.5348155	27634.0345092	78.91	-118.34	-84.78	95.94	17.15	3.51734	0.03231	3.63566	92.24	96.969968	87.99	0.094021	0.098418	-0.8911	-0.1142	0.4391	0.927025	0.757595	0.521026	-0.482238	0.704258	0.194937	0.870525	0.451869	0.830982	0.09815	-0.547572	103.91	37	1.0	3.9949e+14	-6.65336e+14	-4.30781e+13	33033.1	15.7207	64.21	-83.99	-146.64	30.366868	27.19755	27.63405	30367.356	27195.077	27631.405	845471	4331100000.0	0.110408	0.028109	-0.855404	-0.173868	0.487907	0.974103	0.811071	0.553411	-0.372739	0.74485	-0.026609	0.885908	0.463098	0.832483	0.276103	-0.480353	1.63204e+13	-3.20457e+13	307820	1098920000.0	0.021857	0.004764	-0.8105	-0.271923	0.518795	0.577375	0.306235	0.106221	0.786317	0.608624	0.4936	-0.573044	0.654202	0.863178	0.230926	-0.448995	2.3558e+12	-1.3882e+13	3.44616712894	9.42397296042	11.9502857968	12.7858782616	13.9965301364	13.4123592918	3.66264066517
580	0.0178282	0	-1	135	1.06257e+11	4843831	30365.5217338	27196.7741944	27633.9343608	78.87	-118.12	-84.65	95.95	13.81	2.24502	0.05903	1.50503	96.27	96.971629	88.66	0.092949	0.099427	-0.8844	-0.1068	0.4543	0.908866	0.755954	0.548474	-0.412497	0.727339	0.153412	0.904725	0.397413	0.821974	0.106388	-0.5595	104.05	37	1.0	4.05074e+14	-6.82313e+14	-4.24539e+13	30709.8	18.4069	49.18	-69.87	-106.04	30.365571	27.19677	27.633966	30366.145	27196.194	27632.693	845478	4330780000.0	0.107462	0.027926	-0.853976	-0.169869	0.491803	0.94705	0.807824	0.552638	-0.353483	0.754746	-0.023037	0.898774	0.437807	0.833103	0.259336	-0.488553	1.67696e+13	-3.31314e+13	307232	1096480000.0	0.021073	0.004539	-0.832692	-0.255455	0.491291	0.635649	0.345393	0.178883	0.696459	0.694943	-0.473902	0.679991	-0.559489	0.862217	0.229252	-0.451692	2.58969e+12	-1.38285e+13	4.7175951483	7.91810911228	9.93335000404	11.4024297836	13.4219104038	13.3941971534	3.70215345422
579	0.0194805	0	-1	136	1.06257e+11	4839574	30364.2584582	27198.5082255	27635.284477	78.83	-117.97	-84.63	95.99	13.04	2.42254	0.07695	1.47607	97.34	96.996144	89.36	0.09294	0.099497	-0.8791	-0.1036	0.4653	0.898072	0.753514	0.562071	-0.375105	0.737138	0.118345	0.918548	0.37718	0.818579	0.124765	-0.560681	104.2	37	1.0	4.11195e+14	-6.88819e+14	-4.20897e+13	31258.9	19.1403	-10.35	-163.45	-88.82	30.364229	27.198437	27.635277	30364.941	27197.854	27634.151	844057	4323250000.0	0.107011	0.027961	-0.85441	-0.168357	0.491569	0.941508	0.806437	0.553221	-0.35531	0.753459	-0.02021	0.898485	0.438539	0.832789	0.257837	-0.48988	1.71074e+13	-3.36456e+13	306826	1095140000.0	0.022182	0.00478	-0.826797	-0.261051	0.498255	0.64123	0.354812	0.225111	0.632222	0.741364	-0.457404	0.740409	-0.49252	0.860295	0.228231	-0.455855	2.87664e+12	-1.41253e+13	4.6461806075	7.5228865054	9.44351007371	10.8532747987	13.0639352813	13.3750571932	3.7679626897
578	0.0211382	0	-1	137	1.06257e+11	4837942	30362.9971457	27200.1881892	27636.6047209	78.78	-117.9	-84.64	96.05	11.89	2.32406	0.06299	1.37924	98.58	97.041526	90.05	0.093039	0.099744	-0.8765	-0.1012	0.4706	0.89117	0.750921	0.566902	-0.360988	0.740479	0.102306	0.922767	0.37153	0.817408	0.134865	-0.56005	104.34	37	1.0	4.17564e+14	-6.96217e+14	-4.2099e+13	31962.6	19.9872	13.77	-34.22	-116.03	30.363013	27.200173	27.636546	30363.697	27199.605	27635.569	842900	4317130000.0	0.106558	0.028012	-0.854288	-0.167229	0.492164	0.935752	0.804763	0.553701	-0.36436	0.74877	-0.01221	0.895542	0.444809	0.832626	0.255434	-0.491414	1.75038e+13	-3.42587e+13	306322	1093370000.0	0.023133	0.004983	-0.833599	-0.254217	0.490394	0.648456	0.365563	0.277094	0.548502	0.788901	-0.430707	0.804846	-0.408307	0.858901	0.226646	-0.459261	3.23837e+12	-1.44904e+13	4.478927286	6.98573081116	8.77655863083	10.1202345593	12.6218064362	13.3550318406	3.84397526917
577	0.0228013	0	-1	135	1.06257e+11	4839366	30361.73379	27201.813985	27637.8746219	78.72	-117.89	-84.64	96.13	10.75	2.56904	0.03788	1.24242	99.8	97.113241	90.72	0.093299	0.100181	-0.8764	-0.09876	0.4713	0.887551	0.748201	0.56824	-0.357282	0.741251	0.095274	0.923328	0.372006	0.817329	0.140767	-0.558711	104.49	37	1.0	4.24058e+14	-7.04212e+14	-4.23832e+13	32805.5	20.8147	-0.61	-23.07	-15.97	30.361723	27.201836	27.637846	30362.441	27201.35	27636.965	841724	4310780000.0	0.106108	0.027865	-0.853651	-0.166477	0.493523	0.9311	0.803441	0.554205	-0.373957	0.743648	-0.001206	0.893038	0.44998	0.832379	0.250278	-0.494475	1.81977e+13	-3.4955e+13	305738	1091120000.0	0.024121	0.005188	-0.846507	-0.237289	0.476571	0.655232	0.378779	0.329851	0.445826	0.832128	-0.395487	0.86564	-0.307012	0.857198	0.227828	-0.461851	3.6787e+12	-1.49178e+13	4.25038577641	6.3210845111	8.04941172362	9.37595061763	12.2840368435	13.3339044926	3.85804316775
