#snum	redshift	ID	hostHalo	numSubStruct	Mvir	npart	Xc	Yc	Zc	VXc	VYc	VZc	Rvir	Rmax	r2	mbp_offset	com_offset	Vmax	v_esc	sigV	lambda	lambdaE	Lx	Ly	Lz	b	c	Eax	Eay	Eaz	Ebx	Eby	Ebz	Ecx	Ecy	Ecz	ovdens	nbins	fMhires	Ekin	Epot	SurfP	Phi0	cNFW	mbp_Vx	mbp_Vy	mbp_Vz	mbp_x	mbp_y	mbp_z	com_x	com_y	com_z	n_gas	M_gas	lambda_gas	lambdaE_gas	Lx_gas	Ly_gas	Lz_gas	b_gas	c_gas	Eax_gas	Eay_gas	Eaz_gas	Ebx_gas	Eby_gas	Ebz_gas	Ecx_gas	Ecy_gas	Ecz_gas	Ekin_gas	Epot_gas	n_star	M_star	lambda_star	lambdaE_star	Lx_star	Ly_star	Lz_star	b_star	c_star	Eax_star	Eay_star	Eaz_star	Ebx_star	Eby_star	Ebz_star	Ecx_star	Ecy_star	Ecz_star	Ekin_star	Epot_star	MDM(2.0Rstar0.5)	Mgas(2.0Rstar0.5)	MlowresDM(2.0Rstar0.5)	Mstar(2.0Rstar0.5)	Rstar0.5	Rstar0.75	Rstar0.9	Rstar0.95	Rstar0.99	Vc(2.0Rstar0.5)	cAnalytic
600	0.0	0	-1	155	1.03845e+11	4962768	29851.8056625	31693.8400512	28503.4550477	-22.81	85.74	-55.72	97.19	31.89	0.96216	0.02043	1.2394	82.42	95.864768	83.88	0.01502	0.015883	-0.9467	-0.1175	0.2999	0.944451	0.847306	0.810233	0.178149	-0.558378	-0.266122	0.960642	-0.079666	0.522209	0.213145	0.825752	97.29	38	1.0	3.65339e+14	-6.32109e+14	-2.90601e+13	30741.0	10.4275	-78.77	124.31	-111.81	29.851813	31.693844	28.503436	29851.142	31694.472	28504.289	797735	4048360000.0	0.057384	0.012559	-0.833689	-0.244016	-0.495397	0.943557	0.853619	0.803445	0.193538	-0.563044	-0.045789	0.962976	0.26567	0.593616	-0.18767	0.78256	1.36066e+13	-2.5035e+13	145344	521793000.0	0.002605	0.000404	-0.259488	0.598862	0.757648	0.936629	0.689538	-0.818174	0.49409	0.294052	0.327574	0.820866	-0.46784	0.472532	0.286451	0.833462	9.56543e+11	-6.68236e+12	3424500059.74	445871147.249	0.0	361180226.334	1.78153917622	3.46702981453	6.3977270594	8.92281427546	13.1194149663	71.4672767983	13.082785109
599	0.0001593	0	-1	156	1.03842e+11	4962460	29852.017394	31693.6227638	28503.4709243	-22.81	85.75	-55.72	97.2	32.39	0.75763	0.03644	1.39192	82.38	95.868283	83.86	0.015039	0.015899	-0.9469	-0.1202	0.2981	0.944435	0.847082	0.811419	0.174638	-0.557764	-0.263144	0.96128	-0.081834	0.521875	0.213174	0.825956	97.3	38	1.0	3.65135e+14	-6.31786e+14	-2.91091e+13	30675.6	10.4051	9.03	86.97	20.4	29.851994	31.693597	28.503481	29851.209	31694.325	28504.361	797509	4047200000.0	0.057544	0.012581	-0.83278	-0.243332	-0.497259	0.943909	0.853546	0.803609	0.187557	-0.564832	-0.04146	0.964382	0.261244	0.593712	-0.18652	0.782762	1.36022e+13	-2.5007e+13	145323	521724000.0	0.002606	0.000404	-0.261397	0.592118	0.762278	0.934768	0.688512	-0.814036	0.504406	0.287957	0.33808	0.814636	-0.471244	0.472279	0.286257	0.833672	9.5635e+11	-6.67588e+12	3428723264.05	451652819.472	0.0	361337072.79	1.78236037076	3.4624338875	6.41457381438	8.95165178131	13.1116741122	71.5422490302	13.08100648
598	0.0003186	0	-1	157	1.0383e+11	4961770	29852.0595555	31693.4945229	28503.5496774	-22.81	85.75	-55.72	97.2	32.36	0.77835	0.03296	1.39797	82.38	95.868743	83.84	0.015034	0.015895	-0.9468	-0.1205	0.2984	0.944459	0.847044	0.811869	0.174963	-0.557007	-0.26332	0.961228	-0.08187	0.521087	0.213139	0.826463	97.31	38	1.0	3.64923e+14	-6.31581e+14	-2.91229e+13	30670.7	10.4021	-35.17	81.92	-28.91	29.852033	31.693475	28.503554	29851.246	31694.191	28504.448	797268	4045960000.0	0.057549	0.012577	-0.832994	-0.243278	-0.496928	0.943765	0.853454	0.803674	0.187291	-0.564827	-0.040981	0.964345	0.261457	0.593657	-0.186979	0.782694	1.35961e+13	-2.49916e+13	145314	521717000.0	0.002602	0.000403	-0.262136	0.593143	0.761227	0.934974	0.688647	-0.814077	0.504484	0.287707	0.338322	0.814615	-0.471105	0.472035	0.286178	0.833837	9.56343e+11	-6.67434e+12	3407063906.25	449461579.923	0.0	360704598.294	1.77708839702	3.46998851347	6.40764605301	8.9594173864	13.1123176521	71.4469041021	13.0793408603
597	0.0004779	0	-1	152	1.03818e+11	4961095	29852.09171	31693.3567689	28503.6365748	-22.81	85.76	-55.72	97.2	32.2	1.17526	0.03477	1.39984	82.38	95.86918	83.82	0.015032	0.015894	-0.9466	-0.1205	0.299	0.94462	0.847147	0.812373	0.175401	-0.556133	-0.263506	0.961186	-0.081764	0.520206	0.212968	0.827061	97.33	38	1.0	3.64704e+14	-6.31378e+14	-2.91396e+13	30667.0	10.4014	-5.62	33.73	-9.77	29.85208	31.693389	28.503637	29851.279	31694.056	28504.537	797074	4044990000.0	0.057555	0.012586	-0.833147	-0.243139	-0.496738	0.943723	0.853469	0.80351	0.187234	-0.56508	-0.040649	0.96429	0.261709	0.593902	-0.187316	0.782428	1.35716e+13	-2.49791e+13	145287	521609000.0	0.002601	0.000403	-0.262728	0.594101	0.760275	0.935311	0.688833	-0.813681	0.505598	0.28687	0.339608	0.813962	-0.471309	0.471794	0.286071	0.83401	9.56581e+11	-6.6716e+12	3394344899.11	447638338.615	0.0	360238578.161	1.77476631031	3.47322218948	6.4147488054	8.97968101475	13.1199831344	71.3719822586	13.0776755215
596	0.0006373	0	-1	154	1.03804e+11	4960233	29852.2371907	31693.3782451	28503.6857074	-22.81	85.76	-55.73	97.21	32.36	2.34055	0.03385	1.41441	82.37	95.869122	83.8	0.014997	0.015855	-0.9463	-0.1226	0.299	0.94428	0.846957	0.812994	0.174736	-0.555435	-0.263503	0.961051	-0.083352	0.519236	0.214123	0.827372	97.34	38	1.0	3.645e+14	-6.31069e+14	-2.91812e+13	30579.1	10.3999	3.47	75.22	-1.2	29.85225	31.693379	28.503717	29851.334	31693.948	28504.614	796705	4043110000.0	0.05757	0.012584	-0.833267	-0.243242	-0.496488	0.943631	0.853467	0.803786	0.184949	-0.56544	-0.039258	0.964867	0.25979	0.593622	-0.186617	0.782807	1.35517e+13	-2.49472e+13	145268	521569000.0	0.002575	0.000398	-0.266668	0.597393	0.756313	0.935209	0.686464	-0.817843	0.49683	0.290333	0.330831	0.818778	-0.469206	0.470834	0.287685	0.833998	9.56671e+11	-6.65944e+12	3417362597.47	449358401.956	0.0	360653915.656	1.78610254093	3.48023313613	6.4152156745	8.99878054004	13.1182242163	71.3634180807	13.0760340824
595	0.0007968	0	-1	153	1.03791e+11	4959652	29852.0315428	31693.1509548	28503.8252962	-22.8	85.77	-55.73	97.21	32.41	0.52978	0.03984	1.31127	82.37	95.869534	83.78	0.01501	0.015875	-0.9459	-0.1194	0.3016	0.944966	0.847482	0.81237	0.179852	-0.554714	-0.26683	0.960471	-0.07936	0.518514	0.212484	0.828248	97.35	38	1.0	3.64302e+14	-6.31068e+14	-2.91818e+13	30709.5	10.3991	-11.76	73.07	-40.7	29.852057	31.693182	28.503826	29851.327	31693.798	28504.722	796644	4042750000.0	0.057485	0.012582	-0.834341	-0.243166	-0.494717	0.943371	0.85342	0.803192	0.189952	-0.564625	-0.042068	0.963521	0.264307	0.594233	-0.188536	0.781883	1.35306e+13	-2.49557e+13	145250	521512000.0	0.002598	0.000402	-0.264349	0.597716	0.756872	0.937553	0.69018	-0.814449	0.504838	0.286027	0.339928	0.814638	-0.469909	0.470237	0.285488	0.835089	9.57302e+11	-6.66961e+12	3338529450.28	438414375.843	0.0	358636396.492	1.76088648049	3.49207017922	6.41932402107	9.00110926397	13.1328356251	71.0936169391	13.0743794072
594	0.0009563	0	-1	152	1.03784e+11	4959156	29852.2096924	31692.9458183	28503.8859357	-22.8	85.77	-55.74	97.21	32.4	0.73505	0.04151	1.41995	82.35	95.871536	83.77	0.015024	0.015885	-0.9461	-0.1214	0.3002	0.94498	0.847293	0.813611	0.177318	-0.55371	-0.264513	0.96098	-0.08093	0.517754	0.212309	0.828767	97.37	38	1.0	3.64123e+14	-6.30715e+14	-2.92053e+13	30649.9	10.3872	-48.21	49.54	-61.56	29.852216	31.692914	28.50386	29851.386	31693.652	28504.802	796431	4041680000.0	0.057607	0.012604	-0.833569	-0.242625	-0.496282	0.943693	0.853383	0.803655	0.186367	-0.56516	-0.039867	0.964424	0.261336	0.593759	-0.187493	0.782494	1.3513e+13	-2.49294e+13	145205	521317000.0	0.0026	0.000402	-0.266898	0.59618	0.757189	0.936304	0.686981	-0.812451	0.509632	0.283194	0.344454	0.811463	-0.472101	0.470399	0.286012	0.834819	9.57565e+11	-6.66132e+12	3355693935.65	442468267.439	0.0	359008249.674	1.76762435902	3.48952866595	6.43916632961	9.01501770321	13.1361062915	71.1486388853	13.0726507436
593	0.0011159	0	-1	145	1.03767e+11	4958267	29852.0444632	31692.9273528	28503.9300813	-22.8	85.77	-55.74	97.22	32.19	0.66521	0.0351	1.31175	82.37	95.870349	83.75	0.015003	0.015867	-0.9456	-0.1191	0.3029	0.945071	0.84759	0.813125	0.180909	-0.553263	-0.267178	0.960435	-0.078621	0.517149	0.211749	0.829288	97.38	38	1.0	3.6393e+14	-6.30618e+14	-2.92233e+13	30639.4	10.3946	11.48	115.78	6.7	29.852015	31.692935	28.503912	29851.39	31693.537	28504.89	796245	4040720000.0	0.057514	0.012595	-0.835351	-0.242588	-0.493295	0.943353	0.853308	0.803532	0.19021	-0.564054	-0.041764	0.963252	0.265331	0.593795	-0.189645	0.781948	1.34862e+13	-2.49211e+13	145166	521152000.0	0.002598	0.000402	-0.268439	0.596785	0.756167	0.938591	0.688083	-0.815325	0.501342	0.289657	0.335341	0.816696	-0.469633	0.472008	0.28577	0.833993	9.57948e+11	-6.65527e+12	3321784815.63	434096793.539	0.0	357686938.678	1.7608676438	3.50790617011	6.41927160632	9.02598880013	13.1364104806	70.915848361	13.0710450058
592	0.0012755	0	-1	153	1.0376e+11	4957831	29852.2485745	31692.6839603	28504.150476	-22.8	85.78	-55.75	97.22	32.7	4.99553	0.00889	1.35814	82.34	95.872462	83.75	0.015015	0.015872	-0.9457	-0.1215	0.3015	0.945327	0.847468	0.814325	0.179415	-0.551983	-0.266241	0.960534	-0.080568	0.515743	0.212569	0.829954	97.39	38	1.0	3.63893e+14	-6.30332e+14	-2.92339e+13	30700.7	10.379	-110.02	150.47	55.02	29.852244	31.692685	28.504143	29851.447	31693.383	28504.996	796083	4039870000.0	0.057579	0.012615	-0.833694	-0.243106	-0.495836	0.943279	0.853099	0.803382	0.187957	-0.565022	-0.041671	0.964296	0.261526	0.594004	-0.18656	0.782531	1.34562e+13	-2.49013e+13	145131	521036000.0	0.002606	0.000403	-0.266731	0.598936	0.75507	0.937972	0.688172	-0.812282	0.511011	0.281186	0.345352	0.809872	-0.474172	0.470031	0.288053	0.834324	9.598e+11	-6.655e+12	3312869162.07	436506190.76	0.0	357723055.922	1.75807149923	3.50224259687	6.43632577305	9.0321756671	13.1599467953	70.9220357371	13.0693157705
591	0.0014352	0	-1	151	1.03748e+11	4957108	29852.3297204	31692.531911	28504.1459139	-22.8	85.79	-55.75	97.22	32.67	1.97133	0.04951	1.43473	82.33	95.873194	83.73	0.015021	0.015879	-0.9457	-0.1224	0.3012	0.945312	0.847378	0.814938	0.177993	-0.551539	-0.264721	0.960914	-0.081038	0.515557	0.212045	0.830203	97.41	38	1.0	3.63691e+14	-6.30082e+14	-2.92597e+13	30623.5	10.3723	-4.09	144.73	-21.98	29.852373	31.692542	28.504168	29851.494	31693.246	28505.068	795811	4038490000.0	0.057668	0.01263	-0.833864	-0.242276	-0.495956	0.943453	0.853027	0.803666	0.185213	-0.565524	-0.039814	0.964937	0.259444	0.593747	-0.18599	0.782861	1.34455e+13	-2.48816e+13	145079	520797000.0	0.002602	0.000402	-0.271138	0.597705	0.754476	0.937321	0.68776	-0.811998	0.510892	0.282221	0.345384	0.810384	-0.473273	0.470498	0.286822	0.834484	9.59586e+11	-6.64809e+12	3314968415.68	437456199.43	0.0	357402706.795	1.75982385147	3.50933961717	6.44179040429	9.06620280661	13.1590713755	70.9159172374	13.0676475696
590	0.0015949	0	-1	151	1.03738e+11	4956508	29852.3690667	31692.4050242	28504.223786	-22.8	85.79	-55.75	97.23	32.57	0.54147	0.05086	1.43978	82.33	95.874292	83.71	0.015019	0.015877	-0.9455	-0.1225	0.3016	0.945385	0.847395	0.8154	0.177777	-0.550925	-0.26438	0.960994	-0.081197	0.515001	0.211862	0.830595	97.42	38	1.0	3.63493e+14	-6.29891e+14	-2.92773e+13	30608.1	10.3708	-138.5	173.48	-84.59	29.852369	31.692417	28.504273	29851.529	31693.114	28505.154	795625	4037540000.0	0.05769	0.012637	-0.834045	-0.242126	-0.495726	0.943457	0.852932	0.803737	0.185395	-0.565364	-0.040119	0.964939	0.25939	0.593631	-0.185799	0.782995	1.34257e+13	-2.48649e+13	145038	520611000.0	0.002602	0.000402	-0.272729	0.597772	0.753848	0.937565	0.686899	-0.811979	0.510972	0.282132	0.345626	0.810417	-0.47304	0.470355	0.286586	0.834647	9.5938e+11	-6.64367e+12	3305756396.91	435876912.84	0.0	357061285.633	1.75830239871	3.51118107086	6.44169039263	9.08378692069	13.1650916839	70.8560858698	13.0659548975
589	0.0031949	0	-1	162	1.0364e+11	4950603	29852.7482956	31691.0657418	28505.0451202	-22.8	85.84	-55.78	97.27	33.73	0.71559	0.04935	1.47915	82.28	95.886583	83.58	0.015014	0.015865	-0.9445	-0.1242	0.3041	0.945552	0.847302	0.817789	0.181232	-0.546238	-0.266353	0.960544	-0.080074	0.510173	0.210976	0.833794	97.55	38	1.0	3.62009e+14	-6.28008e+14	-2.95227e+13	30592.5	10.3387	6.66	65.98	-9.92	29.852729	31.691097	28.505078	29851.888	31691.772	28506.019	793533	4026910000.0	0.057845	0.012662	-0.835207	-0.240919	-0.494355	0.942944	0.852241	0.802662	0.183797	-0.567408	-0.03901	0.965475	0.257557	0.595156	-0.184597	0.782121	1.32876e+13	-2.47015e+13	144717	519255000.0	0.00262	0.000403	-0.281517	0.597794	0.750593	0.940951	0.69036	-0.807243	0.52306	0.273434	0.358524	0.802568	-0.476808	0.468849	0.286867	0.835397	9.55662e+11	-6.60428e+12	3256041132.09	418366689.721	0.0	353668228.138	1.75645745303	3.57628654028	6.47449921849	9.25159528155	13.1800734164	70.3360187021	13.0489849899
588	0.0048	0	-1	145	1.03544e+11	4944952	29853.0209033	31689.7830812	28505.9830418	-22.8	85.89	-55.81	97.3	33.92	0.86948	0.03653	1.37559	82.24	95.899727	83.5	0.015016	0.015858	-0.9433	-0.1238	0.308	0.94558	0.847067	0.818783	0.188349	-0.542328	-0.271224	0.959491	-0.076253	0.505997	0.209527	0.836699	97.68	38	1.0	3.6096e+14	-6.26476e+14	-2.95977e+13	30579.3	10.3088	-60.98	214.46	-67.99	29.852985	31.689785	28.505986	29852.229	31690.434	28506.9	791514	4016700000.0	0.057889	0.012632	-0.836772	-0.240651	-0.491832	0.942025	0.851584	0.802433	0.18642	-0.566877	-0.042368	0.965352	0.257487	0.595236	-0.182599	0.782529	1.31976e+13	-2.45332e+13	144507	518461000.0	0.00263	0.000404	-0.28231	0.597492	0.750536	0.943507	0.692181	-0.807269	0.527458	0.264773	0.365348	0.798954	-0.477696	0.463506	0.288895	0.837677	9.45569e+11	-6.56655e+12	3393579288.97	415933033.979	0.0	355559354.238	1.81828757891	3.6299172741	6.51039227756	9.33549887749	13.1968046743	70.3517455482	13.0319610808
587	0.0064103	0	-1	156	1.03445e+11	4938954	29853.454204	31688.2943923	28506.7417722	-22.79	85.94	-55.83	97.34	32.67	1.86786	0.02038	1.52885	82.17	95.911947	83.43	0.015073	0.015903	-0.9424	-0.1253	0.3101	0.945626	0.846458	0.821397	0.18985	-0.537832	-0.270476	0.959859	-0.074259	0.502145	0.206467	0.839775	97.82	38	1.0	3.60053e+14	-6.24872e+14	-2.96972e+13	30443.0	10.2671	-68.25	125.05	-113.75	29.853464	31.688304	28.506757	29852.6	31689.059	28507.753	789245	4005220000.0	0.0582	0.012597	-0.837655	-0.238207	-0.491519	0.941725	0.850817	0.802164	0.182875	-0.56841	-0.040179	0.966319	0.254192	0.595751	-0.181065	0.782494	1.31933e+13	-2.43383e+13	144298	517570000.0	0.002639	0.000405	-0.281213	0.594989	0.752932	0.946331	0.69343	-0.8024	0.540475	0.253063	0.381111	0.790382	-0.479636	0.459248	0.288415	0.840184	9.28307e+11	-6.52695e+12	3513088561.93	419510581.342	0.0	357846459.05	1.86323117504	3.63867505733	6.5931243343	9.44606000592	13.1804976806	70.5928110116	13.0149441782
586	0.0080257	0	-1	153	1.03344e+11	4932902	29853.8256756	31686.8996657	28507.5833473	-22.78	85.99	-55.85	97.38	32.89	0.1401	0.00419	1.56682	82.15	95.923713	83.43	0.015106	0.015917	-0.9415	-0.1272	0.3122	0.945207	0.845497	0.823472	0.191849	-0.533936	-0.270602	0.959964	-0.072415	0.498666	0.204116	0.842419	97.95	37	1.0	3.5967e+14	-6.23613e+14	-2.98139e+13	30247.8	10.2484	-66.08	131.53	-129.92	29.853825	31.686902	28.507587	29852.964	31687.701	28508.618	786835	3993010000.0	0.058419	0.01251	-0.838835	-0.236749	-0.49021	0.941064	0.849938	0.801199	0.180851	-0.570415	-0.039075	0.967014	0.251709	0.597121	-0.17938	0.781837	1.3272e+13	-2.41726e+13	144247	517525000.0	0.002646	0.000406	-0.279443	0.595107	0.753498	0.950496	0.6932	-0.785927	0.574302	0.22912	0.417831	0.76643	-0.487856	0.45578	0.287686	0.842319	9.11971e+11	-6.50352e+12	3558210165.92	425041900.06	0.0	358983111.348	1.88231666873	3.65795736865	6.72049917637	9.49869955362	13.1694789784	70.7133218818	12.9979233192
585	0.0096463	0	-1	151	1.03256e+11	4927543	29854.1898222	31685.4900356	28508.4540957	-22.77	86.04	-55.86	97.42	29.23	0.3541	0.03414	1.58479	82.26	95.939656	83.43	0.015156	0.015958	-0.9401	-0.1304	0.315	0.944957	0.844166	0.825209	0.19567	-0.529852	-0.271761	0.959905	-0.068765	0.495152	0.200738	0.845298	98.08	37	1.0	3.59338e+14	-6.22755e+14	-3.00517e+13	30085.3	10.3014	-170.73	101.91	-43.56	29.854175	31.685497	28.508484	29853.324	31686.333	28509.48	784703	3982200000.0	0.058617	0.012464	-0.839853	-0.235447	-0.489093	0.940451	0.849325	0.800959	0.18011	-0.570986	-0.041252	0.968014	0.247482	0.597296	-0.174669	0.78277	1.33218e+13	-2.4064e+13	144130	517184000.0	0.002653	0.000407	-0.27237	0.598035	0.753769	0.954325	0.696569	-0.76937	0.604391	0.206836	0.451596	0.743605	-0.493064	0.451808	0.285942	0.845048	9.03785e+11	-6.49365e+12	3610716203.18	430957681.615	0.0	360176345.399	1.89644891775	3.65204511124	6.85150943361	9.57780999902	13.1983235361	70.9883032552	12.9807123928
584	0.0112721	0	-1	167	1.03155e+11	4921496	29854.5231413	31684.0932328	28509.3505311	-22.75	86.1	-55.87	97.46	28.92	3.26507	0.0248	1.57082	82.33	95.951662	83.44	0.015182	0.015975	-0.9372	-0.135	0.3215	0.944486	0.842113	0.825848	0.199649	-0.527366	-0.272661	0.960009	-0.063547	0.493589	0.196272	0.847258	98.22	37	1.0	3.59122e+14	-6.22012e+14	-3.02075e+13	30054.8	10.3379	63.03	32.63	-22.06	29.854537	31.684095	28.509371	29853.669	31684.96	28510.344	782390	3970420000.0	0.058772	0.012457	-0.840933	-0.234647	-0.48762	0.939744	0.848448	0.800434	0.181892	-0.571158	-0.044685	0.968304	0.245745	0.597753	-0.17118	0.783191	1.3303e+13	-2.39687e+13	144007	516842000.0	0.002662	0.000408	-0.262901	0.602361	0.753687	0.957738	0.699962	-0.742286	0.647089	0.174032	0.501215	0.708547	-0.496735	0.444742	0.281491	0.850275	9.05941e+11	-6.49566e+12	3629955245.06	439286397.064	0.0	361849551.34	1.90228447617	3.62951594903	6.94100781235	9.61241301818	13.2132682588	71.1716010124	12.9636328841
583	0.0129032	0	-1	172	1.03073e+11	4916334	29854.8191266	31682.7330449	28510.2437303	-22.73	86.17	-55.88	97.5	29.18	0.94656	0.03281	1.53215	82.41	95.969856	83.49	0.01515	0.015932	-0.9332	-0.1409	0.3305	0.943314	0.839953	0.825963	0.203768	-0.525609	-0.273351	0.960206	-0.057303	0.493016	0.191006	0.848794	98.35	37	1.0	3.59233e+14	-6.21674e+14	-3.04075e+13	30160.1	10.3693	-21.17	-32.43	-169.3	29.854803	31.682761	28.510251	29854.014	31683.604	28511.214	780310	3959790000.0	0.058898	0.01245	-0.842283	-0.234047	-0.485573	0.939037	0.847711	0.799782	0.182238	-0.57196	-0.046154	0.968652	0.244095	0.598514	-0.168825	0.783122	1.32942e+13	-2.3898e+13	143769	515948000.0	0.002674	0.00041	-0.250113	0.605028	0.7559	0.963468	0.703031	-0.715549	0.68404	0.1417	0.545259	0.673706	-0.498811	0.436671	0.279661	0.855049	9.21207e+11	-6.50515e+12	3570879778.86	441040636.185	0.0	360675576.586	1.8767583673	3.58799604063	7.00336284327	9.58781387987	13.132336741	71.2368287669	12.9462889305
582	0.0145396	0	-1	158	1.02938e+11	4908945	29855.1331508	31681.354642	28511.1483334	-22.7	86.22	-55.88	97.53	29.88	0.64518	0.05408	1.50444	82.44	95.971319	83.54	0.01518	0.015958	-0.9301	-0.1405	0.3392	0.942153	0.836931	0.826089	0.210291	-0.522833	-0.273003	0.960968	-0.044837	0.492997	0.179775	0.851255	98.49	37	1.0	3.59209e+14	-6.21165e+14	-3.03517e+13	30339.6	10.3864	33.32	49.43	-115.17	29.855127	31.681384	28.511193	29854.343	31682.246	28512.067	778128	3948700000.0	0.059063	0.012472	-0.843535	-0.233135	-0.483835	0.938327	0.846981	0.799991	0.18403	-0.571093	-0.049599	0.968828	0.242717	0.597958	-0.165846	0.784182	1.32536e+13	-2.38225e+13	143549	515095000.0	0.00267	0.00041	-0.248366	0.602479	0.758507	0.966009	0.705888	-0.668418	0.737369	0.097491	0.606334	0.616108	-0.502762	0.430786	0.276943	0.85891	9.42439e+11	-6.52339e+12	3454926888.48	417796963.135	0.0	357324368.985	1.83350981636	3.56145322224	7.04151848829	9.53219697202	13.0806654914	70.9448135182	12.9295691722
581	0.0161812	0	-1	151	1.02766e+11	4900062	29855.4472258	31679.9965196	28512.0448904	-22.65	86.27	-55.88	97.54	30.6	0.24578	0.02675	1.47907	82.37	95.961738	83.63	0.015233	0.016007	-0.9261	-0.1403	0.3501	0.941338	0.833977	0.826372	0.217653	-0.519362	-0.27236	0.961717	-0.030326	0.492878	0.166514	0.854016	98.62	37	1.0	3.59413e+14	-6.20646e+14	-3.01479e+13	30648.7	10.3551	-61.7	33.43	-9.57	29.855443	31.680021	28.512036	29854.661	31680.889	28512.925	775960	3937680000.0	0.059261	0.012484	-0.844875	-0.232273	-0.481907	0.937765	0.846431	0.799705	0.18582	-0.570914	-0.053257	0.969106	0.240824	0.598026	-0.162183	0.784896	1.32554e+13	-2.37555e+13	143309	514192000.0	0.002681	0.000412	-0.23698	0.600456	0.763736	0.971203	0.710818	-0.629449	0.774536	0.062351	0.651561	0.569823	-0.500769	0.423393	0.274583	0.863332	9.57895e+11	-6.54303e+12	3461471620.31	414784770.283	0.0	356193205.838	1.83255191088	3.58082025838	7.07009465124	9.48388496018	13.1324756041	71.0408980707	12.9132774616
580	0.0178282	0	-1	153	1.02631e+11	4892714	29855.758439	31678.4887414	28513.0690313	-22.63	86.33	-55.9	97.57	27.15	0.89783	0.01704	1.47514	82.58	95.963552	83.71	0.015261	0.016028	-0.9217	-0.142	0.3609	0.941147	0.832722	0.82576	0.228149	-0.515818	-0.278885	0.960077	-0.021813	0.490249	0.161866	0.85642	98.76	37	1.0	3.59609e+14	-6.20224e+14	-3.01108e+13	30786.6	10.4678	-24.81	99.01	-65.55	29.855756	31.678494	28.513053	29854.989	31679.489	28513.833	773812	3926750000.0	0.059386	0.012483	-0.845634	-0.231496	-0.48095	0.937051	0.845623	0.799187	0.189607	-0.570394	-0.058421	0.968954	0.24024	0.598237	-0.158673	0.785452	1.32141e+13	-2.36534e+13	143111	513488000.0	0.002638	0.000406	-0.234932	0.60015	0.764609	0.972483	0.713983	-0.557825	0.829958	0.001208	0.72091	0.485253	-0.494791	0.411242	0.275136	0.869011	9.63562e+11	-6.54868e+12	3498122118.57	410905754.875	0.0	354914075.592	1.84265978103	3.62909711209	7.02654232799	9.38296898617	13.0730289872	71.1664681905	12.8964988278
579	0.0194805	0	-1	156	1.02499e+11	4885575	29855.9082272	31677.1399882	28513.9957394	-22.6	86.37	-55.93	97.59	26.05	0.68233	0.05516	1.37451	82.86	95.966614	83.83	0.015339	0.016099	-0.9173	-0.1427	0.3718	0.939653	0.831926	0.824164	0.239724	-0.513114	-0.286071	0.958135	-0.011853	0.488791	0.156556	0.858238	98.89	37	1.0	3.60174e+14	-6.20112e+14	-3.012e+13	30878.4	10.6222	12.88	99.35	-90.42	29.855862	31.677167	28.513985	29855.3	31678.125	28514.736	771814	3916640000.0	0.059478	0.01245	-0.847658	-0.231746	-0.477253	0.936265	0.845069	0.798747	0.195465	-0.569032	-0.063591	0.967887	0.24321	0.598297	-0.158078	0.785527	1.32142e+13	-2.35541e+13	142828	512268000.0	0.002646	0.000407	-0.22696	0.595462	0.770658	0.974382	0.718031	-0.436132	0.896495	-0.078003	0.803274	0.348773	-0.482812	0.405634	0.273228	0.872243	9.70092e+11	-6.54642e+12	3537588086.37	397992539.066	0.0	352900190.209	1.8522061974	3.69111605613	6.98830223833	9.27178974152	13.0588072524	71.2445489727	12.8796542287
578	0.0211382	0	-1	169	1.02357e+11	4877708	29856.3168648	31675.8270544	28514.7503398	-22.58	86.41	-55.94	97.62	25.75	0.77155	0.02252	1.42675	83.04	95.966406	83.94	0.015409	0.016163	-0.9148	-0.1454	0.3768	0.938501	0.830947	0.824574	0.242926	-0.510945	-0.286648	0.958009	-0.00712	0.48776	0.152332	0.859584	99.03	37	1.0	3.60594e+14	-6.19894e+14	-3.02166e+13	30811.1	10.7237	-6.01	76.24	-90.5	29.856328	31.675812	28.514763	29855.663	31676.767	28515.601	769324	3904020000.0	0.05979	0.01244	-0.848964	-0.23068	-0.475444	0.935931	0.844422	0.79872	0.195725	-0.568979	-0.065462	0.968269	0.241184	0.598131	-0.155392	0.786189	1.32609e+13	-2.34633e+13	142683	511781000.0	0.002656	0.000409	-0.207718	0.598717	0.773558	0.974602	0.719893	-0.351105	0.927387	-0.129146	0.849325	0.25737	-0.460877	0.394173	0.271503	0.878017	9.66931e+11	-6.55459e+12	3547244652.96	382691626.133	0.0	350366647.216	1.85186736461	3.76464812053	6.90575410069	9.13224969316	12.9975680327	71.2409473453	12.8629032637
