#snum	redshift	ID	hostHalo	numSubStruct	Mvir	npart	Xc	Yc	Zc	VXc	VYc	VZc	Rvir	Rmax	r2	mbp_offset	com_offset	Vmax	v_esc	sigV	lambda	lambdaE	Lx	Ly	Lz	b	c	Eax	Eay	Eaz	Ebx	Eby	Ebz	Ecx	Ecy	Ecz	ovdens	nbins	fMhires	Ekin	Epot	SurfP	Phi0	cNFW	mbp_Vx	mbp_Vy	mbp_Vz	mbp_x	mbp_y	mbp_z	com_x	com_y	com_z	n_gas	M_gas	lambda_gas	lambdaE_gas	Lx_gas	Ly_gas	Lz_gas	b_gas	c_gas	Eax_gas	Eay_gas	Eaz_gas	Ebx_gas	Eby_gas	Ebz_gas	Ecx_gas	Ecy_gas	Ecz_gas	Ekin_gas	Epot_gas	n_star	M_star	lambda_star	lambdaE_star	Lx_star	Ly_star	Lz_star	b_star	c_star	Eax_star	Eay_star	Eaz_star	Ebx_star	Eby_star	Ebz_star	Ecx_star	Ecy_star	Ecz_star	Ekin_star	Epot_star	cAnalytic
41	7.0	5	-1	3	14428300000.0	190452	49947.44479877	50215.68279098	50177.8027454	-128.7	-18.26	131.84	62.74	38.28	23.98592	5.9320699999999995	3.491	92.39	126.055026	106.22	0.039113	0.023952	0.05675	-0.8867	0.4588	0.768158	0.622192	0.703689	0.69718	0.136971	-0.633205	0.52792	0.565996	0.322292	-0.485016	0.81295	177.25	29	0.9995729999999999	81388600000000.0	-102793000000000.0	-21721900000000.0	24476.1	4.20156	-140.92	-15.2	118.24	49.952874	50.218070000000004	50.177658	49949.722	50213.399000000005	50179.14	84090	1963870000.0	0.022318	0.004161	-0.4385	-0.47281999999999996	-0.764303	0.724374	0.5036689999999999	0.454167	0.86145	0.227237	0.782478	-0.263741	-0.564064	0.42598100000000005	-0.433987	0.793848	10280700000000.0	-12264500000000.0	2120	40432700.0	0.037256	0.002668	-0.28233600000000003	-0.116746	0.9521850000000001	0.5610689999999999	0.458182	0.601796	0.780068	0.171274	0.7922239999999999	-0.555916	-0.251671	0.101107	-0.287142	0.9525370000000001	106153000000.0	-398968000000.0	3.1148932664937976
40	7.1126761	5	-1	2	13308400000.0	172523	49959.60304779	50216.43384531	50166.47209101	-125.88	-14.94	127.34	61.08	35.56	23.137079999999997	5.96109	2.53916	93.22	123.58996200000001	106.32	0.040122000000000005	0.024633000000000002	0.298	-0.8962	0.3286	0.829428	0.6361060000000001	0.78033	0.625325	-0.0072840000000000005	-0.47664799999999996	0.602258	0.6403840000000001	0.404835	-0.49623900000000004	0.76802	177.26	28	0.99954	75213900000000.0	-94283000000000.0	-19311300000000.0	23336.1	5.258859999999999	-117.43	-3.76	119.04	49.964917	50.219071	50.16706	49961.831	50216.267	50167.679000000004	73560	1717210000.0	0.031589	0.002428	0.142624	-0.436392	-0.888381	0.736805	0.48627600000000004	0.445407	0.8684879999999999	0.217583	0.752664	-0.23159699999999997	-0.616328	0.484882	-0.438283	0.756834	10309600000000.0	-10608400000000.0	2039	39062500.0	0.017554	0.001374	0.8021689999999999	-0.561133	0.204095	0.651737	0.488058	0.8297549999999999	0.5580890000000001	0.006587000000000001	-0.345506	0.50435	0.7913640000000001	-0.43833	0.658914	-0.61131	73924800000.0	-383904000000.0	3.1158842333895964
39	7.228571400000001	5	-1	3	12464100000.0	160972	49974.01709314	50218.70578859	50156.59233108	-122.14	-11.65	124.26	59.76	30.47	41.57574	1.30084	0.32005	92.39	121.66895	105.52	0.039044999999999996	0.025144	0.3692	-0.8828	0.2905	0.858246	0.629169	0.855052	0.44812299999999994	-0.26090599999999997	-0.237663	0.785867	0.570902	0.46087100000000003	-0.42614300000000005	0.77846	177.26	28	0.99951	69385500000000.0	-88462300000000.0	-17310900000000.0	24751.5	5.47152	-88.15	19.67	115.85	49.974573	50.218016	50.155640000000005	49973.747	50218.542	50156.644	68028	1587330000.0	0.037176	0.0054789999999999995	0.19908800000000001	-0.482969	-0.8527040000000001	0.773489	0.461999	0.40742	0.895367	0.179798	0.734961	-0.20460599999999998	-0.646505	0.542071	-0.395544	0.74142	9144130000000.0	-10143400000000.0	2022	39704000.0	0.01157	0.0009310000000000001	0.923273	-0.261739	-0.28117600000000004	0.705388	0.458977	0.8600469999999999	0.5018199999999999	-0.09217	-0.291898	0.6321100000000001	0.717797	-0.41846700000000003	0.590435	-0.690124	96115900000.0	-394250000000.0	3.118920474921389
38	7.3478261	9	-1	2	10271000000.0	129322	49981.58626762	50216.13918495	50145.50595624	-115.39	-7.66	116.66	53.07565241349062	27.44	35.453920000000004	0.35951	2.2599400000000003	92.46	121.798428	102.83	0.020347	0.014153	-0.4237	-0.2197	0.8788	0.8992549999999999	0.6986100000000001	-0.438039	0.69667	0.568131	0.775775	0.612266	-0.15265399999999998	0.454197	-0.373874	0.808655	253.79	28	0.9994120000000001	54301500000000.0	-72731600000000.0	-10264800000000.0	26392.6	5.40958	-66.46	19.99	115.82	49.981511	50.216264	50.145835	49981.376	50218.140999999996	50146.53400000001	52234	1218200000.0	0.02311	0.005867	-0.6255689999999999	-0.6698189999999999	-0.400008	0.791165	0.48419399999999996	0.186649	0.9332889999999999	0.306811	0.8467809999999999	0.0055130000000000005	-0.531913	0.49812	-0.359083	0.789263	5746390000000.0	-8201320000000.0	1372	27279500.0	0.012988999999999999	0.000927	0.415454	0.7608659999999999	-0.498479	0.921947	0.48353599999999997	-0.6830510000000001	0.436508	0.5855779999999999	0.606317	0.7859	0.12140899999999999	0.40721	-0.437975	0.8014720000000001	67330300000.0	-261328000000.0	3.1089924259836113
37	7.4705882	9	-1	2	9841140000.0	124670	49989.96218823	50213.68613053	50132.02945954	-112.78	-3.43	117.1	53.85617640513801	27.11	17.092570000000002	1.5111700000000001	4.99976	89.78	117.630449	101.13	0.022972	0.015602000000000001	-0.3316	-0.3211	0.8871	0.856859	0.67255	0.013691	0.8773129999999999	0.47972299999999996	0.9054180000000001	0.192707	-0.378261	0.424299	-0.439528	0.791697	214.75	28	0.9993850000000001	50324300000000.0	-66028300000000.0	-9479120000000.0	23581.1	5.60806	-96.3	25.23	147.04	49.988613	50.213361	50.132626	49991.939000000006	50217.437000000005	50134.679000000004	51314	1196400000.0	0.027714	0.007682	-0.899658	-0.32050300000000004	-0.296468	0.791568	0.538654	0.163923	0.930314	0.328094	0.8660540000000001	0.023522	-0.49939700000000004	0.47231300000000004	-0.36600900000000003	0.8018460000000001	4805370000000.0	-7420910000000.0	1000	19479100.0	0.025512	0.001411	0.479868	0.791218	-0.379078	0.84795	0.41849200000000003	-0.06674400000000001	0.874883	0.479713	0.9586540000000001	0.189529	-0.212275	0.276636	-0.44571099999999997	0.85136	65206000000.0	-169278000000.0	3.115111207440485
36	7.5970149000000005	7	-1	2	9535960000.0	121583	50000.70426446	50212.9936752	50118.51892542	-110.02	-0.42	117.26	54.66	30.03	31.9142	0.52853	6.3953	86.48	113.60981899999999	97.93	0.028166000000000004	0.019056	-0.218	-0.4173	0.8822	0.806739	0.6530090000000001	0.169426	0.833866	0.525321	-0.8995639999999999	-0.086895	0.428058	0.402591	-0.545084	0.735394	177.32	28	0.9993629999999999	45725500000000.0	-59803900000000.0	-8982770000000.0	22412.0	5.51927	-143.47	-15.93	147.59	50.000209000000005	50.212812	50.118548	50002.594000000005	50216.99	50123.14	50915	1186820000.0	0.032721	0.009563	-0.9683229999999999	-0.176807	-0.176324	0.830565	0.61322	0.15317	0.9059459999999999	0.394715	0.8661040000000001	0.069253	-0.495044	0.475818	-0.41768999999999995	0.774036	4211290000000.0	-6838320000000.0	750	14328600.0	0.027145	0.001178	0.617528	0.758973	0.206443	0.675791	0.452176	-0.0365	0.7929430000000001	0.608202	0.977678	0.154347	-0.142557	0.206914	-0.589422	0.780877	58106500000.0	-115994000000.0	3.1233997535259657
35	7.7272727	8	-1	2	8727030000.0	107607	50011.12337937	50218.99915834	50119.6484681	-106.39	-0.01	113.43	53.06999999999999	29.02	3.86858	15.0865	5.28523	84.43	111.16288999999999	93.94	0.031397	0.021372	-0.2766	-0.1513	0.9490000000000001	0.9057379999999999	0.687105	0.035733	0.755318	0.654383	0.926391	0.22058200000000003	-0.305192	0.374863	-0.61712	0.6918380000000001	177.34	27	0.9993139999999999	38503900000000.0	-50983000000000.0	-6747030000000.0	19764.5	5.44913	-144.59	-12.55	116.91	50.014305	50.213951	50.105792	50012.672999999995	50219.308	50114.605	42075	980863000.0	0.023364	0.005182	-0.738604	-0.544754	0.397124	0.849669	0.566258	-0.301386	0.720136	0.6249560000000001	0.913063	0.406825	-0.028457999999999997	0.274742	-0.5620470000000001	0.780141	3786010000000.0	-5110760000000.0	660	12515200.0	0.031987	0.001363	-0.227631	0.738003	0.635245	0.6571359999999999	0.500644	0.145958	0.7309869999999999	0.6665989999999999	-0.911233	-0.163	0.378267	0.385164	-0.6626380000000001	0.642308	43943100000.0	-92832300000.0	3.125958198632964
34	7.861538499999999	8	-1	1	8033640000.0	97816	50018.78630204	50215.4238536	50100.48286162	-102.91	3.29	113.67	51.63	34.62	8.787930000000001	9.08111	4.3311	80.24	108.95728100000001	90.18	0.033349000000000004	0.022959	-0.2346	-0.3094	0.9215	0.830893	0.632174	0.476206	0.697693	0.535212	-0.849302	0.207225	0.485534	0.227845	-0.685771	0.691234	177.34	27	0.999258	32663200000000.0	-43952900000000.0	-6240470000000.0	17716.9	4.31945	-102.32	-13.35	97.01	50.026494	50.21506	50.095695	50022.292	50217.37	50102.12	37174	866640000.0	0.034571	0.006451	-0.996857	-0.045822	0.06462799999999999	0.8745639999999999	0.626853	-0.016464	0.739355	0.673114	-0.974524	-0.162467	0.154619	0.223677	-0.65342	0.723195	3671080000000.0	-4500490000000.0	627	11974500.0	0.036019	0.00149	0.405007	0.190529	0.894242	0.565335	0.401497	0.290525	0.7577619999999999	0.584287	0.9455399999999999	-0.133671	-0.296794	0.146797	-0.6386930000000001	0.755329	37630600000.0	-78393300000.0	3.1297883960719632
33	8.0	8	-1	2	7411300000.0	89198	50034.14799438	50217.4176027	50089.29810314	-102.12	4.48	112.47	50.26	35.1	24.881510000000002	2.19693	2.19172	77.5	106.921066	85.08	0.031077999999999998	0.02107	-0.3281	-0.4049	0.8535	0.8200200000000001	0.634332	0.643133	0.626484	0.440338	-0.726699	0.31803000000000003	0.608905	-0.24142800000000003	0.7116	-0.659801	177.36	27	0.999199	26825500000000.0	-36547000000000.0	-6684100000000.0	18261.3	3.7210400000000003	-60.54	-15.43	62.65	50.034118	50.216156	50.0875	50033.405	50217.86	50091.312000000005	33011	769422000.0	0.041025	0.008706	-0.9582709999999999	0.27966399999999997	-0.059208000000000004	0.8832690000000001	0.655559	0.161987	0.7544350000000001	0.636072	0.9314319999999999	0.09597	-0.351034	0.325876	-0.649321	0.687159	2677730000000.0	-3630120000000.0	573	11163700.0	0.039705000000000004	0.0016179999999999999	0.544901	0.20659499999999997	0.812651	0.832722	0.42736999999999997	-0.028656	0.747026	0.664177	-0.9823049999999999	-0.144074	0.119663	0.185082	-0.648996	0.7379359999999999	27866600000.0	-63000600000.0	3.1345388237680942
32	8.1304348	9	-1	3	6121290000.0	73894	50034.56160188	50221.01700542	50085.11723007	-94.13	3.69	105.86	47.160000000000004	29.33	23.81955	0.49208	4.3944	72.46	101.089472	80.52	0.027648000000000002	0.019563	-0.06316000000000001	-0.1948	0.9788	0.937032	0.668452	0.9004489999999999	0.39032	0.191942	-0.41463999999999995	0.636977	0.649872	0.131396	-0.664764	0.735408	177.38	26	1.0	19844500000000.0	-27654800000000.0	-6372920000000.0	14464.6	3.2726	-95.16	1.26	120.33	50.034094	50.221169	50.085133	50038.41	50219.05	50084.32	27550	642046000.0	0.027185	0.006626000000000001	-0.822399	-0.48208999999999996	0.302073	0.7839189999999999	0.557579	-0.301451	0.723583	0.620931	0.920782	0.390005	-0.007456999999999999	0.24756199999999998	-0.569494	0.78383	1886310000000.0	-2813200000000.0	420	8129270.0	0.054032000000000004	0.002173	0.6179279999999999	0.23750500000000002	0.749504	0.756987	0.379512	0.987663	0.038335	-0.151833	0.07563099999999999	0.732225	0.676851	0.137123	-0.679983	0.720291	18151000000.0	-43380700000.0	3.1248096334549933
