#snum	redshift	ID	hostHalo	numSubStruct	Mvir	npart	Xc	Yc	Zc	VXc	VYc	VZc	Rvir	Rmax	r2	mbp_offset	com_offset	Vmax	v_esc	sigV	lambda	lambdaE	Lx	Ly	Lz	b	c	Eax	Eay	Eaz	Ebx	Eby	Ebz	Ecx	Ecy	Ecz	ovdens	nbins	fMhires	Ekin	Epot	SurfP	Phi0	cNFW	mbp_Vx	mbp_Vy	mbp_Vz	mbp_x	mbp_y	mbp_z	com_x	com_y	com_z	n_gas	M_gas	lambda_gas	lambdaE_gas	Lx_gas	Ly_gas	Lz_gas	b_gas	c_gas	Eax_gas	Eay_gas	Eaz_gas	Ebx_gas	Eby_gas	Ebz_gas	Ecx_gas	Ecy_gas	Ecz_gas	Ekin_gas	Epot_gas	n_star	M_star	lambda_star	lambdaE_star	Lx_star	Ly_star	Lz_star	b_star	c_star	Eax_star	Eay_star	Eaz_star	Ebx_star	Eby_star	Ebz_star	Ecx_star	Ecy_star	Ecz_star	Ekin_star	Epot_star	cAnalytic
233	1.32472324	0	-1	397	2446690000000.0	33746119	47504.96573528	51565.29593238	51305.82325587	-180.31	118.61	135.69	336.55	16.01	0.15425	0.00577	4.25088	462.19	381.268908	428.79	0.002287	0.003392	-0.7487	-0.5589	-0.3566	0.967368	0.780779	0.253033	-0.658533	0.708737	-0.240635	0.666714	0.705398	0.937053	0.349036	-0.010235	162.73	43	0.999763	2.24923e+17	-4.20618e+17	-1.36492e+16	4311190.0	35.8348	-135.76	186.85	134.84	47.504964	51.565301	51.305825	47506.689000000006	51562.702000000005	51308.71599999999	8205228	193158000000.0	0.036742000000000004	0.008479	-0.6102989999999999	-0.31434	-0.727136	0.9351149999999999	0.8480709999999999	-0.162899	0.23405	0.9584799999999999	-0.332314	0.9016799999999999	-0.276658	0.9289950000000001	0.363584	0.069105	1.28587e+16	-1.75942e+16	8077659	172629000000.0	0.004838	0.005298	-0.8624379999999999	0.320909	0.391432	0.331974	0.240314	-0.356725	0.924005	-0.137702	0.097196	0.183308	0.978239	0.92914	0.33557800000000004	-0.1552	6.71543e+16	-1.73771e+17	4.301832393221159
232	1.33333325	0	-1	397	2441660000000.0	33666113	47512.36787374	51560.27004706	51300.41154257	-180.04	118.84	135.35	336.42999999999995	0.0	0.16993	0.0027300000000000002	4.07257	367.58	381.651258	427.61	0.002107	0.003116	-0.7692	-0.5695	-0.2899	0.968102	0.778867	-0.25259499999999996	0.665748	-0.7021229999999999	-0.243871	0.6584220000000001	0.7120449999999999	0.936335	0.351086	-0.0039570000000000004	162.88	43	0.999818	2.23225e+17	-4.17599e+17	-1.37787e+16	4410000.0	16.4728	-159.82	124.57	155.88	47.512370000000004	51.560271	51.300412	47514.095	51557.88	51303.221	8188429	192773000000.0	0.036714	0.008473999999999999	-0.621188	-0.32360300000000003	-0.713727	0.9330280000000001	0.844578	-0.17741600000000002	0.258497	0.94958	-0.330429	0.893228	-0.30489299999999997	0.927006	0.367861	0.073058	1.27953e+16	-1.75315e+16	8046493	171894000000.0	0.004814	0.005246	-0.8601840000000001	0.327881	0.390612	0.334446	0.236706	-0.367639	0.921376	-0.126124	0.092142	0.171044	0.9809450000000001	0.925393	0.349012	-0.14778	6.64314e+16	-1.72008e+17	4.29016000087958
231	1.3420074	0	-1	409	2437090000000.0	33588274	47519.77723001	51554.75267284	51295.30207243	-179.91	118.73	133.93	336.32	16.03	0.18627	0.00852	3.6408099999999997	461.89	382.060955	426.56	0.001946	0.002863	-0.7841	-0.5668	-0.253	0.969577	0.777776	-0.260972	0.6890890000000001	-0.6760550000000001	-0.242242	0.631169	0.736848	0.934459	0.356065	0.002209	163.03	43	0.999828	2.21717e+17	-4.14209e+17	-1.39431e+16	4235730.0	35.5296	-66.7	209.65	147.99	47.519779	51.554751	51.29531	47521.626	51552.893	51297.828	8172834	192420000000.0	0.036732	0.008492	-0.63367	-0.331633	-0.698915	0.930825	0.841698	-0.19152	0.281599	0.940225	-0.328946	0.8841379999999999	-0.331806	0.924724	0.37283	0.076699	1.27145e+16	-1.74677e+16	8012695	171092000000.0	0.004807	0.0051979999999999995	-0.8587600000000001	0.33179000000000003	0.390444	0.338054	0.23422600000000002	-0.378592	0.918559	-0.113657	0.078916	0.154386	0.9848540000000001	0.922193	0.36388899999999996	-0.130939	6.59463e+16	-1.6994e+17	4.278454981123256
230	1.35074627	0	-1	414	2432940000000.0	33514229	47527.39118137	51549.59536235	51290.38214533	-180.1	117.62	134.29	336.24	16.41	0.1893	0.00747	3.21352	458.73	382.49519100000003	424.45	0.0017920000000000002	0.002629	-0.8242	-0.511	-0.244	0.971035	0.7767149999999999	-0.270142	0.7127100000000001	-0.647354	-0.241839	0.6005699999999999	0.7621220000000001	0.931953	0.362437	0.010121999999999999	163.17	43	0.999834	2.19157e+17	-4.10747e+17	-1.41288e+16	4214400.0	34.6506	-202.81	56.12	136.51	47.527390999999994	51.54959	51.290387	47529.225999999995	51547.998	51292.482	8156434	192046000000.0	0.036729000000000005	0.008518000000000001	-0.646334	-0.3376	-0.6843090000000001	0.9283459999999999	0.8384459999999999	-0.207015	0.308153	0.9285399999999999	-0.32726	0.8726139999999999	-0.362554	0.9219790000000001	0.37892800000000004	0.07979800000000001	1.26301e+16	-1.74162e+16	7980222	170324000000.0	0.004785	0.0051530000000000005	-0.8545370000000001	0.339376	0.39318000000000003	0.34276799999999996	0.23199699999999998	-0.388423	0.916035	-0.100034	0.063858	0.13505599999999998	0.988778	0.919266	0.377676	-0.110955	6.45911e+16	-1.6779e+17	4.2667245722161775
229	1.3595506	0	-1	398	2428600000000.0	33437922	47534.96162989	51544.38379686	51285.31161187	-179.15	116.66	134.59	336.14	16.98	0.15485	0.00506	2.89285	454.76	382.922991	422.67	0.001698	0.00248	-0.8605	-0.4591	-0.2209	0.972943	0.775794	-0.280456	0.73692	-0.615056	-0.23960399999999998	0.5667399999999999	0.7882859999999999	0.929481	0.36844899999999997	0.017623	163.32	43	0.9998459999999999	2.16931e+17	-4.07013e+17	-1.43156e+16	4184410.0	33.5971	-157.81	89.21	125.77	47.534963	51.54438	51.285309000000005	47536.837999999996	51543.123	51287.117	8141045	191688000000.0	0.036826	0.00856	-0.657668	-0.344127	-0.670111	0.9255700000000001	0.8349709999999999	-0.222509	0.335146	0.915515	-0.32592600000000005	0.859456	-0.393838	0.9188379999999999	0.386022	0.082004	1.2528e+16	-1.73386e+16	7945781	169517000000.0	0.00476	0.005091	-0.8499639999999999	0.346256	0.397074	0.347951	0.23037	-0.398264	0.913177	-0.08656799999999999	0.046406	0.11431300000000001	0.99236	0.9160959999999999	0.391204	-0.087904	6.35009e+16	-1.65354e+17	4.25505337571536
228	1.36842108	0	-1	385	2423960000000.0	33357124	47542.70380651	51539.55935061	51280.21768842	-178.45	115.35	134.21	336.04	16.89	0.13101	0.00487	2.6049700000000002	455.64	383.338002	421.28	0.0016309999999999999	0.0023710000000000003	-0.8895	-0.3779	-0.2567	0.9746290000000001	0.774257	-0.290777	0.759979	-0.581274	-0.236896	0.531424	0.813308	0.927	0.374193	0.025509999999999998	163.46	43	0.9998520000000001	2.15095e+17	-4.03293e+17	-1.44946e+16	4141180.0	33.6881	-191.18	16.42	142.42	47.542703	51.539564	51.280218	47544.42	51538.358	51281.765999999996	8126881	191372000000.0	0.036979000000000005	0.008598999999999999	-0.669038	-0.350387	-0.655451	0.922575	0.831516	-0.236641	0.35947399999999996	0.902651	-0.325613	0.845972	-0.422266	0.9154110000000001	0.393841	0.083142	1.24731e+16	-1.72881e+16	7907767	168613000000.0	0.004755	0.005046	-0.844806	0.355891	0.399555	0.353157	0.22898000000000002	-0.407434	0.9102610000000001	-0.073642	0.029314	0.09363300000000001	0.995175	0.9127639999999999	0.40330900000000003	-0.064833	6.23421e+16	-1.62645e+17	4.243456349336868
227	1.37735856	0	-1	399	2419420000000.0	33275747	47550.28374747	51534.90591889	51274.89612792	-177.65	116.47	133.39	335.93	17.12	0.14993	0.00502	2.53907	453.1	383.76102799999995	419.37	0.0016010000000000002	0.002314	-0.9002	-0.3089	-0.3071	0.976308	0.771314	-0.305766	0.790602	-0.530524	-0.22687399999999996	0.480659	0.847051	0.924681	0.379361	0.032398	163.61	43	0.999856	2.12756e+17	-3.98877e+17	-1.45723e+16	4025310.0	32.9822	-184.32	115.7	89.95	47.550288	51.534903	51.274896000000005	47552.003	51533.62	51276.252	8107954	190936000000.0	0.037237	0.008631	-0.677499	-0.355647	-0.643825	0.9192739999999999	0.827895	-0.250471	0.381627	0.889733	-0.325813	0.832192	-0.448666	0.911652	0.402265	0.084101	1.23326e+16	-1.71188e+16	7872737	167786000000.0	0.004729	0.004971	-0.8407629999999999	0.362104	0.40249	0.35999899999999996	0.22738000000000003	-0.41707799999999995	0.9067459999999999	-0.062104	0.015732	0.075523	0.99702	0.908734	0.414858	-0.045764	6.12674e+16	-1.59677e+17	4.231879234286187
226	1.38636363	0	-1	388	2414240000000.0	33187726	47557.64153123	51529.80668185	51269.8914889	-177.09	116.78	131.94	335.79	0.0	0.13929	0.00299	2.3932700000000002	12.06	384.15313399999997	417.63	0.0016579999999999998	0.0023870000000000002	-0.9004	-0.2812	-0.3321	0.977807	0.769319	-0.33022199999999996	0.8354870000000001	-0.43922	-0.20013699999999998	0.39276700000000003	0.897596	0.922442	0.38431	0.037511	163.75	43	0.9998459999999999	2.1054e+17	-3.95139e+17	-1.46273e+16	3982240.0	-1.0	-231.22	100.54	56.06	47.55764	51.529807	51.269889	47559.558	51528.702000000005	51270.806	8081795	190323000000.0	0.037581	0.008609	-0.687442	-0.35975799999999997	-0.630871	0.914906	0.823844	-0.264806	0.406461	0.874452	-0.324347	0.816446	-0.47771899999999995	0.908117	0.410129	0.084366	1.22385e+16	-1.69122e+16	7843392	167100000000.0	0.004705	0.004915	-0.833839	0.371977	0.407855	0.36798400000000003	0.227508	-0.42695500000000003	0.902969	-0.048537000000000004	-0.000375	0.053498000000000004	0.998568	0.904273	0.426361	-0.022502	6.00288e+16	-1.57246e+17	4.2204219923655
225	1.39543724	0	-1	403	2408320000000.0	33090786	47564.99742699	51524.68402387	51264.9893404	-177.94	116.0	131.86	335.62	17.19	0.18385	0.01287	2.41961	452.12	384.50909	417.37	0.001674	0.002403	-0.9122	-0.2115	-0.35100000000000003	0.977841	0.76654	-0.356576	0.876912	-0.322303	-0.159411	0.282815	0.945835	0.920566	0.38864099999999996	0.038945	163.89	43	0.999864	2.0976e+17	-3.93062e+17	-1.46068e+16	3876860.0	32.5554	-118.03	128.41	142.63	47.564986	51.524687	51.264983	47567.221	51523.8	51265.345	8045001	189405000000.0	0.037947	0.008562	-0.698006	-0.36212300000000003	-0.6177819999999999	0.910626	0.8200780000000001	-0.27766599999999997	0.429116	0.859512	-0.32294	0.800934	-0.504197	0.9047709999999999	0.41756899999999997	0.083813	1.21708e+16	-1.67022e+16	7821227	166642000000.0	0.004678	0.004868	-0.823411	0.37719	0.423936	0.377225	0.22880100000000003	-0.436267	0.899201	-0.0333	-0.016066	0.029218	0.999444	0.899674	0.43655900000000003	0.0016989999999999998	5.95291e+16	-1.55928e+17	4.209096636042649
224	1.40458024	0	-1	408	2402340000000.0	32993083	47572.64164302	51519.47394806	51259.97221237	-177.9	115.16	132.04	335.45000000000005	17.19	0.1579	0.016069999999999997	2.26835	452.59	384.86411699999996	416.94	0.001707	0.002441	-0.8999	-0.151	-0.4091	0.97744	0.76357	-0.37788099999999997	0.9042629999999999	-0.198783	-0.116969	0.166355	0.9791040000000001	0.918436	0.39323600000000003	0.042908	164.03	43	0.999878	2.0881e+17	-3.90776e+17	-1.46131e+16	3780920.0	32.5666	-143.65	113.67	148.16	47.572628	51.519471	51.259965	47574.812999999995	51518.82	51259.934	8014529	188662000000.0	0.038223	0.008704	-0.708741	-0.367199	-0.602371	0.905976	0.81595	-0.289065	0.451559	0.844118	-0.32019699999999995	0.785369	-0.529782	0.902173	0.423425	0.08243500000000001	1.22157e+16	-1.68291e+16	7792625	166004000000.0	0.004642	0.004804	-0.814515	0.384497	0.434428	0.385513	0.23026300000000002	-0.444826	0.89545	-0.017294	-0.03048	0.004163	0.999527	0.895098	0.445143	0.025441	5.87863e+16	-1.54062e+17	4.197811873392571
223	1.41379309	0	-1	401	2395750000000.0	32884890	47580.50821869	51514.4948399	51254.92908258	-176.81	113.92	132.63	335.24	0.0	0.13213	0.00134	1.98922	378.61	385.18960899999996	416.88	0.001855	0.002646	-0.8939	-0.1039	-0.4361	0.976202	0.761343	-0.393698	0.9164629999999999	-0.071394	-0.07396	0.045834	0.996207	0.9162600000000001	0.397485	0.049737	164.17	43	0.9998799999999999	2.08177e+17	-3.8902e+17	-1.46439e+16	4001550.0	17.7562	-169.97	82.15	138.28	47.580507	51.514494	51.254928	47582.380999999994	51513.931	51254.565	7980901	187877000000.0	0.038455	0.008756	-0.7189760000000001	-0.373685	-0.5860310000000001	0.902429	0.812847	-0.29890500000000003	0.470213	0.8303950000000001	-0.318858	0.7709520000000001	-0.5513279999999999	0.899436	0.429573	0.08051	1.22146e+16	-1.68216e+16	7760942	165318000000.0	0.004626	0.004772	-0.809072	0.39259099999999997	0.437349	0.393803	0.231546	-0.45280299999999996	0.89161	-0.000563	-0.041996	-0.020697	0.9989030000000001	0.8906209999999999	0.45233	0.046816	5.81776e+16	-1.52726e+17	4.186640844041497
222	1.42307687	0	-1	407	2388980000000.0	32772601	47588.08445429	51509.41745703	51249.54874496	-177.31	114.52	131.43	335.03	17.03	0.09201000000000001	0.01196	1.92488	453.24	385.507268	416.84	0.002257	0.0032119999999999996	-0.8911	-0.08928	-0.4449	0.9737319999999999	0.7591859999999999	-0.402096	0.9154620000000001	0.015729	-0.047481	-0.038005000000000004	0.998149	0.914366	0.40060500000000004	0.058749	164.31	43	0.9998799999999999	2.0755e+17	-3.87306e+17	-1.47048e+16	3713330.0	32.5413	-151.15	141.53	169.93	47.588095	51.509422	51.249552	47589.91099999999	51509.004	51249.10400000001	7942115	186953000000.0	0.038826	0.008831	-0.72721	-0.38139	-0.570708	0.899689	0.8105640000000001	-0.309433	0.48964300000000005	0.8151689999999999	-0.316293	0.7554350000000001	-0.5738260000000001	0.8967780000000001	0.43539300000000003	0.078886	1.21894e+16	-1.67813e+16	7731397	164702000000.0	0.004639	0.004769	-0.805693	0.390606	0.44529300000000005	0.40176999999999996	0.23385799999999998	-0.461296	0.887106	0.015791	-0.054959	-0.046334	0.9974129999999999	0.885542	0.45923500000000006	0.070128	5.7831e+16	-1.51614e+17	4.175526027315724
221	1.43243241	0	-1	407	2382140000000.0	32659894	47595.93435395	51503.99019513	51244.48443694	-177.15	113.77	130.94	334.81	0.0	0.12828	0.00246	1.75635	11.12	385.824097	416.51	0.0026579999999999998	0.003776	-0.9001	-0.09673999999999999	-0.4248	0.97057	0.756853	-0.407402	0.909816	0.079104	-0.029646	-0.099748	0.9945709999999999	0.912767	0.402845	0.06761	164.45	43	0.9998809999999999	2.06628e+17	-3.85579e+17	-1.48035e+16	3787730.0	-1.0	-159.25	72.19	169.49	47.595933	51.503992	51.244485	47597.529	51503.989	51243.749	7898804	185931000000.0	0.039216	0.008853	-0.736326	-0.390529	-0.55255	0.896619	0.808227	-0.317502	0.5098520000000001	0.7995270000000001	-0.31314899999999996	0.739477	-0.595913	0.895059	0.43957399999999996	0.075126	1.21279e+16	-1.6646e+16	7706529	164195000000.0	0.004638000000000001	0.004761	-0.798383	0.39321	0.456038	0.41126499999999994	0.23690100000000003	-0.46938500000000005	0.88234	0.033957	-0.06724	-0.074062	0.994984	0.8804299999999999	0.46474799999999994	0.094092	5.70219e+16	-1.50412e+17	4.164453149631268
220	1.44186056	0	-1	384	2375020000000.0	32542964	47603.98800864	51498.80326675	51239.29647801	-176.42	113.84	130.71	334.57	16.46	0.12434	0.0047799999999999995	1.54599	456.47	386.128021	417.17	0.002987	0.0042380000000000004	-0.9116	-0.1145	-0.3947	0.967659	0.754768	-0.410674	0.902848	0.127326	-0.018703	-0.147957	0.9888170000000001	0.91159	0.4037	0.07764800000000001	164.59	43	0.9998809999999999	2.06665e+17	-3.84905e+17	-1.4846e+16	3709220.0	33.1136	-207.08	65.01	145.4	47.603986	51.498806	51.239294	47605.212	51499.069	51238.39	7850366	184767000000.0	0.039702	0.008868000000000001	-0.744678	-0.401314	-0.5332939999999999	0.8937	0.806253	-0.324223	0.529026	0.784226	-0.310251	0.723689	-0.616456	0.893658	0.443176	0.070505	1.2126e+16	-1.65427e+16	7684572	163785000000.0	0.004628	0.004748	-0.7943100000000001	0.39665	0.460153	0.420317	0.239804	-0.476905	0.8773770000000001	0.052637	-0.074524	-0.10003300000000001	0.992189	0.87579	0.469258	0.11309200000000001	5.68278e+16	-1.49995e+17	4.153449679214761
219	1.45136189	0	-1	383	2368890000000.0	32435753	47611.94980395	51493.39902113	51234.12802476	-176.56	113.06	130.13	334.38	16.91	0.1656	0.01896	1.6653	454.38	386.487884	418.3	0.0032259999999999997	0.004571	-0.9147	-0.1012	-0.3913	0.965231	0.7532310000000001	-0.41168299999999997	0.8890459999999999	0.200284	0.005411	-0.217383	0.9760709999999999	0.9113110000000001	0.402916	0.08468200000000001	164.73	43	0.9998819999999999	2.07246e+17	-3.84852e+17	-1.49781e+16	3665920.0	32.5405	-223.69	133.83	120.29	47.611937	51.4934	51.234114	47612.920999999995	51494.044	51232.939000000006	7809493	183791000000.0	0.040188999999999996	0.009035	-0.753426	-0.409534	-0.514423	0.8889379999999999	0.803235	-0.32945100000000005	0.545913	0.770351	-0.307748	0.709256	-0.6342300000000001	0.89261	0.44602200000000003	0.065662	1.21253e+16	-1.65964e+16	7656976	163245000000.0	0.004609	0.004724	-0.7889689999999999	0.401383	0.46521	0.42987200000000003	0.24378200000000003	-0.484908	0.871553	0.07252	-0.078747	-0.126096	0.9888879999999999	0.8710129999999999	0.47380900000000004	0.129777	5.68358e+16	-1.49763e+17	4.142352274794626
218	1.4609375	0	-1	373	2362520000000.0	32326529	47620.12479622	51488.35340446	51228.83992062	-175.94	112.28	130.7	334.18	17.6	0.13572	0.00806	1.6562299999999999	450.1	386.83757599999996	418.76	0.0034490000000000002	0.004874	-0.9183	-0.08574	-0.3866	0.962707	0.75222	-0.411071	0.871725	0.266676	0.028142	-0.28026	0.959511	0.911169	0.401932	0.090675	164.86	43	0.9998819999999999	2.07148e+17	-3.83708e+17	-1.50414e+16	3704460.0	31.4825	-321.0	33.18	127.73	47.620121000000005	51.488352	51.228833	47620.685999999994	51489.093	51227.468	7771958	182912000000.0	0.040754000000000005	0.009253	-0.762903	-0.41403100000000004	-0.49654499999999996	0.8830399999999999	0.799546	-0.333546	0.5624439999999999	0.756574	-0.30556300000000003	0.694707	-0.651163	0.89184	0.448374	0.059854	1.20293e+16	-1.65851e+16	7625946	162597000000.0	0.00457	0.004667	-0.778339	0.41489799999999993	0.47121899999999994	0.438828	0.248259	-0.49216899999999997	0.8654799999999999	0.093351	-0.082162	-0.152945	0.9848129999999999	0.866613	0.477025	0.146384	5.64997e+16	-1.4868e+17	4.131320734947531
217	1.47058821	0	-1	377	2355160000000.0	32207224	47628.25735615	51483.34133083	51223.44586922	-175.0	112.33	129.63	333.93	18.27	0.15285	0.016040000000000002	1.65914	446.5	387.135969	418.57	0.0037560000000000002	0.005297	-0.9256	-0.08761000000000001	-0.3683	0.960478	0.7509779999999999	-0.408404	0.8518389999999999	0.32799	0.048429	-0.338595	0.939685	0.911516	0.399656	0.09702999999999999	165.0	43	0.9998819999999999	2.06311e+17	-3.81823e+17	-1.5087e+16	3668510.0	30.6072	-218.0	147.19	82.76	47.628242	51.483345	51.223445	47628.413	51484.163	51222.013	7732559	182000000000.0	0.041500999999999996	0.009437000000000001	-0.7708109999999999	-0.41808	-0.480687	0.876943	0.7961550000000001	-0.3371	0.577706	0.743384	-0.30377	0.680628	-0.666686	0.891116	0.450557	0.05395	1.1935e+16	-1.64981e+16	7594426	161920000000.0	0.004527000000000001	0.004611	-0.769175	0.429596	0.47309399999999996	0.44820600000000005	0.253387	-0.499751	0.8585799999999999	0.11441099999999998	-0.084289	-0.17966700000000002	0.98011	0.862058	0.480167	0.162158	5.55749e+16	-1.47134e+17	4.120450460866705
216	1.48031497	0	-1	390	2347270000000.0	32081520	47636.19613523	51477.99810714	51218.49574951	-174.87	110.94	129.51	333.66	17.49	0.13822	0.01157	2.1966900000000003	450.77	387.406977	418.78	0.004091	0.0057469999999999995	-0.9194	-0.08979	-0.3828	0.9577040000000001	0.750196	-0.404024	0.8257450000000001	0.393585	0.069989	-0.4011	0.913357	0.912067	0.396565	0.10425999999999999	165.13	43	0.9998819999999999	2.05827e+17	-3.79586e+17	-1.50021e+16	3660720.0	31.4832	-279.53	70.71	77.12	47.636205	51.478004	51.218492	47636.155999999995	51479.235	51216.681	7693700	181123000000.0	0.042013	0.00954	-0.777784	-0.420476	-0.467175	0.8711040000000001	0.7936949999999999	-0.33905599999999997	0.5867020000000001	0.735406	-0.304133	0.671375	-0.6758390000000001	0.890249	0.452808	0.049198	1.18835e+16	-1.64243e+16	7559980	161148000000.0	0.004504	0.00456	-0.758152	0.43960699999999997	0.481613	0.457582	0.259437	-0.5084069999999999	0.850044	0.137652	-0.08614	-0.20925500000000002	0.97406	0.856798	0.483361	0.17961	5.49883e+16	-1.45267e+17	4.1096814855981485
215	1.49011862	0	-1	378	2339660000000.0	31955732	47644.37357016	51472.75657017	51213.33164637	-174.19	110.06	129.79	333.39	18.08	0.16019	0.01329	2.64241	447.22	387.695811	418.23	0.004492	0.006298	-0.9129999999999999	-0.08002000000000001	-0.4001	0.95473	0.7496430000000001	-0.40027199999999996	0.796186	0.453729	0.09038099999999999	-0.45841000000000004	0.884133	0.9119290000000001	0.394902	0.111528	165.27	43	0.999883	2.04626e+17	-3.77431e+17	-1.48369e+16	3627610.0	30.6229	-228.83	251.9	-9.06	47.644386	51.472753000000004	51.213336	47644.005	51474.185	51211.139	7650505	180126000000.0	0.042381	0.009609999999999999	-0.783135	-0.42088000000000003	-0.45777700000000004	0.8658370000000001	0.792003	-0.340647	0.591101	0.7311350000000001	-0.309165	0.663975	-0.680848	0.887906	0.457971	0.043433	1.18201e+16	-1.63409e+16	7526729	160419000000.0	0.0045119999999999995	0.004556	-0.751406	0.43955	0.492122	0.46898500000000004	0.26724499999999995	-0.515785	0.841526	0.160624	-0.091138	-0.24031999999999998	0.966406	0.851857	0.483818	0.200648	5.39446e+16	-1.43606e+17	4.09891125089363
214	1.5	0	-1	391	2333100000000.0	31836196	47652.58013216	51467.70316459	51208.15254468	-172.9	109.14	129.86	333.17999999999995	18.76	0.17018	0.01819	3.16787	443.31	388.044752	417.88	0.004915	0.00687	-0.9162	-0.07351	-0.3939	0.951901	0.7502260000000001	-0.395331	0.7660779999999999	0.506792	0.10794300000000001	-0.509167	0.853872	0.9121739999999999	0.39226700000000003	0.11859700000000001	165.4	43	0.9998799999999999	2.03707e+17	-3.75317e+17	-1.47813e+16	3601650.0	29.6827	-229.37	118.99	94.04	47.652596	51.467711	51.208156	47651.892	51469.184	51205.437999999995	7603191	179009000000.0	0.042661000000000004	0.00967	-0.787067	-0.41940500000000003	-0.452355	0.860974	0.790892	-0.341328	0.5882069999999999	0.7331489999999999	-0.3209	0.660204	-0.679083	0.8834690000000001	0.467058	0.036591000000000005	1.17782e+16	-1.62906e+16	7494494	159731000000.0	0.004525	0.004549	-0.740242	0.44247600000000004	0.5062180000000001	0.48406800000000005	0.281889	-0.520543	0.8340790000000001	0.182613	-0.11997999999999999	-0.28320500000000004	0.951525	0.8453639999999999	0.4734	0.247493	5.31958e+16	-1.41945e+17	4.088044526501898
213	1.50996017	0	-1	367	2327730000000.0	31724404	47660.29245911	51463.21619426	51202.44395069	-172.75	109.25	129.79	333.02	18.53	0.11579	0.01383	3.2860099999999997	444.18	388.462999	418.14	0.005547	0.0077280000000000005	-0.9224	-0.07049	-0.3798	0.9483459999999999	0.750659	-0.389899	0.7298479999999999	0.561516	0.125909	-0.561796	0.817638	0.912209	0.389496	0.127149	165.54	43	0.9998809999999999	2.03493e+17	-3.7396e+17	-1.48225e+16	3585900.0	29.7671	-156.63	95.4	156.89	47.660284999999995	51.463205	51.202446	47659.675	51464.277	51199.39599999999	7553571	177823000000.0	0.043115	0.009762999999999999	-0.790245	-0.418054	-0.44804499999999997	0.857498	0.790853	-0.34438	0.584183	0.734937	-0.334646	0.6550189999999999	-0.6774680000000001	0.8771629999999999	0.47925	0.030081	1.17457e+16	-1.62483e+16	7461643	159044000000.0	0.004524	0.004526	-0.731019	0.446485	0.5160060000000001	0.495604	0.289247	-0.528474	0.822939	0.208537	-0.12720399999999998	-0.319626	0.938967	0.839366	0.469692	0.273595	5.29618e+16	-1.40866e+17	4.077066687972323
212	1.51999998	0	-1	354	2321180000000.0	31599754	47668.08785628	51458.39840334	51196.82662606	-172.99	109.61	128.29	332.79999999999995	17.72	0.12779000000000001	0.02005	3.48222	448.59	388.81811899999997	418.08	0.006147	0.008531	-0.9203	-0.07869	-0.3832	0.9437409999999999	0.749938	-0.38604	0.694858	0.60675	0.143871	-0.604337	0.7836310000000001	0.9111940000000001	0.389807	0.133328	165.67	42	0.9998799999999999	2.0286e+17	-3.71833e+17	-1.48905e+16	3553910.0	30.6408	-177.48	2.86	170.91	47.668076	51.458383000000005	51.196826	47667.535	51459.293	51193.507000000005	7498473	176508000000.0	0.043483999999999995	0.009777	-0.792122	-0.41918599999999995	-0.44365	0.855498	0.791607	-0.348503	0.578372	0.737585	-0.348666	0.650453	-0.674791	0.8700450000000001	0.49233699999999997	0.025026	1.16158e+16	-1.60508e+16	7430720	158407000000.0	0.0045130000000000005	0.004492	-0.722724	0.450151	0.524437	0.503886	0.294736	-0.536764	0.810462	0.23459899999999997	-0.125202	-0.35148	0.9277860000000001	0.834391	0.46863	0.290133	5.23027e+16	-1.39203e+17	4.066273782550703
211	1.53012049	0	-1	387	2314880000000.0	31476716	47675.97426055	51453.68652973	51191.12182552	-172.86	108.97	128.04	332.59	18.26	0.1035	0.02543	3.546	445.26	389.190427	417.64	0.006686	0.009247	-0.9192	-0.09081	-0.3833	0.938419	0.7499899999999999	-0.38345300000000004	0.66727	0.638525	0.156334	-0.6345	0.756947	0.910233	0.390077	0.138984	165.8	42	0.999883	2.0188e+17	-3.6957e+17	-1.49704e+16	3470360.0	29.8215	-188.17	50.67	152.39	47.67597	51.453703999999995	51.191103000000005	47675.380999999994	51454.328	51187.685	7440891	175145000000.0	0.043573	0.009744	-0.793514	-0.41956800000000005	-0.44079300000000005	0.853849	0.7923319999999999	-0.351937	0.5694100000000001	0.742908	-0.364331	0.647763	-0.669079	0.862208	0.506138	0.020518	1.15708e+16	-1.59541e+16	7401533	157799000000.0	0.004509	0.0044670000000000005	-0.715644	0.450092	0.534108	0.5104350000000001	0.30095900000000003	-0.54442	0.797383	0.260358	-0.12176300000000001	-0.382226	0.916011	0.8299280000000001	0.46699300000000005	0.305184	5.13614e+16	-1.37365e+17	4.055487936180502
