#snum	redshift	ID	hostHalo	numSubStruct	Mvir	npart	Xc	Yc	Zc	VXc	VYc	VZc	Rvir	Rmax	r2	mbp_offset	com_offset	Vmax	v_esc	sigV	lambda	lambdaE	Lx	Ly	Lz	b	c	Eax	Eay	Eaz	Ebx	Eby	Ebz	Ecx	Ecy	Ecz	ovdens	nbins	fMhires	Ekin	Epot	SurfP	Phi0	cNFW	mbp_Vx	mbp_Vy	mbp_Vz	mbp_x	mbp_y	mbp_z	com_x	com_y	com_z	n_gas	M_gas	lambda_gas	lambdaE_gas	Lx_gas	Ly_gas	Lz_gas	b_gas	c_gas	Eax_gas	Eay_gas	Eaz_gas	Ebx_gas	Eby_gas	Ebz_gas	Ecx_gas	Ecy_gas	Ecz_gas	Ekin_gas	Epot_gas	n_star	M_star	lambda_star	lambdaE_star	Lx_star	Ly_star	Lz_star	b_star	c_star	Eax_star	Eay_star	Eaz_star	Ebx_star	Eby_star	Ebz_star	Ecx_star	Ecy_star	Ecz_star	Ekin_star	Epot_star	Rstar0.5	Rstar0.75	Rstar0.9	Rstar0.95	Rstar0.99	cAnalytic
480	0.21470021	0	-1	707	6.1317e+11	34006137	57255.6733668	58399.8086491	60947.5134897	-64.69	-11.8	94.59	184.79	19.62	0.02739	0.01836	9.25412	185.14	186.194505	171.59	0.02255	0.026278	0.6081	-0.4638	-0.6443	0.982889	0.864914	-0.319175	0.94694	0.037841	0.242743	0.043091	0.969133	0.91608	0.318509	-0.243616	120.26	43	1.0	9.02704e+15	-1.62439e+16	-7.82484e+14	227609.0	18.515	-123.55	-247.37	117.43	57.255655	58.399808	60.947513	57251.269	58404.689	60941.0	5012559	28826900000.0	0.012232	0.003728	-0.000147	-0.850975	-0.525207	0.949145	0.822355	-0.243654	0.936593	0.251845	0.384753	-0.145019	0.911556	0.89028	0.319002	-0.325023	4.13345e+14	-9.0711e+14	8132476	32539500000.0	0.008612	0.004868	-0.585062	-0.114431	-0.802875	0.664147	0.387546	-0.234381	0.972071	-0.011973	-0.123571	-0.017574	0.99218	0.964259	0.234027	0.124239	5.79877e+14	-2.27831e+15	3.37298202595	6.06632741301	10.4346989145	14.0351348818	21.3647810669	9.36191313925
479	0.21705429	0	-1	720	6.12382e+11	33960861	57257.2903042	58399.904905	60945.5942551	-64.68	-11.84	94.57	184.82	19.76	0.04708	0.02729	9.48143	184.88	186.24187	171.48	0.022783	0.026502	0.6068	-0.4608	-0.6477	0.985398	0.862944	-0.269871	0.942353	0.197838	0.297362	-0.113855	0.947952	0.915831	0.314654	-0.249494	120.44	43	1.0	9.00341e+15	-1.61891e+16	-7.78779e+14	227149.0	18.4031	-69.49	-172.46	332.17	57.257279	58.399917	60.945616	57252.656	58404.904	60939.004	5011733	28815000000.0	0.01207	0.003641	-0.030761	-0.838329	-0.544295	0.948909	0.821534	-0.223783	0.930965	0.288487	0.398998	-0.182546	0.898597	0.889225	0.316197	-0.330603	4.19002e+14	-9.02344e+14	8114351	32459300000.0	0.008626	0.004863	-0.570774	-0.123172	-0.811816	0.676318	0.38354	-0.23614	0.971717	0.001897	-0.073244	-0.019746	0.997119	0.968955	0.235321	0.075835	5.85647e+14	-2.27328e+15	3.35985239755	6.02432453777	10.5342892679	14.0569108387	21.2486284875	9.34508131374
478	0.2194175	0	-1	695	6.11849e+11	33925849	57258.9693939	58400.2384017	60943.7230591	-64.67	-11.89	94.53	184.87	19.71	0.01272	0.01272	9.64397	184.89	186.315344	171.22	0.02288	0.026568	0.6068	-0.4555	-0.6514	0.986129	0.860262	-0.209565	0.907699	0.363545	0.350123	-0.277488	0.894659	0.91296	0.314775	-0.259654	120.62	43	1.0	8.96853e+15	-1.61277e+16	-7.799e+14	224377.0	18.3815	24.93	200.39	126.11	57.258966	58.400227	60.943727	57254.06	58405.159	60937.038	5008952	28787800000.0	0.011821	0.003521	-0.063432	-0.826269	-0.559692	0.948568	0.821157	-0.202326	0.922672	0.328238	0.413734	-0.223257	0.882599	0.887631	0.314376	-0.33657	4.3089e+14	-9.01878e+14	8098918	32397700000.0	0.008661	0.004871	-0.561988	-0.131737	-0.816587	0.690617	0.381085	-0.238645	0.970925	0.0188	-0.026724	-0.025918	0.999307	0.970739	0.237977	0.032132	5.77288e+14	-2.25659e+15	3.387660652	6.0805794789	10.5712978129	14.0299829192	21.3229550355	9.32781171112
477	0.2217899	0	-1	692	6.11458e+11	33897469	57260.6107079	58400.7559376	60941.9299623	-64.66	-11.88	94.49	184.94	19.8	0.03614	0.03614	9.74978	184.61	186.403846	170.79	0.02293	0.026583	0.6059	-0.4519	-0.6547	0.985472	0.856947	-0.140253	0.847196	0.512433	0.391503	-0.427918	0.814624	0.909426	0.314872	-0.271663	120.8	43	1.0	8.91797e+15	-1.60565e+16	-7.83334e+14	222468.0	18.2509	-91.48	-320.0	-57.44	57.260636	58.400739	60.941949	57255.47	58405.436	60935.094	5010460	28783500000.0	0.011522	0.003408	-0.095248	-0.815555	-0.570787	0.947964	0.82124	-0.178121	0.911571	0.370555	0.427647	-0.267442	0.863477	0.886223	0.31227	-0.342194	4.33734e+14	-8.98473e+14	8080894	32325700000.0	0.008695	0.004874	-0.557988	-0.143091	-0.81742	0.706331	0.380939	-0.239089	0.970277	0.037413	0.016994	-0.034343	0.999266	0.970849	0.239549	-0.008278	5.64969e+14	-2.23381e+15	3.45507926937	6.19607385199	10.491574624	13.9655285949	21.5269666589	9.31029335582
476	0.2241715	0	-1	717	6.11116e+11	33872069	57262.035134	58401.2173142	60940.3171159	-64.64	-11.85	94.47	185.01	19.68	0.0326	0.02453	9.89071	184.7	186.49764	170.31	0.022998	0.026625	0.605	-0.4501	-0.6568	0.983543	0.853054	-0.073854	0.775517	0.626991	0.415224	-0.547709	0.726364	0.906716	0.313987	-0.281563	120.98	43	1.0	8.86302e+15	-1.59851e+16	-7.88461e+14	217307.0	18.2494	-252.46	16.88	199.52	57.262044	58.401206	60.940297	57256.85	58405.702	60933.188	5018777	28817400000.0	0.011286	0.003338	-0.123711	-0.801737	-0.584733	0.947133	0.821625	-0.152363	0.899174	0.410208	0.438502	-0.310462	0.843404	0.885721	0.308381	-0.346986	4.29611e+14	-8.94431e+14	8057534	32223500000.0	0.008709	0.004864	-0.554518	-0.162016	-0.816248	0.722244	0.381114	-0.235652	0.970165	0.056988	0.058498	-0.044373	0.997301	0.970075	0.23835	-0.046296	5.48991e+14	-2.20627e+15	3.49252899444	6.29237038752	10.3583710239	13.8942022085	21.7981541554	9.29268177167
475	0.2265625	0	-1	692	6.10748e+11	33846672	57263.4968195	58401.5491802	60938.5666197	-64.64	-11.85	94.42	185.08	19.42	0.0638	0.02446	10.02745	184.9	186.588819	170.15	0.023132	0.026764	0.6052	-0.447	-0.6587	0.980387	0.848847	-0.023041	0.717353	0.696329	-0.429151	0.621979	-0.654959	0.902939	0.313921	-0.293522	121.16	43	1.0	8.84125e+15	-1.59571e+16	-7.93099e+14	218015.0	18.2897	138.89	-375.85	100.56	57.26348	58.401558	60.938582	57258.243	58405.941	60931.241	5028469	28857800000.0	0.011056	0.003287	-0.137718	-0.784378	-0.604802	0.945525	0.82195	-0.127343	0.886422	0.445017	0.448753	-0.348632	0.822847	0.884537	0.304486	-0.353388	4.30856e+14	-9.00616e+14	8034086	32123000000.0	0.008727	0.004868	-0.549247	-0.178134	-0.816453	0.737517	0.380239	-0.230807	0.969537	0.082018	0.100979	-0.05997	0.993079	0.967746	0.237491	-0.084061	5.47861e+14	-2.20221e+15	3.52695406549	6.30755939309	10.1491128502	13.9818233219	21.9661679507	9.27510040709
474	0.22896279	0	-1	682	6.10374e+11	33820883	57265.0342853	58401.9602613	60936.8141555	-64.62	-11.89	94.38	185.14	19.69	0.02758	0.02751	10.16627	184.3	186.67995	170.18	0.023257	0.0269	0.605	-0.4438	-0.6611	0.976561	0.84444	0.016987	0.674429	0.738144	-0.439093	0.668284	-0.600494	0.898281	0.313914	-0.307489	121.34	43	1.0	8.83886e+15	-1.59529e+16	-8.05047e+14	223425.0	18.0405	-231.0	147.36	172.57	57.265045	58.401984	60.936805	57259.646	58406.195	60929.305	5038638	28905600000.0	0.01083	0.003255	-0.14853	-0.768138	-0.622818	0.943274	0.822009	-0.103024	0.87262	0.47741	0.459005	-0.384097	0.801114	0.88244	0.301667	-0.360966	4.30821e+14	-9.11027e+14	8010000	32015300000.0	0.008739	0.004866	-0.548096	-0.190034	-0.814542	0.751996	0.379773	-0.225182	0.967786	0.112617	0.142661	-0.081589	0.986403	0.963816	0.238186	-0.119693	5.6479e+14	-2.21344e+15	3.51476752897	6.16086315656	10.1140787082	14.1472520267	22.1520182582	9.25751742296
473	0.23137251	0	-1	684	6.10164e+11	33802752	57266.6180941	58402.7102614	60935.2595025	-64.59	-11.88	94.35	185.23	20.46	0.04956	0.02355	10.34043	183.11	186.788426	170.24	0.023276	0.026909	0.6029	-0.4441	-0.6628	0.971886	0.839706	0.052145	0.639714	0.766842	-0.446141	0.70192	-0.555218	0.893442	0.313168	-0.322004	121.53	43	1.0	8.84227e+15	-1.59551e+16	-8.13466e+14	220341.0	17.5853	-246.93	-250.57	-34.22	57.266628	58.402691	60.93525	57261.069	58406.527	60927.413	5045829	28927300000.0	0.010603	0.00318	-0.174554	-0.76159	-0.624108	0.940347	0.821895	-0.079627	0.858366	0.50682	0.468058	-0.416705	0.779281	0.880103	0.299273	-0.368584	4.45443e+14	-9.24086e+14	7990582	31939900000.0	0.008698	0.004839	-0.545567	-0.200651	-0.813693	0.768613	0.381507	-0.216328	0.964915	0.148801	0.184248	-0.109324	0.976781	0.958778	0.238721	-0.154134	5.78054e+14	-2.22499e+15	3.35066140117	5.9179284652	10.2823256596	14.2927265825	22.2987475023	9.23965191026
472	0.23379169	0	-1	690	6.09872e+11	33783116	57267.7835636	58403.2422371	60933.9690235	-64.57	-11.84	94.39	185.3	20.3	0.04084	0.02971	10.57918	183.14	186.888514	169.91	0.023392	0.027057	0.6011	-0.4488	-0.6612	0.96692	0.834747	0.079382	0.607961	0.789988	-0.446901	0.730091	-0.516959	0.891054	0.312009	-0.329655	121.71	43	1.0	8.80366e+15	-1.59283e+16	-8.16969e+14	221459.0	17.5585	-450.43	-129.18	300.11	57.267775	58.403259	60.933946	57262.442	58406.829	60925.571	5068916	29038700000.0	0.010512	0.003182	-0.201599	-0.75736	-0.621099	0.937581	0.822098	-0.055093	0.84355	0.534217	0.471346	-0.449691	0.75869	0.880226	0.293599	-0.37283	4.55909e+14	-9.43848e+14	7957663	31795400000.0	0.008595	0.004779	-0.541445	-0.212597	-0.813413	0.784233	0.383796	-0.200943	0.96148	0.18756	0.218099	-0.142749	0.96543	0.955015	0.234903	-0.181013	5.75484e+14	-2.22185e+15	3.33772345325	5.93085727471	10.5073029315	14.4217053634	22.4494900532	9.22191051406
471	0.23622049	0	-1	698	6.09562e+11	33763082	57269.0727517	58403.4557499	60932.3351363	-64.57	-11.82	94.41	185.38	19.96	0.05429	0.01987	10.7653	183.39	186.987191	169.13	0.023577	0.027245	0.6011	-0.4492	-0.661	0.962567	0.830577	0.09992	0.590797	0.800609	-0.4498	0.744545	-0.493288	0.887522	0.310824	-0.340136	121.89	43	1.0	8.71853e+15	-1.58335e+16	-8.23015e+14	223374.0	17.6137	-497.71	-82.86	111.47	57.269057	58.403468	60.932336	57263.832	58407.048	60923.645	5095611	29183800000.0	0.01042	0.003193	-0.209986	-0.740614	-0.638276	0.934525	0.822596	-0.033054	0.830463	0.556093	0.475	-0.47649	0.739819	0.879365	0.288598	-0.378719	4.42148e+14	-9.42398e+14	7921341	31615100000.0	0.008596	0.004758	-0.540977	-0.222657	-0.811029	0.792479	0.385399	-0.18325	0.956424	0.227316	0.251161	-0.178009	0.951436	0.950441	0.231444	-0.207596	5.53608e+14	-2.18601e+15	3.40992932545	6.14301364155	10.7123245916	14.5244221649	22.5733617994	9.20418673967
470	0.2386588	0	-1	682	6.09241e+11	33740701	57270.5718644	58403.766044	60930.5627856	-64.53	-11.79	94.41	185.45	19.7	0.06687	0.04286	10.93137	183.68	187.086187	168.41	0.023739	0.027366	0.6004	-0.4468	-0.6632	0.958214	0.826767	0.119707	0.579297	0.806278	-0.455599	0.753611	-0.473814	0.8821	0.310621	-0.35414	122.07	43	1.0	8.63928e+15	-1.57235e+16	-8.26514e+14	217065.0	17.6831	-87.82	-138.13	-5.85	57.270591	58.4038	60.930544	57265.261	58407.293	60921.683	5107379	29237600000.0	0.01027	0.003146	-0.217039	-0.731838	-0.645993	0.930547	0.822773	-0.013939	0.819999	0.572195	0.481072	-0.496167	0.722765	0.87657	0.285341	-0.387562	4.20313e+14	-9.20674e+14	7897122	31503400000.0	0.008608	0.004736	-0.537893	-0.22553	-0.812285	0.800171	0.385972	-0.162743	0.948117	0.273109	0.286841	-0.21938	0.93252	0.944053	0.2301	-0.236256	5.36196e+14	-2.14989e+15	3.4217774176	6.43001966607	10.7931371911	14.5237969915	22.570269252	9.18647034894
469	0.2411067	0	-1	673	6.08943e+11	33720811	57271.9497991	58404.0354393	60928.7263496	-64.5	-11.77	94.41	185.52	19.86	0.03837	0.02522	11.01217	183.42	187.187434	167.99	0.0239	0.027502	0.6007	-0.4447	-0.6644	0.954094	0.823268	0.136098	0.573973	0.807485	-0.461103	0.758103	-0.461155	0.876848	0.309571	-0.367837	122.25	43	1.0	8.59196e+15	-1.56552e+16	-8.31781e+14	219196.0	17.5555	105.58	68.68	227.79	57.271926	58.404033	60.928718	57266.666	58407.528	60919.718	5115899	29270700000.0	0.010115	0.00309	-0.224271	-0.723079	-0.653344	0.926084	0.822797	0.004197	0.810246	0.586075	0.4868	-0.513603	0.706568	0.873503	0.282336	-0.396583	4.13849e+14	-9.11492e+14	7878275	31424900000.0	0.008654	0.004748	-0.533033	-0.231524	-0.813802	0.805658	0.385679	-0.139182	0.936594	0.321591	0.319251	-0.264974	0.909872	0.937394	0.229306	-0.262129	5.25657e+14	-2.13107e+15	3.5441720422	6.51595925327	10.751569176	14.4900252786	22.5949057052	9.16870551529
468	0.2435644	0	-1	663	6.08695e+11	33703822	57273.4296715	58404.2955171	60926.7635894	-64.43	-11.78	94.35	185.6	19.75	0.06482	0.03311	11.04473	183.46	187.294326	167.78	0.024048	0.027606	0.6017	-0.4388	-0.6674	0.950416	0.820147	0.150226	0.576847	0.802919	-0.468144	0.756821	-0.456139	0.870789	0.307358	-0.383742	122.44	43	1.0	8.56709e+15	-1.56016e+16	-8.4206e+14	217267.0	17.5339	78.69	-285.16	26.48	57.273401	58.404308	60.926773	57268.099	58407.772	60917.737	5126024	29314800000.0	0.009969	0.003024	-0.23346	-0.704833	-0.669856	0.92131	0.823087	0.019775	0.802451	0.59639	0.495253	-0.526043	0.691378	0.868524	0.281692	-0.407819	4.10652e+14	-9.01687e+14	7859142	31344100000.0	0.008707	0.004753	-0.529601	-0.239019	-0.813875	0.808295	0.384987	-0.113791	0.922903	0.367834	0.350242	-0.309205	0.884151	0.929721	0.229439	-0.288055	5.20969e+14	-2.11195e+15	3.61492043563	6.39356149395	10.6188381899	14.4790213499	22.6469939903	9.15084727065
467	0.2460317	0	-1	698	6.08489e+11	33687180	57274.9334696	58404.5631134	60924.804554	-64.37	-11.78	94.31	185.69	19.76	0.04023	0.02369	11.07962	183.28	187.40683	167.95	0.024271	0.02782	0.6029	-0.4296	-0.6723	0.947598	0.817679	0.164467	0.587035	0.792679	-0.4739	0.751824	-0.458454	0.865084	0.30025	-0.401846	122.62	43	1.0	8.58198e+15	-1.56014e+16	-8.45723e+14	214456.0	17.4324	52.33	-163.24	230.51	57.274917	58.404549	60.924814	57269.546	58408.07	60915.781	5135330	29341700000.0	0.009811	0.002951	-0.246851	-0.683434	-0.68701	0.916493	0.823687	0.033381	0.796803	0.603316	0.503574	-0.534837	0.6785	0.863307	0.281166	-0.419103	4.24304e+14	-9.07764e+14	7838995	31264800000.0	0.008738	0.004761	-0.526869	-0.252731	-0.811502	0.809389	0.384014	-0.08546	0.907478	0.411315	0.37893	-0.3522	0.855785	0.921471	0.228994	-0.313772	5.30632e+14	-2.1169e+15	3.52984885014	6.1815742304	10.5612311651	14.4954556895	22.7266884408	9.13291115846
466	0.2485089	0	-1	685	6.08261e+11	33671838	57276.4550516	58404.8404991	60922.7719693	-64.31	-11.76	94.25	185.77	20.5	0.0295	0.02111	11.05462	182.22	187.517068	168.29	0.024397	0.027967	0.6035	-0.4229	-0.676	0.944067	0.814858	0.180441	0.588549	0.788068	-0.482727	0.751078	-0.450395	0.856981	0.299152	-0.419634	122.8	43	1.0	8.61353e+15	-1.56399e+16	-8.52443e+14	217810.0	17.0272	-151.78	-218.41	72.13	57.276437	58.404849	60.922778	57271.001	58408.322	60913.809	5150956	29399700000.0	0.009743	0.002924	-0.261602	-0.659785	-0.704449	0.911524	0.824371	0.046548	0.79256	0.608015	0.513631	-0.541036	0.66593	0.856748	0.281297	-0.432268	4.50944e+14	-9.32375e+14	7815516	31176600000.0	0.00876	0.004777	-0.526723	-0.263312	-0.808227	0.808136	0.382696	-0.054495	0.889896	0.452897	0.405886	-0.394665	0.824315	0.912298	0.228745	-0.339689	5.51118e+14	-2.14108e+15	3.41355763869	6.13465801399	10.5458640587	14.5157424877	22.7697670258	9.11500019879
465	0.25099599	0	-1	669	6.08154e+11	33662737	57278.1287957	58405.2434117	60920.7684102	-64.28	-11.74	94.18	185.86	19.98	0.04926	0.03345	11.0933	182.78	187.639534	167.99	0.024445	0.028017	0.6031	-0.4191	-0.6787	0.940075	0.81212	0.19686	0.588104	0.784461	-0.491345	0.751568	-0.440142	0.848426	0.298794	-0.436916	122.99	43	1.0	8.58119e+15	-1.56129e+16	-8.58102e+14	221534.0	17.1809	-64.23	207.53	59.1	57.278131	58.405211	60.920777	57272.484	58408.589	60911.824	5183807	29570800000.0	0.009778	0.00296	-0.289444	-0.637934	-0.713626	0.906098	0.824847	0.057261	0.791862	0.60801	0.526423	-0.541415	0.655552	0.848292	0.282533	-0.447857	4.58905e+14	-9.49519e+14	7777135	30993200000.0	0.008745	0.004753	-0.526772	-0.270459	-0.805831	0.805507	0.381161	-0.020787	0.868993	0.494387	0.43147	-0.438277	0.788509	0.901888	0.229704	-0.365834	5.42072e+14	-2.12358e+15	3.43704731335	6.22935961203	10.5297022161	14.5688102758	22.7956300901	9.0968822524
464	0.25349301	0	-1	685	6.08087e+11	33658189	57279.6178708	58405.9252675	60918.8657463	-64.28	-11.62	94.14	185.96	20.44	0.09423	0.01427	11.0557	182.16	187.76649	167.34	0.024302	0.027819	0.6007	-0.4198	-0.6804	0.934875	0.809008	0.208732	0.593151	0.777562	-0.499593	0.748177	-0.436622	0.840736	0.297327	-0.452503	123.17	43	1.0	8.51405e+15	-1.55375e+16	-8.66843e+14	218270.0	16.9228	165.77	73.21	88.0	57.279623	58.405912	60.918867	57273.944	58408.922	60909.863	5216243	29739100000.0	0.009818	0.002995	-0.337167	-0.630548	-0.69909	0.89969	0.824708	0.068366	0.792505	0.606021	0.538641	-0.540621	0.646216	0.839757	0.282249	-0.463836	4.38497e+14	-9.37239e+14	7742987	30832600000.0	0.008611	0.004655	-0.524432	-0.272068	-0.806815	0.799148	0.378863	0.014519	0.84547	0.533826	0.452174	-0.481724	0.750653	0.891812	0.230483	-0.389294	5.24539e+14	-2.09091e+15	3.54722915475	6.3001865642	10.5408422727	14.6435283754	22.5946940147	9.07869024987
463	0.25600001	0	-1	695	6.07575e+11	33635572	57281.0679766	58406.4695451	60917.0441062	-64.38	-11.6	94.07	186.01	21.33	0.08776	0.01541	11.02799	181.22	187.848391	166.74	0.024023	0.027456	0.5977	-0.4159	-0.6854	0.930438	0.80707	0.216293	0.598544	0.771338	-0.506395	0.744238	-0.435515	0.834734	0.296403	-0.464074	123.35	43	1.0	8.44565e+15	-1.54465e+16	-8.72526e+14	213268.0	16.5736	19.55	-156.04	323.57	57.281073	58.40648	60.917034	57275.458	58409.235	60907.961	5241219	29871000000.0	0.009981	0.003072	-0.387577	-0.617723	-0.684253	0.89366	0.824512	0.078231	0.792929	0.604271	0.552371	-0.53906	0.635846	0.829919	0.284039	-0.480162	4.05952e+14	-9.13586e+14	7714511	30694500000.0	0.008514	0.004574	-0.515642	-0.268891	-0.813518	0.791679	0.376733	0.047647	0.823013	0.566021	0.468331	-0.518925	0.715111	0.882268	0.231012	-0.410167	5.12521e+14	-2.0591e+15	3.56021906967	6.36678330047	10.6896864011	14.6621913208	22.1914763444	9.06121066205
462	0.258517	0	-1	687	6.07121e+11	33614801	57282.5673113	58406.8761417	60915.059623	-64.44	-11.64	94.01	186.07	21.05	0.04107	0.01869	10.95961	181.74	187.937315	166.47	0.023859	0.02722	0.5957	-0.41	-0.6907	0.926753	0.805299	0.224441	0.603987	0.764739	-0.515015	0.739729	-0.433084	0.827276	0.29665	-0.477088	123.54	43	1.0	8.41255e+15	-1.53902e+16	-8.83371e+14	210448.0	16.722	-28.38	81.53	208.82	57.282582	58.406884	60.915068	57276.966	58409.513	60906.016	5254396	29927300000.0	0.01006	0.003076	-0.434182	-0.59452	-0.67678	0.88791	0.824684	0.086744	0.794288	0.601317	0.571863	-0.533943	0.622798	0.81575	0.289847	-0.50054	3.99368e+14	-9.00484e+14	7697255	30626300000.0	0.008471	0.004535	-0.506939	-0.26843	-0.81912	0.782738	0.37442	0.078975	0.801698	0.592489	0.482962	-0.550707	0.680787	0.872073	0.232384	-0.430681	5.07093e+14	-2.04388e+15	3.49686793823	6.484825641	10.8905921088	14.7248880987	21.8029887855	9.04362662927
461	0.2610442	0	-1	683	6.07118e+11	33610654	57283.9724549	58407.4673846	60913.1812066	-64.44	-11.66	93.94	186.17	20.6	0.05258	0.01763	10.92991	182.41	188.066099	166.43	0.023752	0.027048	0.5938	-0.4082	-0.6934	0.921855	0.802456	0.234797	0.608331	0.758158	-0.52396	0.736159	-0.428412	0.818741	0.296654	-0.491589	123.72	43	1.0	8.40687e+15	-1.53675e+16	-9.04606e+14	212677.0	16.9086	51.06	178.08	76.91	57.28398	58.407456	60.913193	57278.434	58409.84	60904.062	5269556	29990400000.0	0.010015	0.003018	-0.485678	-0.561145	-0.670249	0.881948	0.824946	0.095096	0.796496	0.597118	0.593237	-0.527031	0.608529	0.799391	0.296364	-0.52263	4.1354e+14	-9.01129e+14	7680853	30567100000.0	0.008422	0.004506	-0.502388	-0.272723	-0.820505	0.771992	0.373224	0.110785	0.779645	0.616344	0.494109	-0.581294	0.646493	0.862312	0.232919	-0.449629	5.04458e+14	-2.04062e+15	3.57968423617	6.55839081981	11.0624271831	14.7638001452	21.6023354015	9.02541563239
460	0.26358151	0	-1	698	6.07118e+11	33612224	57285.2235326	58407.8891317	60911.4888142	-64.43	-11.64	93.9	186.28	20.49	0.03544	0.03544	10.97751	182.63	188.210394	166.19	0.023641	0.026864	0.5915	-0.407	-0.6961	0.917278	0.799458	0.247955	0.60612	0.755736	-0.529478	0.738064	-0.418227	0.811278	0.296444	-0.503934	123.91	43	1.0	8.3842e+15	-1.53264e+16	-9.24002e+14	213684.0	16.9362	-113.12	-12.24	201.31	57.285214	58.407878	60.911457	57279.888	58410.13	60902.16	5290965	30084700000.0	0.009939	0.002987	-0.54177	-0.514202	-0.664893	0.876728	0.825803	0.104712	0.79749	0.594176	0.61498	-0.521456	0.591509	0.781559	0.303469	-0.545043	4.12456e+14	-8.98091e+14	7658460	30474900000.0	0.008397	0.004473	-0.496231	-0.279657	-0.821916	0.761161	0.371459	0.140641	0.759541	0.635073	0.501103	-0.60783	0.615986	0.853883	0.231604	-0.466095	4.95352e+14	-2.02107e+15	3.67620838602	6.55563470407	11.1927527377	14.7519147916	21.6701931204	9.00696631527
459	0.26612899	0	-1	676	6.07101e+11	33607893	57286.2330649	58408.024485	60909.7336089	-64.48	-11.61	93.91	186.37	19.87	0.04704	0.02627	10.9873	183.43	188.333237	166.15	0.023654	0.026823	0.5911	-0.4072	-0.6963	0.913525	0.797432	0.257128	0.607599	0.751471	-0.53536	0.736947	-0.412673	0.804533	0.296198	-0.514774	124.09	43	1.0	8.37835e+15	-1.52995e+16	-9.40235e+14	207714.0	17.1712	8.99	178.09	-83.28	57.286249	58.408017	60.909714	57281.296	58410.343	60900.196	5316861	30202100000.0	0.010054	0.002995	-0.570933	-0.47534	-0.669393	0.872018	0.826766	0.11591	0.797473	0.592116	0.636517	-0.517277	0.572076	0.762503	0.310583	-0.567563	4.19293e+14	-8.96952e+14	7634240	30375600000.0	0.008351	0.004432	-0.485971	-0.290683	-0.824218	0.750069	0.369726	0.167579	0.740983	0.650278	0.505527	-0.630872	0.588594	0.846381	0.230096	-0.480308	4.92061e+14	-2.00807e+15	3.61000308843	6.51497043112	11.1910061835	14.774844894	21.9785568964	8.98884966719
458	0.26868689	0	-1	693	6.07101e+11	33600530	57287.5191765	58407.8332879	60907.6083732	-64.51	-11.73	93.87	186.45	20.02	0.03757	0.03758	10.91857	183.22	188.450011	166.38	0.02382	0.027016	0.5932	-0.4025	-0.6972	0.910998	0.796026	0.26936	0.608348	0.746564	-0.543537	0.735978	-0.403613	0.794992	0.297068	-0.528903	124.28	43	1.0	8.39858e+15	-1.53282e+16	-9.68601e+14	210145.0	17.0586	-95.37	-201.2	210.94	57.287535	58.407867	60.907609	57282.751	58410.453	60898.142	5344124	30330400000.0	0.01017	0.003031	-0.58216	-0.440049	-0.683701	0.868426	0.828115	0.127298	0.79725	0.590074	0.671767	-0.506995	0.540079	0.729743	0.327641	-0.600106	4.34731e+14	-9.13293e+14	7608010	30265100000.0	0.008294	0.004404	-0.47071	-0.298641	-0.830208	0.739999	0.369055	0.191773	0.726837	0.659493	0.513096	-0.64707	0.563944	0.836634	0.230234	-0.497028	5.01802e+14	-2.02096e+15	3.52103100152	6.49443278746	11.0515666099	14.7674198219	22.2870564212	8.97082485963
457	0.27125511	0	-1	705	6.07101e+11	33596969	57289.1801149	58407.7443047	60905.2455144	-64.45	-11.82	93.75	186.54	20.8	0.03559	0.02817	10.80284	182.12	188.578362	166.49	0.023887	0.027109	0.5945	-0.3943	-0.7008	0.909078	0.794485	0.282265	0.611281	0.739366	-0.55564	0.732444	-0.393434	0.782043	0.299768	-0.546396	124.47	43	1.0	8.40776e+15	-1.53545e+16	-9.93367e+14	214522.0	16.64	36.48	-245.91	-34.91	57.289173	58.407721	60.905231	57284.27	58410.573	60896.048	5372002	30458500000.0	0.010259	0.003091	-0.596255	-0.400086	-0.695996	0.865092	0.829089	0.1369	0.797672	0.587349	0.723196	-0.485676	0.491027	0.676939	0.357546	-0.643362	4.38428e+14	-9.28058e+14	7580821	30155500000.0	0.008272	0.004395	-0.461056	-0.296467	-0.836382	0.729704	0.367919	0.216365	0.713983	0.665894	-0.523972	0.660421	-0.537864	0.823796	0.232534	-0.516999	5.09596e+14	-2.0319e+15	3.54845162537	6.49526334282	10.8137529362	14.81251083	22.7183688622	8.9526154528
