#snum	redshift	ID	hostHalo	numSubStruct	Mvir	npart	Xc	Yc	Zc	VXc	VYc	VZc	Rvir	Rmax	r2	mbp_offset	com_offset	Vmax	v_esc	sigV	lambda	lambdaE	Lx	Ly	Lz	b	c	Eax	Eay	Eaz	Ebx	Eby	Ebz	Ecx	Ecy	Ecz	ovdens	nbins	fMhires	Ekin	Epot	SurfP	Phi0	cNFW	mbp_Vx	mbp_Vy	mbp_Vz	mbp_x	mbp_y	mbp_z	com_x	com_y	com_z	n_gas	M_gas	lambda_gas	lambdaE_gas	Lx_gas	Ly_gas	Lz_gas	b_gas	c_gas	Eax_gas	Eay_gas	Eaz_gas	Ebx_gas	Eby_gas	Ebz_gas	Ecx_gas	Ecy_gas	Ecz_gas	Ekin_gas	Epot_gas	n_star	M_star	lambda_star	lambdaE_star	Lx_star	Ly_star	Lz_star	b_star	c_star	Eax_star	Eay_star	Eaz_star	Ebx_star	Eby_star	Ebz_star	Ecx_star	Ecy_star	Ecz_star	Ekin_star	Epot_star	Rstar0.5	Rstar0.75	Rstar0.9	Rstar0.95	Rstar0.99	cAnalytic	sRstar0.5
600	0.0	0	-1	172	1.29243e+11	6353492	27114.0562215	28585.4513849	31428.7908106	-88.66	-21.99	102.46	102.74	14.23	1.08374	0.04263	1.9571	99.56	104.021348	93.16	0.025408	0.029988	0.5077	0.1651	-0.8456	0.925056	0.907988	0.839163	-0.156056	0.521011	0.319682	0.916529	-0.240369	-0.440011	0.368266	0.819006	102.5	38	1.0	5.60829e+14	-1.04781e+15	-3.75227e+13	43566.4	16.0923	-136.61	41.98	232.21	27.114086	28.585426	31.428808	27114.728	28586.012	31430.541	1053485	5739420000.0	0.043559	0.013404	0.474099	0.119746	-0.872291	0.942235	0.916567	0.589316	0.766996	0.253821	-0.117601	-0.229387	0.966205	0.799298	-0.599249	-0.044981	2.84683e+13	-6.15731e+13	735031	2753810000.0	0.016175	0.005476	0.177114	-0.061671	-0.982256	0.911294	0.502389	0.968235	-0.105394	0.226745	0.108592	0.994085	-0.001639	-0.225231	0.026209	0.973953	9.78975e+12	-4.98657e+13	2.79110386816	4.42862544789	6.23189529862	7.82373032638	12.0113488467	13.306094846	2.79110386816
599	0.0001593	0	-1	174	1.29238e+11	6353309	27114.2123519	28585.5017156	31428.630239	-88.66	-21.99	102.47	102.75	14.59	0.95802	0.01207	1.9484	99.37	104.025356	93.16	0.025413	0.029995	0.5078	0.1649	-0.8456	0.925053	0.908063	0.838977	-0.156596	0.521148	0.321235	0.915547	-0.242038	-0.439233	0.370475	0.818427	102.52	38	1.0	5.60831e+14	-1.04789e+15	-3.74887e+13	43599.1	15.9744	-70.75	-0.67	190.29	27.11422	28.585508	31.428637	27114.872	28586.049	31430.38	1053580	5739770000.0	0.04356	0.013394	0.473755	0.119888	-0.872458	0.942291	0.916964	0.588945	0.76731	0.25373	-0.121448	-0.226362	0.966442	0.798996	-0.599996	-0.040127	2.85348e+13	-6.15916e+13	734934	2753450000.0	0.016169	0.005475	0.177101	-0.061613	-0.982262	0.911053	0.502366	0.968596	-0.101761	0.226862	0.105058	0.994463	-0.00247	-0.225355	0.026226	0.973924	9.78903e+12	-4.98743e+13	2.79230707837	4.42919406927	6.22699560988	7.83061516443	12.0097497735	13.3042091007	2.79168450147
598	0.0003186	0	-1	170	1.29231e+11	6352984	27114.3353942	28585.5147167	31428.4631652	-88.66	-21.99	102.47	102.75	14.68	1.22402	0.06005	1.96245	99.32	104.028216	93.17	0.025422	0.030006	0.5075	0.165	-0.8457	0.925027	0.908121	0.838694	-0.157212	0.521418	0.322473	0.914898	-0.242844	-0.438866	0.371815	0.818016	102.53	38	1.0	5.60847e+14	-1.04791e+15	-3.75005e+13	43577.7	15.9408	-46.42	-71.41	200.46	27.114314	28.58551	31.428407	27115.012	28586.081	31430.216	1053613	5739810000.0	0.043543	0.013382	0.473474	0.119894	-0.87261	0.9422	0.917199	0.588305	0.767815	0.253689	-0.123479	-0.224745	0.966562	0.799156	-0.599958	-0.03741	2.85934e+13	-6.16166e+13	734841	2753130000.0	0.01617	0.005475	0.177057	-0.061458	-0.98228	0.912239	0.502585	0.968968	-0.097805	0.227014	0.101198	0.994861	-0.003331	-0.225522	0.026201	0.973886	9.78999e+12	-4.98705e+13	2.79511410477	4.4299411219	6.22026216216	7.83317367201	12.0158140388	13.3023458455	2.7930729568
597	0.0004779	0	-1	174	1.29224e+11	6352720	27114.4889885	28585.5321082	31428.3000861	-88.66	-21.99	102.47	102.76	14.65	0.82781	0.04914	1.96477	99.33	104.031685	93.17	0.025427	0.03001	0.5074	0.1649	-0.8458	0.925029	0.908189	0.838707	-0.157592	0.521283	0.32354	0.914163	-0.244187	-0.438055	0.373458	0.817702	102.55	38	1.0	5.60887e+14	-1.04787e+15	-3.75394e+13	43589.1	15.9475	39.76	-38.14	-5.08	27.114514	28.585574	31.428299	27115.157	28586.114	31430.054	1053657	5739820000.0	0.043539	0.013372	0.473227	0.119959	-0.872735	0.942206	0.917593	0.588142	0.768019	0.253446	-0.125911	-0.222604	0.966744	0.798896	-0.600495	-0.034221	2.86428e+13	-6.16191e+13	734767	2752940000.0	0.016179	0.005478	0.176969	-0.0613	-0.982306	0.912831	0.50257	0.969011	-0.097238	0.227073	0.100611	0.99492	-0.003299	-0.225598	0.026043	0.973872	9.79305e+12	-4.98699e+13	2.79457892979	4.43276120315	6.22202357572	7.84063746147	12.0260605937	13.3004829511	2.79448717919
596	0.0006373	0	-1	182	1.29218e+11	6352263	27114.6306161	28585.5568866	31428.1372452	-88.66	-21.99	102.48	102.76	14.71	0.93366	0.03371	1.96717	99.29	104.034538	93.19	0.025435	0.030011	0.5074	0.1647	-0.8458	0.925039	0.908251	0.838463	-0.157781	0.521617	0.324157	0.913823	-0.244642	-0.438066	0.374209	0.817353	102.56	38	1.0	5.61131e+14	-1.04786e+15	-3.74982e+13	43601.0	15.9222	-141.74	-43.16	138.32	27.114612	28.585529	31.428135	27115.3	28586.147	31429.89	1053461	5738670000.0	0.043529	0.013353	0.473478	0.119857	-0.872612	0.941953	0.917411	0.58824	0.767983	0.253328	-0.121036	-0.22612	0.966551	0.799577	-0.599226	-0.040059	2.87296e+13	-6.16274e+13	734697	2752780000.0	0.016189	0.005481	0.176965	-0.061218	-0.982311	0.913453	0.50265	0.969255	-0.094454	0.227209	0.097894	0.995189	-0.003891	-0.225748	0.026014	0.973838	9.80291e+12	-4.98709e+13	2.79546645587	4.43330167653	6.21777535159	7.84832002496	12.0332417353	13.2986087545	2.7944660299
595	0.0007968	0	-1	183	1.29214e+11	6352084	27114.7909655	28585.6134778	31427.9745898	-88.67	-21.98	102.48	102.77	14.69	1.28424	0.04981	1.95637	99.3	104.038778	93.19	0.025434	0.030012	0.5076	0.1644	-0.8457	0.925053	0.908317	0.838402	-0.15808	0.521625	0.325561	0.912784	-0.24665	-0.43714	0.376613	0.816744	102.57	38	1.0	5.61087e+14	-1.04792e+15	-3.75401e+13	43636.3	15.9274	-96.06	-105.87	151.85	27.114839	28.585614	31.427989	27115.447	28586.185	31429.727	1053513	5738670000.0	0.043528	0.013353	0.473031	0.119754	-0.872869	0.941957	0.917779	0.588014	0.768351	0.252737	-0.12352	-0.2235	0.966846	0.799364	-0.599737	-0.036515	2.87316e+13	-6.1634e+13	734592	2752430000.0	0.016183	0.005479	0.176917	-0.061156	-0.982324	0.913026	0.502647	0.969586	-0.090871	0.227258	0.094371	0.995527	-0.004558	-0.225827	0.025866	0.973824	9.80372e+12	-4.98805e+13	2.79502143858	4.43020155822	6.21316420988	7.85502928421	12.0299401114	13.2967128129	2.79196484982
594	0.0009563	0	-1	178	1.2921e+11	6351848	27114.9452549	28585.6422305	31427.8091243	-88.67	-21.98	102.48	102.77	13.73	0.37318	0.03711	1.95675	99.83	104.042358	93.19	0.02544	0.030019	0.5077	0.1642	-0.8457	0.924974	0.908371	0.838155	-0.158657	0.521847	0.327042	0.911879	-0.248034	-0.436509	0.378556	0.816183	102.59	38	1.0	5.61092e+14	-1.04792e+15	-3.75408e+13	43663.4	16.2423	-23.34	-28.05	109.85	27.114947	28.585611	31.427829	27115.592	28586.219	31429.564	1053524	5738570000.0	0.043525	0.013348	0.472651	0.119632	-0.873092	0.941905	0.918066	0.58739	0.768807	0.252804	-0.124239	-0.22301	0.966867	0.799711	-0.599336	-0.035478	2.87552e+13	-6.16408e+13	734515	2752250000.0	0.016188	0.00548	0.176834	-0.060975	-0.98235	0.913384	0.502672	0.96972	-0.089431	0.227257	0.092905	0.995664	-0.004614	-0.225859	0.025588	0.973824	9.80822e+12	-4.9884e+13	2.79548380837	4.43026574725	6.21010021093	7.86565859632	12.0385154808	13.2948172395	2.78651225976
593	0.0011159	0	-1	177	1.29205e+11	6351681	27115.0726931	28585.6552173	31427.6434013	-88.67	-21.98	102.49	102.78	13.73	0.96507	0.02446	1.96826	99.82	104.04576	93.19	0.025446	0.030026	0.5075	0.1641	-0.8459	0.924924	0.908408	0.838093	-0.158892	0.521875	0.327645	0.911492	-0.248658	-0.436176	0.379388	0.815975	102.6	38	1.0	5.61078e+14	-1.04793e+15	-3.76087e+13	43669.1	16.2378	-80.8	-34.75	169.09	27.115063	28.585677	31.427637	27115.733	28586.251	31429.399	1053608	5738810000.0	0.043512	0.013352	0.472463	0.119594	-0.873199	0.941806	0.918217	0.586529	0.769614	0.252346	-0.12627	-0.220866	0.967096	0.800025	-0.599093	-0.032365	2.87326e+13	-6.16594e+13	734427	2752010000.0	0.016196	0.005482	0.176843	-0.060838	-0.982357	0.91459	0.502908	0.969952	-0.086555	0.22738	0.090085	0.995921	-0.005171	-0.226005	0.025499	0.973792	9.8131e+12	-4.98804e+13	2.79706610429	4.42900808066	6.2046436231	7.87208671042	12.0426109143	13.2929312643	2.77955733282
592	0.0012755	0	-1	177	1.29203e+11	6351477	27115.255099	28585.7013203	31427.4835486	-88.67	-21.98	102.49	102.78	13.87	0.85245	0.04833	1.95213	99.74	104.050617	93.2	0.025444	0.030019	0.5076	0.1638	-0.8459	0.92485	0.908411	0.83812	-0.159346	0.521693	0.328787	0.910701	-0.250045	-0.435263	0.381093	0.815668	102.62	38	1.0	5.61189e+14	-1.04794e+15	-3.75288e+13	43702.7	16.1856	-15.64	3.01	136.49	27.115229	28.585731	31.427511	27115.884	28586.287	31429.237	1053568	5738430000.0	0.043527	0.013371	0.472535	0.119455	-0.873179	0.941663	0.918347	0.58766	0.769328	0.250579	-0.121963	-0.221931	0.967404	0.799863	-0.599067	-0.03659	2.86636e+13	-6.16622e+13	734306	2751730000.0	0.016208	0.005486	0.176715	-0.060669	-0.982391	0.914013	0.502711	0.969912	-0.087114	0.227336	0.090564	0.995879	-0.004768	-0.225983	0.025213	0.973805	9.82798e+12	-4.98867e+13	2.79470470846	4.42795973734	6.20969028662	7.88199016812	12.0449243506	13.2910143261	2.77553756039
591	0.0014352	0	-1	173	1.29196e+11	6351186	27115.3901245	28585.7118536	31427.3180025	-88.67	-21.98	102.49	102.79	13.77	1.82857	0.04324	1.96174	99.8	104.053573	93.2	0.025447	0.030024	0.5074	0.1637	-0.846	0.924794	0.908452	0.838026	-0.15976	0.521718	0.329945	0.909924	-0.251347	-0.434568	0.382773	0.815251	102.63	38	1.0	5.61149e+14	-1.04795e+15	-3.75218e+13	43722.6	16.2199	-73.8	-90.82	206.63	27.115421	28.585696	31.427292	27116.026	28586.318	31429.072	1053668	5738790000.0	0.043515	0.013371	0.472307	0.119218	-0.873335	0.941685	0.918637	0.586561	0.770018	0.251033	-0.125525	-0.219776	0.967441	0.800118	-0.598974	-0.032255	2.86619e+13	-6.16807e+13	734193	2751360000.0	0.016215	0.005488	0.176709	-0.060478	-0.982403	0.915147	0.502907	0.97	-0.085931	0.227413	0.089367	0.995987	-0.004835	-0.226085	0.025013	0.973786	9.83129e+12	-4.98843e+13	2.79597619028	4.42616869169	6.2076224689	7.89497400949	12.0594598982	13.2891487567	2.77796111134
590	0.0015949	0	-1	173	1.29193e+11	6351007	27115.5405908	28585.7693155	31427.1517961	-88.67	-21.98	102.5	102.79	13.75	1.11604	0.05048	1.95658	99.82	104.057799	93.21	0.025446	0.030023	0.5076	0.1636	-0.8459	0.924794	0.908512	0.837801	-0.160242	0.521931	0.33115	0.909187	-0.252424	-0.434084	0.384319	0.814782	102.64	38	1.0	5.61168e+14	-1.04801e+15	-3.76715e+13	43762.5	16.2273	-151.37	40.12	165.2	27.115562	28.585815	31.427145	27116.171	28586.357	31428.908	1053719	5738920000.0	0.04352	0.013369	0.472068	0.119241	-0.873461	0.941616	0.91887	0.587062	0.769666	0.250944	-0.12648	-0.218973	0.967499	0.799601	-0.599721	-0.031203	2.86958e+13	-6.16945e+13	734056	2750830000.0	0.016207	0.005485	0.176605	-0.060323	-0.982431	0.914909	0.503036	0.970452	-0.080779	0.22737	0.084292	0.996424	-0.005764	-0.226092	0.024759	0.973791	9.83258e+12	-4.98881e+13	2.79784421219	4.41901523297	6.20332850894	7.90203483036	12.0593526717	13.2872417865	2.78567657242
589	0.0031949	0	-1	178	1.2914e+11	6348312	27116.9961251	28586.0917478	31425.5105015	-88.69	-21.99	102.53	102.85	13.89	1.10632	0.02911	1.96183	99.73	104.092938	93.24	0.025488	0.030065	0.5078	0.1623	-0.846	0.924536	0.909174	0.835212	-0.165256	0.52451	0.341577	0.903379	-0.25929	-0.430982	0.395723	0.810961	102.78	38	1.0	5.61297e+14	-1.048e+15	-3.74576e+13	44446.4	16.1527	-93.53	-54.23	105.4	27.117022	28.586081	31.425504	27117.609	28586.705	31427.27	1054760	5742700000.0	0.043473	0.013421	0.470196	0.118628	-0.874553	0.940477	0.921063	0.586104	0.772821	0.243373	-0.124763	-0.210707	0.969555	0.800573	-0.598624	-0.027077	2.8428e+13	-6.17677e+13	732188	2743120000.0	0.016224	0.00548	0.176287	-0.058307	-0.98261	0.918952	0.504953	0.971397	-0.068403	0.227395	0.07178	0.997399	-0.006605	-0.226351	0.022738	0.97378	9.87702e+12	-4.97924e+13	2.81527213456	4.37173541666	6.19742747391	7.99499486937	12.020402647	13.2683960416	2.79633276452
588	0.0048	0	-1	178	1.2907e+11	6344708	27118.3819777	28586.4593758	31423.849464	-88.7	-21.99	102.55	102.89	14.1	0.87406	0.022	1.99665	99.6	104.123599	93.28	0.025523	0.030093	0.5074	0.1613	-0.8465	0.924804	0.910318	0.832467	-0.170133	0.527307	0.353833	0.895598	-0.269642	-0.42638	0.411047	0.805754	102.92	38	1.0	5.6154e+14	-1.04783e+15	-3.73086e+13	44051.5	16.058	-63.58	-26.45	-35.24	27.118396	28.586472	31.423838	27119.037	28587.058	31425.638	1055499	5745060000.0	0.043456	0.01343	0.467785	0.117955	-0.875936	0.939163	0.922918	0.581714	0.777567	0.238743	-0.130126	-0.200771	0.970957	0.802918	-0.595886	-0.01561	2.82529e+13	-6.16626e+13	730294	2735140000.0	0.016173	0.005455	0.176375	-0.054268	-0.982826	0.924461	0.507508	0.973008	-0.047205	0.225891	0.050936	0.998644	-0.010715	-0.225079	0.021932	0.974094	9.85996e+12	-4.96549e+13	2.81342607984	4.29519877313	6.19439250507	8.07649648395	12.0164128122	13.2497025083	2.80670755408
587	0.0064103	0	-1	172	1.29008e+11	6341302	27119.7476424	28586.7381549	31422.1797228	-88.71	-21.99	102.58	102.94	19.4	0.26654	0.05487	2.06186	97.47	104.156689	93.33	0.025561	0.030122	0.5059	0.1616	-0.8473	0.925183	0.911342	0.830555	-0.172784	0.529457	0.359872	0.892039	-0.27342	-0.425054	0.417627	0.803067	103.06	38	1.0	5.61905e+14	-1.04779e+15	-3.75074e+13	43909.4	14.7701	-123.51	-23.33	145.57	27.119797	28.586724	31.422199	27120.462	28587.398	31423.998	1056010	5746300000.0	0.04343	0.013392	0.466223	0.116445	-0.87697	0.937707	0.924715	0.572173	0.784548	0.238962	-0.134416	-0.197722	0.970999	0.809043	-0.5877	-0.007675	2.8216e+13	-6.14806e+13	728463	2727110000.0	0.016152	0.00544	0.175276	-0.047683	-0.983364	0.932111	0.510501	0.973177	-0.042053	0.22618	0.045953	0.998871	-0.012004	-0.22542	0.022075	0.974012	9.84247e+12	-4.95358e+13	2.78630094217	4.23174999835	6.25264540946	8.14675724105	12.0417260311	13.2308995582	2.81383474719
586	0.0080257	0	-1	167	1.28958e+11	6338279	27121.0969736	28587.0440545	31420.5023708	-88.72	-22.0	102.6	103.0	20.47	0.43264	0.04574	2.12456	97.4	104.193687	93.38	0.025613	0.030177	0.5057	0.1631	-0.8471	0.925476	0.912056	0.826747	-0.175483	0.534505	0.370715	0.884585	-0.282986	-0.423155	0.432106	0.796382	103.2	38	1.0	5.62188e+14	-1.04802e+15	-3.75638e+13	43884.5	14.7134	-69.92	-54.09	11.26	27.121052	28.58704	31.420509	27121.886	28587.745	31422.346	1055856	5744140000.0	0.043425	0.013455	0.465131	0.115581	-0.877664	0.936301	0.927041	0.564104	0.789903	0.240498	-0.14543	-0.191664	0.970626	0.812796	-0.58251	0.006758	2.76801e+13	-6.12787e+13	727202	2722480000.0	0.016111	0.005422	0.173971	-0.041537	-0.983874	0.940414	0.512756	0.973147	-0.035914	0.227366	0.040095	0.999101	-0.013795	-0.226666	0.022541	0.973712	9.89348e+12	-4.95383e+13	2.73716269606	4.20271977157	6.34738907042	8.19392402772	12.1139032604	13.2119473939	2.81633935247
585	0.0096463	0	-1	168	1.28898e+11	6334244	27122.475234	28587.3523375	31418.8222691	-88.73	-22.0	102.63	103.05	19.61	1.19038	0.02765	2.17327	97.91	104.227321	93.43	0.025674	0.030233	0.5056	0.1635	-0.8471	0.925869	0.912989	0.824574	-0.176998	0.537354	0.373566	0.883643	-0.282178	-0.424884	0.433414	0.794749	103.34	38	1.0	5.62607e+14	-1.04799e+15	-3.77771e+13	43915.9	14.9917	-151.58	-31.36	73.88	27.122462	28.587341	31.418801	27123.319	28588.094	31420.683	1055265	5739900000.0	0.043429	0.013483	0.464547	0.114724	-0.878086	0.934715	0.929806	0.552251	0.797953	0.241431	-0.148097	-0.191093	0.970336	0.820418	-0.571624	0.012643	2.73347e+13	-6.10769e+13	725617	2715720000.0	0.016096	0.005409	0.174679	-0.036953	-0.983932	0.947307	0.513808	0.972353	-0.041743	0.229756	0.045312	0.99892	-0.01028	-0.229079	0.020406	0.973194	9.94875e+12	-4.9484e+13	2.6776894792	4.26412635512	6.42655885473	8.2178262802	12.2255981047	13.1930740877	2.81443669162
584	0.0112721	0	-1	171	1.28831e+11	6330532	27123.8447666	28587.6475596	31417.1517369	-88.74	-22.0	102.65	103.1	18.78	0.43924	0.02403	2.22024	98.35	104.260254	93.48	0.025754	0.030312	0.5055	0.1627	-0.8473	0.925993	0.913752	0.823158	-0.178113	0.539154	0.36771	0.890744	-0.267142	-0.432667	0.418152	0.798717	103.49	38	1.0	5.62945e+14	-1.04789e+15	-3.79573e+13	44047.4	15.2335	28.01	17.34	-30.7	27.12386	28.587629	31.417149	27124.75	28588.436	31419.019	1055079	5737610000.0	0.043402	0.013445	0.463249	0.114341	-0.878821	0.934278	0.932727	0.539722	0.805464	0.244802	-0.526643	0.096185	0.844628	0.656771	-0.584787	0.476105	2.73669e+13	-6.0961e+13	724338	2710650000.0	0.0161	0.005409	0.177038	-0.033227	-0.983643	0.95249	0.513827	0.971743	-0.049416	0.23081	0.052053	0.99863	-0.005344	-0.23023	0.017207	0.972984	9.88569e+12	-4.9396e+13	2.64853026775	4.3737663187	6.48493513218	8.23766460116	12.3037693077	13.1742485409	2.81051317863
583	0.0129032	0	-1	180	1.28758e+11	6326807	27125.2464201	28587.930859	31415.4760566	-88.74	-21.99	102.68	103.14	18.45	0.69329	0.05024	2.26565	98.61	104.291343	93.5	0.025879	0.030447	0.5054	0.1608	-0.8478	0.925845	0.914722	0.82209	-0.178385	0.54069	0.356152	0.902033	-0.243909	-0.444211	0.393083	0.805085	103.63	38	1.0	5.62809e+14	-1.0474e+15	-3.79319e+13	44135.5	15.367	-178.99	37.72	-2.48	27.125242	28.587923	31.415427	27126.187	28588.78	31417.354	1055124	5736670000.0	0.043397	0.013468	0.461602	0.115134	-0.879584	0.937559	0.933174	0.528503	0.81269	0.245395	-0.830882	0.435895	0.345876	0.174124	-0.386691	0.905622	2.71215e+13	-6.08407e+13	723139	2706040000.0	0.016117	0.005414	0.18045	-0.030016	-0.983126	0.955889	0.512993	0.971075	-0.062059	0.23057	0.063778	0.997964	-5e-06	-0.2301	0.01471	0.973056	9.64733e+12	-4.91586e+13	2.70669818298	4.46821705648	6.52057451073	8.24694920529	12.3242889507	13.1554593297	2.80759095842
582	0.0145396	0	-1	174	1.28706e+11	6323640	27126.6766792	28588.2785441	31413.7940146	-88.75	-21.99	102.71	103.2	17.5	0.56943	0.04869	2.27626	99.06	104.328792	93.51	0.025965	0.030526	0.5066	0.1607	-0.8471	0.926004	0.915602	0.818946	-0.178613	0.545367	0.35608	0.903421	-0.238826	-0.450038	0.38978	0.803453	103.77	38	1.0	5.62716e+14	-1.04674e+15	-3.79522e+13	44310.7	15.6155	-133.06	-81.57	153.34	27.126714	28.588269	31.413823	27127.631	28589.14	31415.672	1054780	5733650000.0	0.043378	0.013459	0.459946	0.115067	-0.88046	0.941665	0.932999	0.518433	0.819914	0.242832	0.84423	-0.445588	-0.29787	0.136024	-0.359432	0.923204	2.68916e+13	-6.06046e+13	721986	2701610000.0	0.016143	0.00542	0.183705	-0.026942	-0.982612	0.95699	0.511443	0.967705	-0.105247	0.229062	0.105697	0.994345	0.01034	-0.228855	0.014205	0.973357	9.30455e+12	-4.8777e+13	2.83837167694	4.52585901325	6.51652976287	8.21360125563	12.3139090202	13.1364269447	2.80769465414
581	0.0161812	0	-1	182	1.28654e+11	6320478	27128.0055263	28588.5918202	31412.0898515	-88.76	-21.98	102.73	103.25	16.93	0.72	0.02392	2.34924	99.36	104.365041	93.53	0.026059	0.030603	0.5066	0.1627	-0.8467	0.926122	0.916493	0.814799	-0.178301	0.551644	0.351869	0.908323	-0.226137	-0.46075	0.378363	0.802839	103.91	38	1.0	5.62673e+14	-1.04579e+15	-3.8171e+13	43596.2	15.7737	-209.51	26.7	79.63	27.127999	28.588603	31.41207	27129.069	28589.494	31413.98	1054382	5730270000.0	0.043329	0.013382	0.457763	0.113999	-0.881736	0.945507	0.932526	0.507443	0.828507	0.236808	0.849828	-0.435756	-0.296493	0.142456	-0.351699	0.92521	2.67878e+13	-6.02016e+13	720918	2697430000.0	0.016207	0.005432	0.186796	-0.025247	-0.982074	0.953977	0.508711	0.968285	-0.09975	0.229073	0.100403	0.994908	0.008832	-0.228787	0.014448	0.973369	8.96374e+12	-4.83079e+13	2.94541308983	4.54273411951	6.51502262571	8.21310625345	12.2759162994	13.117370906	2.80963554011
580	0.0178282	0	-1	180	1.28579e+11	6316192	27129.3434535	28588.8996382	31410.3857473	-88.77	-21.98	102.76	103.29	16.87	0.39711	0.03569	2.41955	99.44	104.396539	93.59	0.026161	0.030689	0.5059	0.1649	-0.8467	0.926537	0.917763	0.810476	-0.177197	0.558328	0.336953	0.920698	-0.196922	-0.479157	0.347731	0.805911	104.05	38	1.0	5.63093e+14	-1.04514e+15	-3.80976e+13	43016.7	15.8058	-69.1	-28.1	168.46	27.129322	28.588892	31.410358	27130.506	28589.849	31412.283	1053051	5721880000.0	0.043219	0.013295	0.454709	0.113169	-0.883421	0.949039	0.931739	0.498952	0.835451	0.230366	0.852186	-0.424655	-0.305692	0.157565	-0.348841	0.923842	2.66429e+13	-5.97909e+13	720415	2696410000.0	0.0163	0.005455	0.190179	-0.024683	-0.981439	0.946986	0.505825	0.971136	-0.063461	0.229928	0.065063	0.997881	0.000617	-0.22948	0.014361	0.973207	8.82014e+12	-4.80505e+13	3.00422771005	4.51700278577	6.52064231557	8.23822207309	12.2828669923	13.0985269242	2.81197686612
579	0.0194805	0	-1	175	1.28509e+11	6312220	27130.7577959	28589.1581392	31408.6854981	-88.78	-21.98	102.79	103.34	17.05	0.42116	0.0434	2.47995	99.46	104.428835	93.68	0.026235	0.030747	0.5051	0.166	-0.847	0.927217	0.919196	0.807662	-0.174017	0.563383	0.324667	0.928823	-0.178547	-0.492213	0.327117	0.806673	104.2	38	1.0	5.63841e+14	-1.04502e+15	-3.82013e+13	42744.7	15.799	-84.41	144.79	41.95	27.130763	28.589117	31.408699	27131.961	28590.196	31410.589	1052420	5716560000.0	0.043186	0.013282	0.452539	0.113948	-0.884435	0.953153	0.931816	0.488455	0.843541	0.223271	0.856326	-0.414224	-0.308423	0.167683	-0.341844	0.924676	2.65067e+13	-5.96453e+13	719414	2693030000.0	0.016393	0.005478	0.19327	-0.025531	-0.980813	0.941731	0.503632	0.973085	-0.009746	0.23024	0.012799	0.999849	-0.011768	-0.230091	0.014398	0.973063	8.86318e+12	-4.79827e+13	2.99980286971	4.47733138662	6.5430628508	8.28088215242	12.3066745914	13.0796066998	2.81254092378
578	0.0211382	0	-1	174	1.28441e+11	6307817	27132.167778	28589.499579	31406.9909056	-88.79	-21.98	102.82	103.39	17.12	0.45138	0.02378	2.50966	99.47	104.46166	93.82	0.026316	0.030816	0.5049	0.1668	-0.8469	0.927636	0.920334	0.806003	-0.171337	0.566571	0.303582	0.941367	-0.147197	-0.508131	0.290642	0.810759	104.34	38	1.0	5.65308e+14	-1.04574e+15	-3.83459e+13	42836.3	15.7841	-97.07	-181.06	35.81	27.132152	28.589501	31.407009	27133.417	28590.556	31408.894	1051078	5707490000.0	0.043201	0.013229	0.449686	0.115773	-0.885652	0.956071	0.931584	0.487704	0.845841	0.216098	0.852468	-0.408028	-0.32682	0.188264	-0.343608	0.920049	2.69849e+13	-5.98413e+13	718471	2690090000.0	0.016453	0.005494	0.196741	-0.02664	-0.980093	0.935939	0.502633	0.972513	0.036562	0.229962	-0.032307	0.99923	-0.022245	-0.230598	0.014204	0.972945	9.06373e+12	-4.81339e+13	2.93765796692	4.45160308222	6.54994828434	8.27786674447	12.3086691059	13.060640504	2.81041917009
577	0.0228013	0	-1	164	1.28383e+11	6304030	27133.6662721	28589.8835592	31405.2921339	-88.81	-21.98	102.85	103.44	18.09	1.49161	0.03353	2.48679	99.19	104.497573	93.96	0.026372	0.030884	0.505	0.1682	-0.8466	0.927731	0.921227	0.803823	-0.167186	0.570892	0.282192	0.952007	-0.118534	-0.523676	0.256382	0.812424	104.49	38	1.0	5.6669e+14	-1.04731e+15	-3.87848e+13	43323.1	15.5983	-151.76	-41.11	119.27	27.133691	28.589861	31.405287	27134.887	28590.924	31407.193	1050367	5701540000.0	0.043288	0.013225	0.446957	0.117493	-0.886806	0.958969	0.932132	0.502808	0.840148	0.203311	0.838094	-0.416249	-0.352611	0.211617	-0.34769	0.913417	2.77154e+13	-6.04225e+13	717162	2685250000.0	0.016424	0.005485	0.200341	-0.026408	-0.97937	0.932778	0.502543	0.972049	0.0403	0.231292	-0.036142	0.9991	-0.022186	-0.231978	0.013206	0.972631	9.32293e+12	-4.84109e+13	2.84467103525	4.40637979788	6.53526375987	8.2393288455	12.3056301127	13.0415463039	2.80794198212
