#snum	redshift	ID	hostHalo	numSubStruct	Mvir	npart	Xc	Yc	Zc	VXc	VYc	VZc	Rvir	Rmax	r2	mbp_offset	com_offset	Vmax	v_esc	sigV	lambda	lambdaE	Lx	Ly	Lz	b	c	Eax	Eay	Eaz	Ebx	Eby	Ebz	Ecx	Ecy	Ecz	ovdens	nbins	fMhires	Ekin	Epot	SurfP	Phi0	cNFW	mbp_Vx	mbp_Vy	mbp_Vz	mbp_x	mbp_y	mbp_z	com_x	com_y	com_z	n_gas	M_gas	lambda_gas	lambdaE_gas	Lx_gas	Ly_gas	Lz_gas	b_gas	c_gas	Eax_gas	Eay_gas	Eaz_gas	Ebx_gas	Eby_gas	Ebz_gas	Ecx_gas	Ecy_gas	Ecz_gas	Ekin_gas	Epot_gas	n_star	M_star	lambda_star	lambdaE_star	Lx_star	Ly_star	Lz_star	b_star	c_star	Eax_star	Eay_star	Eaz_star	Ebx_star	Eby_star	Ebz_star	Ecx_star	Ecy_star	Ecz_star	Ekin_star	Epot_star	Rstar0.5	Rstar0.75	Rstar0.9	Rstar0.95	Rstar0.99	cAnalytic
154	2.28421044	0	-1	112	87763000000.0	5171308	28110.5725866	31369.424622	31340.1364579	-163.67	143.89	58.8	113.94	53.23	19.02214	0.08151	6.32656	112.28	146.381637	118.51	0.030899	0.02753	0.5813	-0.1493	0.7998	0.948332	0.8413	-0.522902	0.625879	-0.578661	-0.0625	0.648887	0.758313	0.850098	0.43269	-0.300187	171.7	38	1.0	6.06702e+14	-9.73934e+14	-1.16396e+14	45492.0	5.7946	-194.72	142.02	104.99	28.110518	31.36945	31.340082	28106.903	31374.577	31340.248	1812137	9192970000.0	0.037955	0.013617	0.774615	-0.194201	0.601878	0.813246	0.722578	0.333155	-0.615847	0.713961	0.18851	0.785436	0.589537	0.923836	0.061818	-0.377765	5.02702e+13	-1.0981e+14	276041	1056600000.0	0.005607	0.001031	0.090649	-0.745046	0.660824	0.726405	0.534908	0.811481	-0.521064	0.264557	0.120162	0.591822	0.797062	0.571891	0.615011	-0.542865	3.52558e+12	-1.91636e+13	8.16786082239	11.9327195741	14.8099171585	15.8985651708	16.8479429519	4.16581834124
153	2.30158734	0	-1	116	87763000000.0	5151766	28118.8948109	31363.8138947	31337.159001	-163.14	143.43	59.01	113.94	52.94	74.77786	0.10708	5.21705	112.54	146.732756	118.32	0.032251	0.028483	0.6268	-0.1493	0.7648	0.945465	0.846392	-0.520501	0.574537	-0.631654	-0.059237	0.713682	0.69796	0.851804	0.400706	-0.337439	171.79	38	1.0	6.04293e+14	-9.66521e+14	-1.18459e+14	43512.2	5.79609	-165.08	129.68	87.91	28.118817	31.363775	31.337221	28115.36	31367.605	31336.567	1791124	9085770000.0	0.03618	0.012413	0.784236	-0.18953	0.590807	0.82124	0.725252	0.340943	-0.581068	0.738998	0.181662	0.812004	0.554661	0.922365	0.05486	-0.382405	5.17571e+13	-1.06424e+14	275700	1057640000.0	0.005176	0.000942	0.079676	-0.815804	0.572814	0.72376	0.550812	0.823013	-0.475937	0.310054	0.078911	0.636355	0.76735	0.562515	0.607072	-0.561285	3.54835e+12	-1.89454e+13	8.7524755411	11.9194914559	14.5352196464	15.6682185157	16.7762212158	4.14838081346
152	2.31914902	0	-1	113	87763000000.0	5133876	28127.0789263	31356.9823432	31334.1086043	-162.6	142.99	59.06	113.94	52.86	38.3739	0.15131	4.85699	112.56	147.098045	118.44	0.033021	0.028868	0.647	-0.151	0.7474	0.939875	0.844814	-0.527093	0.516921	-0.674511	-0.069718	0.764743	0.640552	0.846943	0.384656	-0.367052	171.88	38	1.0	6.0522e+14	-9.61667e+14	-1.19144e+14	43028.2	5.71476	-141.22	180.94	62.97	28.126996	31.356905	31.334009	28123.765	31360.317	31332.889	1771760	8986130000.0	0.035141	0.011457	0.776979	-0.180066	0.603224	0.82616	0.723549	0.355629	-0.543066	0.760663	0.161732	0.837347	0.5222	0.920527	0.062686	-0.385616	5.51871e+13	-1.04766e+14	274944	1056670000.0	0.004978	0.000898	0.109489	-0.821943	0.558947	0.718084	0.561867	0.821274	-0.454312	0.345122	0.051984	0.661982	0.747715	0.56816	0.596138	-0.567286	3.72655e+12	-1.8898e+13	8.61091561777	11.7018406931	14.4375502038	15.6354989159	16.7741016759	4.1309598276
151	2.33689833	0	-1	113	87763000000.0	5122352	28135.6895387	31350.134613	31331.1114499	-162.04	142.58	59.09	113.96	55.03	38.30504	0.03136	4.76244	112.14	147.478579	118.87	0.033349	0.028846	0.6646	-0.1512	0.7318	0.937021	0.843837	0.534633	-0.453766	0.712926	-0.094916	0.806035	0.584208	0.839737	0.380005	-0.387863	171.97	38	1.0	6.09573e+14	-9.60222e+14	-1.19968e+14	43655.2	5.48793	-62.64	-33.64	63.47	28.135707	31.35016	31.331105	28132.262	31352.965	31329.402	1758844	8918710000.0	0.03395	0.010384	0.768237	-0.169307	0.617371	0.832264	0.720419	0.372462	-0.50779	0.776802	0.133548	0.857643	0.496602	0.918388	0.081225	-0.387253	6.11663e+13	-1.05008e+14	274043	1055270000.0	0.004885	0.000875	0.132874	-0.819289	0.557773	0.717379	0.573097	0.819564	-0.43094	0.377633	0.022254	0.682501	0.730546	0.572556	0.590325	-0.568943	4.01918e+12	-1.90609e+13	7.89838609598	11.0986609321	14.2580353819	15.6418536154	16.8303347396	4.1135014208
150	2.35483861	0	-1	100	87763000000.0	5124709	28144.1008805	31343.7469212	31328.4734452	-161.65	142.11	59.08	114.04	53.47	4.23049	0.09949	4.5169	111.97	147.934343	118.77	0.033256	0.028762	0.687	-0.1453	0.712	0.937243	0.844831	0.535428	-0.357717	0.765085	-0.150638	0.850903	0.503262	0.831038	0.384711	-0.401712	172.05	38	1.0	6.09491e+14	-9.62876e+14	-1.20627e+14	45610.0	5.31706	-131.21	123.09	73.91	28.144008	31.343712	31.328477	28140.744	31345.69	31326.158	1756265	8901390000.0	0.032296	0.010009	0.751572	-0.173657	0.636383	0.837907	0.718751	0.387266	-0.463834	0.796796	0.092819	0.879457	0.46684	0.917284	0.106834	-0.383636	6.17038e+13	-1.07083e+14	272464	1055200000.0	0.004743	0.000845	0.09693	-0.856311	0.507283	0.733544	0.577849	0.817769	-0.410157	0.403763	-0.000316	0.70121	0.712955	0.575546	0.58316	-0.573299	4.36945e+12	-1.93533e+13	7.40735242439	10.8633832301	14.0849051038	15.4657722351	16.7856596359	4.09561831653
149	2.37297297	0	-1	115	87763000000.0	5119763	28152.8970962	31336.1348738	31325.3173352	-161.49	141.71	59.07	114.02	54.57	9.65722	0.06391	4.69688	111.47	148.251966	118.49	0.032829	0.028446	0.6874	-0.1447	0.7117	0.935268	0.843441	0.542367	-0.32689	0.773939	-0.162774	0.862859	0.478517	0.824223	0.385509	-0.414777	172.14	38	1.0	6.05985e+14	-9.61905e+14	-1.17974e+14	48952.5	5.07307	-150.46	143.7	85.44	28.152906	31.336087	31.325276	28149.374	31337.986	31322.823	1764577	8936520000.0	0.031375	0.010074	0.730975	-0.166025	0.6619	0.840371	0.714522	0.39759	-0.429131	0.81103	0.071215	0.895661	0.438999	0.914795	0.116784	-0.386666	6.07799e+13	-1.09653e+14	262804	1018380000.0	0.005573	0.000966	0.11692	-0.867335	0.483797	0.728761	0.584375	0.819218	-0.390584	0.419911	-0.029744	0.70229	0.71127	0.57271	0.595175	-0.563711	4.47941e+12	-1.87344e+13	7.25940024913	11.0530193422	14.1818636048	15.5401647579	16.7900646621	4.07855868208
148	2.39130425	0	-1	122	87763000000.0	5114316	28162.4020882	31328.4333136	31320.7916632	-161.48	141.55	58.97	113.98	57.42	11.81714	0.07318	4.94308	110.82	148.543447	117.67	0.032255	0.02812	0.6857	-0.1572	0.7107	0.927982	0.845107	0.54875	-0.305376	0.778216	-0.178102	0.866819	0.465731	0.816795	0.394172	-0.421278	172.23	38	1.0	5.96648e+14	-9.57828e+14	-1.13613e+14	46961.7	4.78655	-165.81	133.52	98.63	28.162352	31.328473	31.320755	28158.091	31330.168	31319.106	1778873	9003320000.0	0.030594	0.010545	0.707127	-0.16267	0.688121	0.840911	0.710423	0.406972	-0.39697	0.822672	0.06001	0.910303	0.409569	0.911467	0.117314	-0.39429	5.42246e+13	-1.10681e+14	249293	961021000.0	0.007183	0.001207	0.071695	-0.829079	0.554517	0.709699	0.598576	0.836671	-0.378679	0.395707	-0.003308	0.718973	0.69503	0.547696	0.58282	-0.600291	3.97266e+12	-1.7384e+13	7.55929885932	11.4068513305	14.4579364662	15.6920713746	16.829693237	4.06173712799
147	2.40983605	0	-1	111	87763000000.0	5107222	28170.3769304	31321.0384444	31316.1275458	-160.99	141.1	59.01	113.97	53.25	40.84403	0.06196	4.31138	110.98	148.887595	117.6	0.031751	0.027674	0.6834	-0.1648	0.7112	0.921238	0.846732	0.544106	-0.293651	0.78595	-0.20207	0.863314	0.462446	0.81432	0.410436	-0.410396	172.31	38	1.0	5.95463e+14	-9.57838e+14	-1.11459e+14	46120.3	4.75148	-151.32	299.69	20.32	28.170419	31.320995	31.316142	28166.443	31322.621	31315.35	1780167	9006730000.0	0.029417	0.010124	0.687989	-0.181349	0.702697	0.842291	0.707972	0.410071	-0.357362	0.839127	0.047458	0.927156	0.371659	0.910818	0.112583	-0.397159	5.40114e+13	-1.10509e+14	243126	935653000.0	0.00663	0.001102	0.170856	-0.765088	0.620845	0.703623	0.613172	0.841225	-0.387318	0.37726	-0.026473	0.667403	0.744226	0.540037	0.636049	-0.551182	3.61044e+12	-1.67799e+13	7.64655458742	11.5122524121	14.1269983412	15.4792341751	16.739237275	4.04477147275
146	2.42857146	0	-1	110	87763000000.0	5115049	28177.4458065	31313.5732616	31311.9380574	-160.58	140.64	58.9	114.06	51.69	44.17922	0.06075	3.30119	111.02	149.377539	117.63	0.031181	0.027192	0.6778	-0.1731	0.7146	0.91223	0.842229	0.541783	-0.284784	0.790803	-0.243719	0.847203	0.472068	0.804408	0.448492	-0.389593	172.39	38	1.0	5.96878e+14	-9.62765e+14	-1.12483e+14	45804.5	4.64701	-150.31	137.62	51.59	28.177451	31.313632	31.311954	28174.533	31315.105	31311.678	1786026	9033420000.0	0.02809	0.009638	0.664779	-0.193539	0.721534	0.84108	0.706936	0.415079	-0.322293	0.850786	0.029245	0.939394	0.341591	0.909315	0.116906	-0.399348	5.37761e+13	-1.10421e+14	238659	919162000.0	0.005444	0.000896	0.261698	-0.70245	0.661875	0.702212	0.609181	0.83895	-0.404223	0.36437	-0.057808	0.599561	0.798239	0.541129	0.690746	-0.479635	3.35449e+12	-1.63789e+13	7.69922692917	11.665993777	14.5600543015	15.7883745774	16.8297841841	4.02712331262
145	2.44751382	0	-1	109	87763000000.0	5136703	28184.4529006	31306.792432	31309.3028434	-160.19	140.13	58.78	114.29	48.98	66.0071	0.10317	2.24604	111.05	150.042243	117.72	0.030523	0.026579	0.6773	-0.1528	0.7196	0.902762	0.835633	0.528865	-0.28986	0.797673	-0.285367	0.824416	0.488778	0.799292	0.486127	-0.353289	172.48	38	1.0	6.00972e+14	-9.70998e+14	-1.16039e+14	45005.3	4.49181	-128.76	148.7	15.34	28.184541	31.306844	31.30929	28182.593	31307.725	31308.456	1794145	9072520000.0	0.026304	0.008949	0.616921	-0.174731	0.767384	0.841981	0.708039	0.416542	-0.291469	0.861126	0.007629	0.9483	0.317284	0.909085	0.125593	-0.39723	5.38121e+13	-1.10294e+14	234605	903498000.0	0.005247	0.00085	0.1867	-0.69522	0.694127	0.698912	0.60042	0.843305	-0.409018	0.348627	-0.050655	0.585306	0.809229	0.535043	0.700086	-0.472872	3.15803e+12	-1.59674e+13	8.11798226995	11.9475745022	14.6139266296	15.7775115086	16.8595703199	4.00869564216
